fclNpdidFacility,fclSurface,fclCurrentOperatorName,fclName,fclKind,fclBelongsToName,fclBelongsToKind,fclBelongsToS,fclStartupDate,fclWaterDepth,fclFunctions,fclDesignLifetime,fclFactPageUrl,fclFactMapUrl,fclPointGeometryWKT
279589,"Y","Statoil Petroleum AS","NORNE FPSO","FPSO","NORNE","FIELD","43778",1997-11-05,"378.000","OFFLOADING - PROCESSING - QUARTER - STORAGE","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279589","http://www.npd.no/FactMapSearch?npdid_facility_surface=279589","POINT(8.088358 66.027292)"
279617,"N","Statoil Petroleum AS","GULLFAKS SØR L","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",2001-10-01,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279617","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279617","POINT(2.192775 61.096747)"
279645,"N","Statoil Petroleum AS","GULLFAKS SØR F","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279645","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279645","POINT(2.276806 61.097503)"
279673,"N","Statoil Petroleum AS","GULLFAKS SØR G","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279673","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279673","POINT(2.276736 61.097286)"
279701,"N","Statoil Petroleum AS","GULLFAKS SØR E","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","GAS INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279701","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279701","POINT(2.260658 61.110667)"
279729,"N","Statoil Petroleum AS","TROLL N1","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2000-01-06,"345.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279729","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279729","POINT(3.586608 60.915689)"
279757,"N","Statoil Petroleum AS","TROLL O1","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-11-23,"355.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279757","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279757","POINT(3.566389 60.889572)"
279785,"Y","Statoil Petroleum AS","ÅSGARD A","FPSO","ÅSGARD","FIELD","43765",1999-05-20,"315.000","OFFLOADING - PROCESSING - QUARTER - STORAGE","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279785","http://www.npd.no/FactMapSearch?npdid_facility_surface=279785","POINT(6.727444 65.064417)"
279841,"Y","ExxonMobil Exploration & Production Norway AS","BALDER FPU","FPSO","BALDER","FIELD","43562",1999-09-30,"127.000","OFFLOADING - OIL PRODUCER - PROCESSING - QUARTER - STORAGE","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279841","http://www.npd.no/FactMapSearch?npdid_facility_surface=279841","POINT(2.387417 59.191606)"
279869,"Y","Talisman Energy Norge AS","PETROJARL VARG","FPSO","VARG","FIELD","43451",1998-12-22,"84.000","OFFLOADING - PROCESSING - QUARTER - STORAGE","15","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279869","http://www.npd.no/FactMapSearch?npdid_facility_surface=279869","POINT(1.890458 58.077881)"
279897,"N","Statoil Petroleum AS","SYGNA N","MULTI WELL TEMPLATE","SYGNA","FIELD","104718",2000-08-02,"299.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279897","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279897","POINT(1.99185 61.466942)"
279925,"N","Statoil Petroleum AS","OSEBERG SØR K","MULTI WELL TEMPLATE","OSEBERG SØR","FIELD","43645",2000-08-30,"106.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279925","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279925","POINT(2.776169 60.264506)"
279953,"N","Statoil Petroleum AS","TROLL I2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1998-04-14,"315.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279953","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279953","POINT(3.577597 60.728542)"
279981,"N","Statoil Petroleum AS","TROLL J2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-03-17,"315.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=279981","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=279981","POINT(3.656547 60.729297)"
280009,"N","Statoil Petroleum AS","TROLL K2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-07-24,"320.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280009","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280009","POINT(3.639794 60.755839)"
280037,"N","Statoil Petroleum AS","TROLL M2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2000-07-15,"346.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280037","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280037","POINT(3.664239 60.931419)"
280065,"N","Statoil Petroleum AS","30/6-B-51 H","SINGLE WELL TEMPLATE","OSEBERG","FIELD","43625",1996-08-20,"110.000","OIL PRODUCER","21","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280065","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280065","POINT(2.740253 60.533292)"
280093,"Y","ConocoPhillips Skandinavia AS","ELDFISK E","JACKET 4 LEGS","ELDFISK","FIELD","43527",2000-01-01,"72.000","WATER INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280093","http://www.npd.no/FactMapSearch?npdid_facility_surface=280093","POINT(3.265206 56.375086)"
280121,"Y","Statoil Petroleum AS","ÅSGARD B","SEMISUB STEEL","ÅSGARD","FIELD","43765",2000-10-04,"300.000","GAS EXPORT - PROCESSING - QUARTER","50","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280121","http://www.npd.no/FactMapSearch?npdid_facility_surface=280121","POINT(6.791186 65.110372)"
280149,"Y","Statoil Petroleum AS","ÅSGARD C","FSU","ÅSGARD","FIELD","43765",2000-10-04,"290.000","OFFLOADING - STORAGE","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280149","http://www.npd.no/FactMapSearch?npdid_facility_surface=280149","POINT(6.865786 65.131369)"
417663,"N","Statoil Petroleum AS","FOSSEKALL P","SUBSEA STRUCTURE","SKULD","FIELD","21350124",1900-01-01,"360.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=417663","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=417663","POINT(8.233014 66.143697)"
280205,"Y","Statoil Petroleum AS","OSEBERG SØR","JACKET 6 LEGS","OSEBERG SØR","FIELD","43645",2000-08-30,"101.000","DRILLING - PROCESSING - QUARTER","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280205","http://www.npd.no/FactMapSearch?npdid_facility_surface=280205","POINT(2.796961 60.390172)"
429693,"N","Marathon Oil Norge AS","24/9-P-6 AH","SINGLE WELL TEMPLATE","VOLUND","FIELD","4380167",2013-01-24,"124.000","GAS PRODUCER - OIL PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=429693","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=429693","POINT(1.965764 59.495903)"
280261,"N","Statoil Petroleum AS","TROLL P2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2002-06-01,"336.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280261","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280261","POINT(3.494208 60.876578)"
280289,"N","Statoil Petroleum AS","TROLL L2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2000-11-14,"333.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280289","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280289","POINT(3.555953 60.808772)"
280317,"N","Statoil Petroleum AS","TROLL N2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2001-12-01,"345.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280317","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280317","POINT(3.580369 60.946339)"
280345,"N","Statoil Petroleum AS","TROLL S2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-11-03,"342.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280345","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280345","POINT(3.671869 60.892981)"
280373,"N","Statoil Petroleum AS","TROLL T1","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2001-02-01,"335.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280373","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280373","POINT(3.603978 60.832575)"
280401,"N","Statoil Petroleum AS","TROLL T2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",2001-01-01,"335.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280401","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280401","POINT(3.593197 60.808086)"
280429,"N","Statoil Petroleum AS","TROLL U1","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-11-01,"335.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280429","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280429","POINT(3.581667 60.849328)"
280457,"N","Statoil Petroleum AS","TROLL U2","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-11-01,"335.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280457","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280457","POINT(3.572594 60.83105)"
280485,"Y","Statoil Petroleum AS","SNORRE B","SEMISUB STEEL","SNORRE","FIELD","43718",2001-06-27,"340.000","DRILLING - PROCESSING - QUARTER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280485","http://www.npd.no/FactMapSearch?npdid_facility_surface=280485","POINT(2.211506 61.525439)"
280541,"Y","Statoil Petroleum AS","OSEBERG D","JACKET 4 LEGS","OSEBERG","FIELD","43625",2000-10-01,"109.000","PROCESSING","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280541","http://www.npd.no/FactMapSearch?npdid_facility_surface=280541","POINT(2.828986 60.490667)"
280569,"Y","GASSCO AS","HEIMDAL HRP","JACKET 4 LEGS","OSEBERG GASSTRANSPORT","TUF","124170",2000-09-30,"120.000","RISER","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280569","http://www.npd.no/FactMapSearch?npdid_facility_surface=280569","POINT(2.228306 59.5753)"
280597,"N","Statoil Petroleum AS","TORDIS ØST K","MULTI WELL TEMPLATE","TORDIS","FIELD","43725",2000-07-25,"200.000","WATER INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280597","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280597","POINT(2.120244 61.276153)"
280625,"N","Statoil Petroleum AS","VISUND NORD","MULTI WELL TEMPLATE","VISUND","FIELD","43745",2002-02-01,"335.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280625","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280625","POINT(2.567583 61.430833)"
280653,"N","Statoil Petroleum AS","GULLFAKS SØR I","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280653","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280653","POINT(2.036911 61.055389)"
280681,"N","Statoil Petroleum AS","GULLFAKS SØR J","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","GAS INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280681","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280681","POINT(2.003297 61.064122)"
280709,"N","Statoil Petroleum AS","GULLFAKS SØR H","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280709","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280709","POINT(2.073947 61.055647)"
280737,"N","Statoil Petroleum AS","TROLL S1","MULTI WELL TEMPLATE","TROLL","FIELD","46437",1999-11-03,"340.000","OIL PRODUCER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280737","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280737","POINT(3.654642 60.89505)"
417108,"Y",NULL,"SNURREVARDEN","ONSHORE FACILITY",NULL,NULL,NULL,1900-01-01,"0.000","LANDFALL","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=417108","http://www.npd.no/FactMapSearch?npdid_facility_surface=417108","POINT(5.495881 59.292892)"
280765,"N","Statoil Petroleum AS","GULLFAKS SØR K","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",1998-10-08,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280765","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280765","POINT(2.015494 61.136072)"
280793,"Y","BP Norge AS","TAMBAR","JACKET TRIPOD","TAMBAR","FIELD","1028599",2001-07-16,"70.000","WELLHEAD","15","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280793","http://www.npd.no/FactMapSearch?npdid_facility_surface=280793","POINT(2.958781 56.982756)"
280821,"N","Statoil Petroleum AS","15/9-E H","MULTI WELL TEMPLATE","SLEIPNER VEST","FIELD","43457",2004-10-11,"110.000","GAS PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280821","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280821","POINT(1.722703 58.496983)"
280849,"Y","ExxonMobil Exploration & Production Norway AS","RINGHORNE","JACKET 4 LEGS","BALDER","FIELD","43562",2003-02-10,"128.500","DRILLING - PROCESSING - QUARTER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280849","http://www.npd.no/FactMapSearch?npdid_facility_surface=280849","POINT(2.449858 59.266058)"
280877,"Y","Statoil Petroleum AS","KVITEBJØRN","JACKET 4 LEGS","KVITEBJØRN","FIELD","1036101",2004-09-26,"190.000","DRILLING - PROCESSING - QUARTER","25","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280877","http://www.npd.no/FactMapSearch?npdid_facility_surface=280877","POINT(2.499719 61.080306)"
280933,"Y","Total E&P Norge AS","FRIGG DP1","JACKET 8 LEGS","FRIGG","FIELD","43555",1900-01-01,"98.000",NULL,"0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280933","http://www.npd.no/FactMapSearch?npdid_facility_surface=280933","POINT(2.060833 59.874028)"
280961,"Y","BP Norge AS","VALHALL FLANKE SØR","JACKET 4 LEGS","VALHALL","FIELD","43548",2003-05-08,"66.700","WELLHEAD","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280961","http://www.npd.no/FactMapSearch?npdid_facility_surface=280961","POINT(3.437394 56.227711)"
280989,"N","A/S Norske Shell","DRAUGEN D","SUBSEA STRUCTURE","DRAUGEN","FIELD","43758",2001-11-01,"265.000","MANIFOLD STATION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280989","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=280989","POINT(7.724467 64.342333)"
281017,"N","Statoil Petroleum AS","GULLFAKS SØR M","MULTI WELL TEMPLATE","GULLFAKS SØR","FIELD","43699",2001-10-01,"135.000","OIL PRODUCER","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281017","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281017","POINT(2.192675 61.097053)"
281045,"N","Statoil Petroleum AS","TUNE","MULTI WELL TEMPLATE","TUNE","FIELD","853376",2002-11-28,"100.000","GAS PRODUCER","0","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281045","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281045","POINT(2.653308 60.467522)"
281073,"Y","ConocoPhillips Skandinavia AS","ALBUSKJELL A-BS","JACKET TRIPOD","ALBUSKJELL","FIELD","43437",1979-05-01,"70.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281073","http://www.npd.no/FactMapSearch?npdid_facility_surface=281073","POINT(2.940639 56.641819)"
281101,"Y","ConocoPhillips Skandinavia AS","ALBUSKJELL A-FL","JACKET TRIPOD","ALBUSKJELL","FIELD","43437",1979-05-01,"70.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281101","http://www.npd.no/FactMapSearch?npdid_facility_surface=281101","POINT(2.941222 56.641019)"
281129,"Y","ConocoPhillips Skandinavia AS","EKOFISK BS1","JACKET TRIPOD","EKOFISK","FIELD","43506",1972-01-01,"72.000","SUPPORT","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281129","http://www.npd.no/FactMapSearch?npdid_facility_surface=281129","POINT(3.217278 56.545083)"
281157,"Y","ConocoPhillips Skandinavia AS","EKOFISK BS3","JACKET TRIPOD","EKOFISK","FIELD","43506",1974-01-01,"72.000","SUPPORT","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281157","http://www.npd.no/FactMapSearch?npdid_facility_surface=281157","POINT(3.214517 56.548353)"
281185,"Y","ConocoPhillips Skandinavia AS","EKOFISK BS4","JACKET TRIPOD","EKOFISK","FIELD","43506",1975-01-01,"72.000","SUPPORT","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281185","http://www.npd.no/FactMapSearch?npdid_facility_surface=281185","POINT(3.210814 56.551714)"
281213,"Y","ConocoPhillips Skandinavia AS","TOR FL","JACKET TRIPOD","TOR","FIELD","43520",1977-08-01,"70.000","FLARE STACK","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281213","http://www.npd.no/FactMapSearch?npdid_facility_surface=281213","POINT(3.327617 56.640936)"
281241,"Y","ConocoPhillips Skandinavia AS","ALBUSKJELL F-BS","JACKET TRIPOD","ALBUSKJELL","FIELD","43437",1979-05-01,"70.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281241","http://www.npd.no/FactMapSearch?npdid_facility_surface=281241","POINT(3.054581 56.619419)"
281269,"Y","ConocoPhillips Skandinavia AS","ALBUSKJELL F-FL","JACKET TRIPOD","ALBUSKJELL","FIELD","43437",1979-05-01,"70.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281269","http://www.npd.no/FactMapSearch?npdid_facility_surface=281269","POINT(3.055161 56.6186)"
281297,"Y","ConocoPhillips Skandinavia AS","EKOFISK SØR FL","JACKET TRIPOD","EKOFISK","FIELD","43506",1972-01-01,"72.000","FLARE STACK","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281297","http://www.npd.no/FactMapSearch?npdid_facility_surface=281297","POINT(3.218622 56.543281)"
281325,"Y","GASSCO AS","EKOFISK S-BS","JACKET TRIPOD","STATPIPE","TUF","123940",1986-10-01,"74.000","SUPPORT","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281325","http://www.npd.no/FactMapSearch?npdid_facility_surface=281325","POINT(3.212272 56.551494)"
281353,"Y","ConocoPhillips Skandinavia AS","EKOFISK X-BS","JACKET TRIPOD","EKOFISK","FIELD","43506",1997-01-01,"76.000","SUPPORT","30","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281353","http://www.npd.no/FactMapSearch?npdid_facility_surface=281353","POINT(3.216569 56.547653)"
281381,"Y","ConocoPhillips Skandinavia AS","EDDA FL","JACKET TRIPOD","EDDA","FIELD","43541",1976-12-01,"70.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281381","http://www.npd.no/FactMapSearch?npdid_facility_surface=281381","POINT(3.105578 56.463775)"
281409,"Y","ConocoPhillips Skandinavia AS","ELDFISK FTP-BS","JACKET TRIPOD","ELDFISK","FIELD","43527",1979-08-01,"70.000","SUPPORT","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281409","http://www.npd.no/FactMapSearch?npdid_facility_surface=281409","POINT(3.266531 56.374656)"
281437,"Y","ConocoPhillips Skandinavia AS","ELDFISK FTP-FL","JACKET TRIPOD","ELDFISK","FIELD","43527",1979-08-01,"70.000","FLARE STACK","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281437","http://www.npd.no/FactMapSearch?npdid_facility_surface=281437","POINT(3.267261 56.373758)"
281465,"Y","ConocoPhillips Skandinavia AS","COD FL","JACKET TRIPOD","COD","FIELD","43785",1977-11-01,"78.000",NULL,"20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281465","http://www.npd.no/FactMapSearch?npdid_facility_surface=281465","POINT(2.435422 57.068481)"
281493,"N","Statoil Petroleum AS","TROLL ERB","SUBSEA STRUCTURE","TROLL","FIELD","46437",1995-09-21,"324.000","RISER BASE","27","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281493","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281493","POINT(3.510833 60.7725)"
281521,"N","Statoil Petroleum AS","TROLL ERS","SUBSEA STRUCTURE","TROLL","FIELD","46437",1995-04-11,"324.000","RISER SUPPORT","27","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281521","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281521","POINT(3.506344 60.7735)"
281549,"N","Statoil Petroleum AS","34/7-I-10 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1999-11-01,"200.000","SILO","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281549","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281549","POINT(2.119328 61.276297)"
281577,"N","Statoil Petroleum AS","34/7-I-1 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1994-06-03,"200.000","OIL PRODUCER","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281577","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281577","POINT(2.119611 61.275931)"
281605,"N","Statoil Petroleum AS","34/7-I-2 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1994-06-03,"200.000","OIL PRODUCER","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281605","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281605","POINT(2.119692 61.275931)"
281633,"N","Statoil Petroleum AS","34/7-I-3 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1994-06-03,"200.000","OIL PRODUCER","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281633","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281633","POINT(2.117111 61.276175)"
281661,"N","Statoil Petroleum AS","34/7-I-11 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1999-01-01,"200.000","OIL PRODUCER","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281661","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281661","POINT(2.119344 61.276172)"
281689,"N","Statoil Petroleum AS","34/7-I-4 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1994-06-03,"200.000","OIL PRODUCER","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281689","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281689","POINT(2.116731 61.275786)"
281717,"N","Statoil Petroleum AS","34/7-I-5 H","SINGLE WELL TEMPLATE","TORDIS","FIELD","43725",1994-06-03,"200.000","OIL PRODUCER","12","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281717","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281717","POINT(2.117644 61.276456)"
281745,"N","Statoil Petroleum AS","OSEBERG SØR J","MULTI WELL TEMPLATE","OSEBERG SØR","FIELD","43645",2005-06-15,"101.000","OIL PRODUCER - WATER INJECTION","20","http://factpages.npd.no/FactPages/Default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=281745","http://www.npd.no/FactMapSearch?npdid_facility_subsurface=281745","POINT(2.900078 60.354489)"
