seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,dateSyncNPD
ST10326,7362,3,58,53,21.00,2,37,0.00,2013-05-08
ST10326,7362,4,58,46,50.00,2,37,0.00,2013-05-08
ST10327,7363,1,58,52,59.00,2,22,42.00,2013-05-08
ST10327,7363,2,58,56,25.00,2,22,42.00,2013-05-08
ST10327,7363,3,58,56,25.00,2,28,18.00,2013-05-08
ST10327,7363,4,58,52,59.00,2,28,18.00,2013-05-08
ST10328,7364,1,65,54,0.00,7,28,30.00,2013-05-08
ST10328,7364,2,66,0,38.00,7,28,30.00,2013-05-08
ST10328,7364,3,66,0,38.00,7,39,55.00,2013-05-08
ST10328,7364,4,65,54,0.00,7,39,55.00,2013-05-08
ST10329,7368,1,60,30,30.00,2,39,0.00,2013-05-08
ST10329,7368,2,60,37,30.00,2,39,0.00,2013-05-08
ST10329,7368,3,60,37,30.00,2,50,0.00,2013-05-08
ST10329,7368,4,60,30,30.00,2,50,0.00,2013-05-08
ST10330,7367,1,61,14,40.00,2,6,0.00,2013-05-08
ST10330,7367,2,61,22,0.00,2,6,0.00,2013-05-08
ST10330,7367,3,61,22,0.00,2,18,0.00,2013-05-08
ST10330,7367,4,61,14,40.00,2,18,0.00,2013-05-08
ST10331,7369,1,61,15,42.00,2,5,5.00,2013-05-08
ST10331,7369,2,61,23,0.00,2,5,5.00,2013-05-08
ST10331,7369,3,61,23,0.00,2,17,5.00,2013-05-08
ST10331,7369,4,61,15,42.00,2,17,5.00,2013-05-08
ST10451,7192,1,61,5,43.00,2,11,20.00,2013-05-08
ST10451,7192,2,61,5,55.00,2,11,20.00,2013-05-08
ST10451,7192,3,61,5,55.00,2,11,40.00,2013-05-08
ST10451,7192,4,61,5,43.00,2,11,40.00,2013-05-08
ST10453,7245,1,61,4,11.00,2,11,24.00,2013-05-08
ST10453,7245,2,61,4,19.00,2,11,24.00,2013-05-08
ST10453,7245,3,61,4,19.00,2,11,38.00,2013-05-08
ST10453,7245,4,61,4,11.00,2,11,38.00,2013-05-08
ST10454,7314,1,64,17,49.00,7,12,8.00,2013-05-08
ST10454,7314,2,64,22,38.00,7,33,35.00,2013-05-08
ST10454,7314,3,64,22,45.00,7,46,38.00,2013-05-08
ST10454,7314,4,64,20,35.00,7,46,44.00,2013-05-08
ST10454,7314,5,64,18,51.00,7,33,46.00,2013-05-08
ST10454,7314,6,64,16,28.00,7,12,13.00,2013-05-08
ST10456,7312,1,58,32,30.00,1,37,30.00,2013-05-08
ST10456,7312,2,58,40,40.00,1,37,15.00,2013-05-08
ST10456,7312,3,58,40,40.00,1,47,30.00,2013-05-08
ST10456,7312,4,58,32,30.00,1,42,40.00,2013-05-08
ST10457,7286,1,65,6,0.00,7,12,0.00,2013-05-08
ST10457,7286,2,65,6,0.00,7,44,0.00,2013-05-08
ST10457,7286,3,64,57,0.00,7,44,0.00,2013-05-08
ST10457,7286,4,64,57,0.00,7,12,0.00,2013-05-08
ST10458,7288,1,61,27,23.00,2,7,37.00,2013-05-08
ST10458,7288,2,61,27,23.50,2,9,39.00,2013-05-08
ST10458,7288,3,61,23,30.50,2,9,47.00,2013-05-08
ST10458,7288,4,61,18,55.00,2,5,8.50,2013-05-08
ST10458,7288,5,61,18,55.50,2,2,32.00,2013-05-08
ST10459,7315,1,65,59,44.00,7,56,33.00,2013-05-08
ST10459,7315,2,66,15,59.00,8,16,35.00,2013-05-08
ST10459,7315,3,66,16,3.00,8,31,57.00,2013-05-08
ST10459,7315,4,66,7,56.00,8,18,48.00,2013-05-08
ST10459,7315,5,66,5,14.00,8,18,53.00,2013-05-08
ST10459,7315,6,65,59,48.00,8,8,27.00,2013-05-08
ST10461,7335,1,59,9,54.00,2,28,50.00,2013-05-08
ST10461,7335,2,59,9,54.00,2,29,28.00,2013-05-08
ST10461,7335,3,59,9,38.00,2,29,28.00,2013-05-08
ST10461,7335,4,59,8,4.00,2,25,56.00,2013-05-08
ST10461,7335,5,59,8,16.00,2,23,56.00,2013-05-08
ST10461,7335,6,59,8,29.00,2,23,56.00,2013-05-08
ST10461,7335,7,59,8,59.00,2,24,52.00,2013-05-08
ST10461,7335,8,59,9,38.00,2,28,44.00,2013-05-08
ST10462,7336,1,60,23,30.00,2,47,9.00,2013-05-08
ST10462,7336,2,60,23,30.00,2,48,34.00,2013-05-08
ST10462,7336,3,60,17,59.00,2,44,42.00,2013-05-08
ST10462,7336,4,60,15,44.00,2,46,53.00,2013-05-08
ST10462,7336,5,60,17,4.00,2,39,10.00,2013-05-08
ST10462,7336,6,60,18,9.00,2,39,9.00,2013-05-08
ST10467,7359,1,61,3,56.71,2,7,17.24,2013-05-08
ST10467,7359,2,61,4,12.87,2,7,16.79,2013-05-08
ST10467,7359,3,61,4,12.65,2,6,43.44,2013-05-08
ST10467,7359,4,61,3,56.49,2,6,43.89,2013-05-08
ST11001,7382,1,65,19,49.00,6,57,29.00,2013-05-08
ST11001,7382,2,65,29,50.00,7,9,4.00,2013-05-08
ST11001,7382,3,65,24,0.00,7,43,35.00,2013-05-08
ST11001,7382,4,65,12,50.00,7,33,27.00,2013-05-08
ST11001,7382,5,65,16,16.00,7,12,31.00,2013-05-08
ST11001,7382,6,65,19,49.00,6,57,29.00,2013-05-08
ST11002,7425,1,60,37,34.00,3,24,54.00,2013-05-08
ST11002,7425,2,60,29,3.00,3,19,40.00,2013-05-08
ST11002,7425,3,60,33,50.00,2,46,56.00,2013-05-08
ST11002,7425,4,60,42,23.00,2,52,2.00,2013-05-08
ST11005,7415,1,60,57,45.40,1,38,31.30,2013-05-08
ST11005,7415,2,61,18,14.60,1,50,43.50,2013-05-08
ST11005,7415,3,61,18,13.60,2,35,5.20,2013-05-08
ST11005,7415,4,60,57,44.80,2,34,56.90,2013-05-08
ST11005,7415,5,60,57,45.40,1,38,31.30,2013-05-08
ST11006,7488,0,61,14,25.00,2,0,24.00,2013-05-08
ST11006,7488,1,61,14,25.00,2,23,53.00,2013-05-08
ST11006,7488,2,61,9,44.00,2,23,52.00,2013-05-08
ST11006,7488,3,61,9,44.00,2,0,25.00,2013-05-08
ST11006,7488,4,61,14,25.00,2,0,24.00,2013-05-08
ST11007 Grane 4D,7466,1,58,59,42.00,2,26,2.00,2013-05-08
ST11007 Grane 4D,7466,2,59,2,13.00,2,15,50.00,2013-05-08
ST11007 Grane 4D,7466,3,59,20,42.00,2,32,25.00,2013-05-08
ST11007 Grane 4D,7466,4,59,18,16.00,2,42,58.00,2013-05-08
ST11008 SN,7427,1,61,25,32.00,1,35,52.00,2013-05-08
ST11008 SN,7427,2,61,31,23.00,1,39,9.00,2013-05-08
ST11008 SN,7427,3,61,33,45.00,1,48,10.00,2013-05-08
ST11008 SN,7427,4,61,30,0.00,2,14,57.00,2013-05-08
ST11008 SN,7427,5,61,26,11.00,2,15,39.00,2013-05-08
ST11008 SN,7427,6,61,21,11.00,2,7,0.00,2013-05-08
ST11008 SN,7427,7,61,25,32.00,1,35,52.00,2013-05-08
ST11009,7410,1,62,43,15.00,3,16,52.00,2013-05-08
ST11009,7410,2,62,9,5.00,3,16,28.00,2013-05-08
ST11009,7410,3,62,9,6.00,2,39,14.00,2013-05-08
ST11009,7410,4,62,43,15.00,2,38,56.00,2013-05-08
ST11011,7423,1,66,1,44.00,8,7,17.00,2013-05-08
ST11011,7423,2,66,6,26.00,7,53,56.00,2013-05-08
ST11011,7423,3,66,20,42.00,8,24,45.00,2013-05-08
ST11011,7423,4,66,15,59.00,8,38,5.00,2013-05-08
ST11012-Lupin West,7467,1,58,12,39.00,2,17,59.00,2013-05-08
ST11012-Lupin West,7467,2,58,26,26.00,2,7,40.00,2013-05-08
ST11012-Lupin West,7467,3,58,52,10.00,3,0,3.00,2013-05-08
ST11012-Lupin West,7467,4,58,41,44.00,3,17,15.00,2013-05-08
ST11015,7472,1,60,28,23.00,2,32,27.00,2013-05-08
ST11015,7472,2,60,43,28.00,2,32,14.00,2013-05-08
ST11015,7472,3,60,43,30.00,3,3,1.00,2013-05-08
ST11015,7472,4,60,28,25.00,3,3,0.00,2013-05-08
ST11016,7515,1,71,24,41.00,20,52,54.00,2013-05-08
ST11016,7515,2,71,24,41.00,21,11,33.00,2013-05-08
ST11016,7515,3,71,48,58.00,21,11,45.00,2013-05-08
ST11016,7515,4,71,48,58.00,20,52,46.00,2013-05-08
ST11301,7372,1,61,14,40.00,2,6,0.00,2013-05-08
ST11301,7372,2,61,22,0.00,2,6,0.00,2013-05-08
ST11301,7372,3,61,22,0.00,2,18,0.00,2013-05-08
ST11301,7372,4,61,14,40.00,2,18,0.00,2013-05-08
ST11302,7374,1,61,19,21.00,2,0,48.00,2013-05-08
ST11302,7374,2,61,27,21.00,2,0,48.00,2013-05-08
ST11302,7374,3,61,27,21.00,2,15,28.00,2013-05-08
ST11302,7374,4,61,19,21.00,2,15,28.00,2013-05-08
ST11303,7474,1,59,12,21.60,2,24,6.49,2013-05-08
ST11303,7474,2,59,18,53.21,2,30,8.62,2013-05-08
ST11303,7474,3,59,15,24.17,2,44,18.56,2013-05-08
ST11303,7474,4,59,8,52.15,2,38,15.44,2013-05-08
ST11304,7401,1,72,28,48.00,20,11,12.00,2013-05-08
ST11304,7401,2,72,33,51.00,20,13,48.00,2013-05-08
ST11304,7401,3,72,33,6.00,20,29,44.00,2013-05-08
ST11304,7401,4,72,28,3.00,20,27,4.00,2013-05-08
ST11305,7403,1,72,25,23.00,19,59,38.00,2013-05-08
ST11305,7403,2,72,30,58.00,20,2,26.00,2013-05-08
ST11305,7403,3,72,30,6.00,20,21,0.00,2013-05-08
ST11305,7403,4,72,24,31.00,20,18,5.00,2013-05-08
ST11306,7397,1,61,23,0.00,2,30,0.00,2013-05-08
ST11306,7397,2,61,29,16.00,2,30,0.00,2013-05-08
ST11306,7397,3,61,29,16.00,2,39,59.00,2013-05-08
ST11306,7397,4,61,23,0.00,2,39,59.00,2013-05-08
ST11307,7399,1,71,27,48.03,25,5,28.49,2013-05-08
ST11307,7399,2,71,32,50.00,25,1,17.00,2013-05-08
ST11307,7399,3,71,34,35.00,25,19,10.00,2013-05-08
ST11307,7399,4,71,29,10.00,25,24,20.00,2013-05-08
ST11308,7489,1,59,37,5.20,2,8,4.61,2013-05-08
ST11308,7489,2,59,43,46.80,2,12,9.43,2013-05-08
ST11308,7489,3,59,41,42.10,2,25,23.75,2013-05-08
ST11308,7489,4,59,35,0.94,2,21,16.55,2013-05-08
ST11311,7518,1,61,3,5.87,3,27,15.01,2013-05-08
ST11311,7518,2,61,10,22.64,3,23,10.90,2013-05-08
ST11311,7518,3,61,12,20.14,3,38,16.12,2013-05-08
ST11311,7518,4,61,5,2.92,3,42,17.01,2013-05-08
ST11312,7462,1,59,7,1.77,2,17,8.28,2013-05-08
ST11312,7462,2,59,12,22.92,2,22,5.54,2013-05-08
ST11312,7462,3,59,9,49.65,2,32,30.78,2013-05-08
ST11312,7462,4,59,4,28.90,2,27,32.26,2013-05-08
ST11313,7536,1,58,47,15.79,2,22,38.09,2013-05-08
ST11313,7536,2,58,56,34.03,2,22,28.04,2013-05-08
ST11313,7536,3,58,56,37.05,2,34,58.67,2013-05-08
ST11313,7536,4,58,47,18.80,2,35,5.37,2013-05-08
ST11314,7533,1,67,0,0.00,6,48,0.00,2013-05-08
ST11314,7533,2,67,16,0.00,6,48,0.00,2013-05-08
ST11314,7533,3,67,16,0.00,7,9,0.00,2013-05-08
ST11314,7533,4,67,0,0.00,7,9,0.00,2013-05-08
ST11453,7386,1,58,17,25.00,2,30,40.00,2013-05-08
ST11453,7386,2,58,19,50.00,2,34,35.00,2013-05-08
ST11453,7386,3,58,17,50.00,2,39,10.00,2013-05-08
ST11453,7386,4,58,15,25.00,2,35,20.00,2013-05-08
ST11455 Eirin,7501,1,58,39,50.00,1,36,25.00,2013-05-08
ST11455 Eirin,7501,2,58,39,50.00,1,40,34.00,2013-05-08
ST11455 Eirin,7501,3,58,37,40.00,1,40,40.00,2013-05-08
ST11455 Eirin,7501,4,58,37,40.00,1,36,30.00,2013-05-08
ST11456 Dagny,7499,1,58,35,30.00,1,39,30.00,2013-05-08
ST11456 Dagny,7499,2,58,35,30.00,1,44,2.00,2013-05-08
ST11456 Dagny,7499,3,58,33,10.00,1,44,7.00,2013-05-08
ST11456 Dagny,7499,4,58,33,7.00,1,39,30.00,2013-05-08
ST11459,7452,1,61,26,55.00,2,34,7.00,2013-05-08
ST11459,7452,2,61,26,23.00,2,37,30.00,2013-05-08
ST11459,7452,3,61,21,31.00,2,29,42.00,2013-05-08
ST11459,7452,4,61,22,34.00,2,26,19.00,2013-05-08
ST11460 - Fulla SI,7526,1,60,0,57.00,2,20,38.00,2013-05-08
ST11460 - Fulla SI,7526,2,59,59,7.00,2,20,38.00,2013-05-08
ST11460 - Fulla SI,7526,3,59,59,7.00,2,24,21.00,2013-05-08
ST11460 - Fulla SI,7526,4,60,0,57.00,2,24,21.00,2013-05-08
ST11462 NSGI,7531,1,62,53,2.00,6,58,17.00,2013-05-08
ST11462 NSGI,7531,2,62,50,25.00,6,57,53.00,2013-05-08
ST11462 NSGI,7531,3,62,54,6.00,6,44,56.00,2013-05-08
ST11462 NSGI,7531,4,63,0,39.00,6,44,56.00,2013-05-08
ST11462 NSGI,7531,5,63,8,55.00,6,59,1.00,2013-05-08
ST11462 NSGI,7531,6,64,16,31.00,7,15,53.00,2013-05-08
ST11462 NSGI,7531,7,65,14,6.00,7,10,9.00,2013-05-08
ST11462 NSGI,7531,8,66,27,30.00,7,12,36.00,2013-05-08
ST11462 NSGI,7531,9,66,59,52.00,7,9,32.00,2013-05-08
ST11462 NSGI,7531,10,67,3,55.00,7,5,51.00,2013-05-08
ST11462 NSGI,7531,11,67,2,23.00,7,10,42.00,2013-05-08
ST11462 NSGI,7531,12,66,26,53.00,7,13,57.00,2013-05-08
ST11462 NSGI,7531,13,65,14,15.00,7,11,38.00,2013-05-08
ST11462 NSGI,7531,14,64,16,26.00,7,17,2.00,2013-05-08
ST11462 NSGI,7531,15,63,8,21.00,7,0,35.00,2013-05-08
ST11462 NSGI,7531,16,62,59,44.00,6,46,54.00,2013-05-08
ST11462 NSGI,7531,17,62,55,31.00,6,46,54.00,2013-05-08
ST11463,7449,1,56,42,44.00,3,6,51.00,2013-05-08
ST11463,7449,2,56,42,44.00,3,10,17.00,2013-05-08
ST11463,7449,3,56,41,7.00,3,10,17.00,2013-05-08
ST11463,7449,4,56,41,7.00,3,6,51.00,2013-05-08
ST11464,7534,1,60,30,16.80,4,30,42.00,2013-05-08
ST11464,7534,2,60,29,55.00,4,30,37.80,2013-05-08
ST11464,7534,3,60,29,6.90,4,42,37.50,2013-05-08
ST11464,7534,4,60,29,53.90,4,42,47.20,2013-05-08
ST11464 TPC34,7458,1,60,40,42.30,3,42,27.65,2013-05-08
ST11464 TPC34,7458,2,60,34,33.03,3,42,18.55,2013-05-08
ST11464 TPC34,7458,3,60,30,49.00,4,11,11.97,2013-05-08
ST11464 TPC34,7458,4,60,29,14.22,4,36,23.69,2013-05-08
ST11464 TPC34,7458,5,60,29,1.44,4,52,42.58,2013-05-08
ST11464 TPC34,7458,6,60,33,45.45,4,52,58.94,2013-05-08
ST11464 TPC34,7458,7,60,34,19.66,4,28,10.96,2013-05-08
ST11465 Linnorm,7530,1,64,28,39.00,6,49,6.00,2013-05-08
ST11465 Linnorm,7530,2,64,25,37.00,6,49,20.00,2013-05-08
ST11465 Linnorm,7530,3,64,25,23.00,7,8,34.00,2013-05-08
ST11465 Linnorm,7530,4,64,21,46.00,7,47,29.00,2013-05-08
ST11465 Linnorm,7530,5,64,21,14.00,7,47,31.00,2013-05-08
ST11465 Linnorm,7530,6,64,25,25.00,6,48,5.00,2013-05-08
ST11465 Linnorm,7530,7,64,28,38.00,6,47,49.00,2013-05-08
ST11466,7519,1,59,9,15.63,2,29,34.74,2013-05-08
ST11466,7519,2,59,9,15.38,2,28,31.81,2013-05-08
ST11466,7519,3,59,7,28.04,2,25,56.23,2013-05-08
ST11466,7519,4,59,7,27.03,2,22,16.15,2013-05-08
ST11466,7519,5,59,9,46.03,2,22,13.60,2013-05-08
ST11466,7519,6,59,10,13.82,2,29,33.88,2013-05-08
ST11467,7538,1,65,7,35.20,6,48,57.00,2013-05-08
ST11467,7538,2,65,1,20.20,7,27,40.50,2013-05-08
ST11467,7538,3,65,4,17.80,7,27,30.20,2013-05-08
ST11467,7538,4,65,4,19.70,7,30,41.50,2013-05-08
ST11467,7538,5,64,58,10.00,7,39,33.10,2013-05-08
ST11467,7538,6,64,55,25.60,7,34,21.50,2013-05-08
ST11467,7538,7,64,58,56.50,7,30,29.00,2013-05-08
ST11467,7538,8,65,2,52.70,6,58,53.90,2013-05-08
ST11467,7538,9,65,3,35.20,6,40,51.50,2013-05-08
ST11467,7538,10,65,5,2.30,6,40,43.90,2013-05-08
ST11468,7554,1,61,8,58.50,3,30,45.20,2013-05-08
ST11468,7554,2,61,8,57.40,3,35,12.70,2013-05-08
ST11468,7554,3,61,7,4.30,3,35,10.60,2013-05-08
ST11468,7554,4,61,4,55.80,3,31,48.00,2013-05-08
ST11468,7554,5,61,4,56.20,3,30,7.90,2013-05-08
ST11469,7550,1,61,3,46.21,2,12,59.00,2013-05-08
ST11469,7550,2,61,3,47.68,2,17,25.73,2013-05-08
ST11469,7550,3,61,5,56.94,2,17,22.84,2013-05-08
ST11469,7550,4,61,5,56.59,2,16,16.08,2013-05-08
ST11469,7550,5,61,5,56.11,2,14,49.29,2013-05-08
ST11469,7550,6,61,6,44.95,2,15,54.92,2013-05-08
ST11469,7550,7,61,10,45.91,2,11,41.65,2013-05-08
ST11469,7550,8,61,10,45.71,2,11,8.18,2013-05-08
ST11469,7550,9,61,7,3.17,2,12,27.40,2013-05-08
ST11469,7550,10,61,5,48.41,2,11,15.83,2013-05-08
ST11469,7550,11,61,5,42.11,2,11,42.69,2013-05-08
ST11469,7550,12,61,6,43.82,2,12,34.56,2013-05-08
ST11469,7550,13,61,5,55.47,2,12,55.80,2013-05-08
ST11469,7550,14,61,3,46.21,2,12,59.00,2013-05-08
ST12001,7575,1,60,20,23.00,2,26,11.00,2013-05-08
ST12001,7575,2,60,35,17.00,2,25,56.00,2013-05-08
ST12001,7575,3,60,43,7.00,2,29,7.00,2013-05-08
ST12001,7575,4,60,43,10.00,3,0,49.00,2013-05-08
ST12001,7575,5,60,34,39.00,3,7,37.00,2013-05-08
ST12001,7575,6,60,24,38.00,3,7,32.00,2013-05-08
ST12001,7575,7,60,20,27.00,3,1,32.00,2013-05-08
ST12005,7599,1,61,12,47.00,1,43,26.00,2013-05-08
ST12005,7599,2,61,27,52.00,1,45,47.00,2013-05-08
ST12005,7599,3,61,37,12.00,1,59,46.00,2013-05-08
ST12005,7599,4,61,37,11.00,2,31,17.00,2013-05-08
ST12005,7599,5,61,28,41.00,2,31,12.00,2013-05-08
ST12005,7599,6,61,21,11.00,2,22,58.00,2013-05-08
ST12005,7599,7,61,12,50.00,2,27,21.00,2013-05-08
ST12005,7599,8,61,12,47.00,1,43,26.00,2013-05-08
ST12006,7625,1,61,2,14.00,2,31,17.00,2013-05-08
ST12006,7625,2,61,9,41.00,2,28,32.00,2013-05-08
ST12006,7625,3,61,11,15.00,2,46,32.00,2013-05-08
ST12006,7625,4,61,3,50.00,2,49,16.00,2013-05-08
ST12006,7625,5,61,2,14.00,2,31,17.00,2013-05-08
ST12011,7637,1,71,29,4.00,20,3,28.00,2013-05-08
ST12011,7637,2,71,38,24.00,20,3,0.00,2013-05-08
ST12011,7637,3,71,47,59.00,20,47,56.00,2013-05-08
ST12011,7637,4,71,47,59.00,21,16,39.00,2013-05-08
ST12011,7637,5,71,39,42.00,21,57,7.00,2013-05-08
ST12011,7637,6,71,29,4.00,21,56,35.00,2013-05-08
ST12012,7623,0,61,15,48.00,2,0,24.00,2013-05-08
ST12012,7623,1,61,15,48.00,2,0,24.00,2013-05-08
ST12012,7623,2,61,15,48.00,2,2,38.00,2013-05-08
ST12012,7623,3,61,15,46.00,2,29,31.00,2013-05-08
ST12012,7623,4,61,9,11.00,2,29,26.00,2013-05-08
ST12012,7623,5,61,9,12.00,2,0,26.00,2013-05-08
ST12018,7766,1,58,15,42.00,1,53,19.00,2013-05-08
ST12018,7766,2,58,30,15.00,1,53,16.00,2013-05-08
ST12018,7766,3,58,30,15.00,2,1,29.00,2013-05-08
ST12018,7766,4,58,15,42.00,2,1,28.00,2013-05-08
ST12251,7566,1,62,40,40.00,2,22,31.00,2013-05-08
ST12251,7566,2,62,40,42.00,3,26,57.00,2013-05-08
ST12251,7566,3,62,11,37.00,3,26,31.00,2013-05-08
ST12251,7566,4,62,11,35.00,2,23,7.00,2013-05-08
ST12256,7750,1,56,50,35.00,2,55,47.00,2013-05-08
ST12256,7750,2,56,46,42.00,3,23,16.00,2013-05-08
ST12256,7750,3,56,31,0.00,3,22,39.00,2013-05-08
ST12256,7750,4,56,35,30.00,2,55,33.00,2013-05-08
ST12257,7751,1,61,39,37.00,3,4,58.00,2013-05-08
ST12257,7751,2,61,58,36.00,3,5,16.00,2013-05-08
ST12257,7751,3,61,58,30.00,3,39,7.00,2013-05-08
ST12257,7751,4,61,39,26.00,3,38,50.00,2013-05-08
ST12301,7546,1,58,38,38.00,2,25,0.00,2013-05-08
ST12301,7546,2,58,47,32.00,2,24,51.00,2013-05-08
ST12301,7546,3,58,47,35.00,2,40,23.00,2013-05-08
ST12301,7546,4,58,38,41.00,2,40,28.00,2013-05-08
ST12302,7547,1,58,42,46.22,2,26,2.45,2013-05-08
ST12302,7547,2,58,50,18.82,2,25,55.07,2013-05-08
ST12302,7547,3,58,50,21.84,2,40,28.18,2013-05-08
ST12302,7547,4,58,42,49.23,2,40,32.40,2013-05-08
ST12303,7551,1,58,46,0.00,2,22,58.00,2013-05-08
ST12303,7551,2,58,54,54.00,2,22,48.00,2013-05-08
ST12303,7551,3,58,54,57.00,2,37,36.00,2013-05-08
ST12303,7551,4,58,46,4.00,2,37,42.00,2013-05-08
ST12304,7612,1,58,42,50.00,2,25,56.00,2013-05-08
ST12304,7612,2,58,51,6.00,2,25,48.00,2013-05-08
ST12304,7612,3,58,51,9.00,2,40,36.00,2013-05-08
ST12304,7612,4,58,42,53.00,2,40,40.00,2013-05-08
ST12305,7572,1,72,23,51.00,20,5,57.00,2013-05-08
ST12305,7572,2,72,33,6.00,20,10,41.00,2013-05-08
ST12305,7572,3,72,31,55.00,20,35,27.00,2013-05-08
ST12305,7572,4,72,22,41.00,20,30,32.00,2013-05-08
ST12307,7668,1,74,1,46.00,24,0,22.00,2013-05-08
ST12307,7668,2,73,57,48.00,24,56,57.00,2013-05-08
ST12307,7668,3,73,48,19.00,25,15,21.00,2013-05-08
ST12307,7668,4,73,41,29.00,24,16,58.00,2013-05-08
ST12307,7668,5,73,51,24.00,24,0,12.00,2013-05-08
ST12308,7573,1,72,29,16.00,20,8,56.00,2013-05-08
ST12308,7573,2,72,37,27.00,20,13,10.00,2013-05-08
ST12308,7573,3,72,36,26.00,20,34,29.00,2013-05-08
ST12308,7573,4,72,28,16.00,20,30,6.00,2013-05-08
ST12309,7574,1,58,42,36.00,2,31,56.00,2013-05-08
ST12309,7574,2,58,51,13.00,2,31,49.00,2013-05-08
ST12309,7574,3,58,51,13.00,2,33,54.00,2013-05-08
ST12309,7574,4,58,42,36.00,2,34,0.00,2013-05-08
ST12310,7589,1,58,50,57.96,2,27,45.85,2013-05-08
ST12310,7589,2,58,53,7.99,2,32,40.36,2013-05-08
ST12310,7589,3,58,48,40.73,2,39,58.59,2013-05-08
ST12310,7589,4,58,46,30.98,2,35,4.26,2013-05-08
ST12311,7590,1,58,48,7.77,2,35,54.44,2013-05-08
ST12311,7590,2,58,50,24.79,2,39,51.98,2013-05-08
ST12311,7590,3,58,47,28.03,2,46,9.98,2013-05-08
ST12311,7590,4,58,45,11.20,2,42,12.36,2013-05-08
ST12312,7613,1,58,44,11.00,2,24,11.00,2013-05-08
ST12312,7613,2,58,51,5.00,2,24,4.00,2013-05-08
ST12312,7613,3,58,51,8.00,2,37,54.00,2013-05-08
ST12312,7613,4,58,44,14.00,2,37,58.00,2013-05-08
ST12313,7619,1,72,16,6.00,19,21,21.00,2013-05-08
ST12313,7619,2,72,23,33.00,19,24,49.00,2013-05-08
ST12313,7619,3,72,22,28.00,19,49,25.00,2013-05-08
ST12313,7619,4,72,15,1.00,19,45,48.00,2013-05-08
ST12314,7730,1,71,19,1.00,20,19,0.00,2013-05-08
ST12314,7730,2,71,26,35.00,20,35,40.00,2013-05-08
ST12314,7730,3,71,26,37.00,20,59,19.00,2013-05-08
ST12314,7730,4,71,19,5.00,20,59,19.00,2013-05-08
ST12315,7643,1,72,13,15.00,19,19,4.00,2013-05-08
ST12315,7643,2,72,47,12.00,19,15,52.00,2013-05-08
ST12315,7643,3,72,47,39.00,21,5,59.00,2013-05-08
ST12315,7643,4,72,13,41.00,21,5,48.00,2013-05-08
ST12316,7622,1,72,20,53.00,19,53,31.00,2013-05-08
ST12316,7622,2,72,28,20.00,19,57,13.00,2013-05-08
ST12316,7622,3,72,27,11.00,20,21,54.00,2013-05-08
ST12316,7622,4,72,19,44.00,20,18,3.00,2013-05-08
ST12317,7738,1,59,19,40.00,2,37,30.00,2013-05-08
ST12317,7738,2,59,29,13.00,2,37,30.00,2013-05-08
ST12317,7738,3,59,29,14.00,2,54,49.00,2013-05-08
ST12317,7738,4,59,19,41.00,2,54,50.00,2013-05-08
ST12318,7683,1,64,56,18.00,6,40,5.00,2013-05-08
ST12318,7683,2,65,7,4.00,6,39,9.00,2013-05-08
ST12318,7683,3,65,7,26.00,7,4,42.00,2013-05-08
ST12318,7683,4,64,56,40.00,7,5,28.00,2013-05-08
ST12319,7644,1,72,36,57.00,21,30,20.00,2013-05-08
ST12319,7644,2,73,18,21.00,21,31,33.00,2013-05-08
ST12319,7644,3,73,17,43.00,23,10,10.00,2013-05-08
ST12319,7644,4,72,36,21.00,23,5,10.00,2013-05-08
ST12320,7663,1,74,7,47.00,24,47,43.00,2013-05-08
ST12320,7663,2,74,14,38.00,25,18,50.00,2013-05-08
ST12320,7663,3,74,4,49.00,25,49,33.00,2013-05-08
ST12320,7663,4,73,48,25.00,25,4,16.00,2013-05-08
ST12321,7664,1,74,3,0.00,23,41,33.00,2013-05-08
ST12321,7664,2,74,14,31.00,24,4,29.00,2013-05-08
ST12321,7664,3,74,0,56.00,24,47,7.00,2013-05-08
ST12321,7664,4,73,47,2.00,24,21,40.00,2013-05-08
ST12322,7675,1,65,13,13.00,6,42,49.00,2013-05-08
ST12322,7675,2,65,20,13.00,6,49,26.00,2013-05-08
ST12322,7675,3,65,17,26.00,7,6,11.00,2013-05-08
ST12322,7675,4,65,10,26.00,6,59,29.00,2013-05-08
ST12323,7674,1,72,26,19.34,20,23,48.64,2013-05-08
ST12323,7674,2,72,27,45.37,20,3,22.90,2013-05-08
ST12323,7674,3,72,28,16.83,20,3,46.86,2013-05-08
ST12323,7674,4,72,26,50.75,20,24,13.16,2013-05-08
ST12324,7677,1,72,30,2.00,20,15,53.00,2013-05-08
ST12324,7677,2,72,52,50.00,20,25,53.00,2013-05-08
ST12324,7677,3,72,50,58.00,20,49,33.00,2013-05-08
ST12324,7677,4,72,30,1.00,20,26,8.00,2013-05-08
ST12325,7673,1,72,32,11.00,19,59,47.00,2013-05-08
ST12325,7673,2,72,39,37.00,20,3,34.00,2013-05-08
ST12325,7673,3,72,38,28.00,20,28,30.00,2013-05-08
ST12325,7673,4,72,31,1.00,20,24,33.00,2013-05-08
