blkId,blkLabel,qdrName,blkName,prvName,apaAreaType,urlNPD,apaAreaNetGeometryWKT
"1390","6707/12","6707","12","M",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.66739400936119 67.0000007598012,7.66666699999999 66.9999999999997,7.66666699999999 67.2499999999997,7.66739400932282 67.2499999999997,7.66739400936119 67.0000007598012))"
"452","6508/7","6508","7","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 65.2500000000001,7.99999999999999 65.2500000000105,7.99999999999999 65.4999999999999,8.33333333333333 65.5,8.33333333333333 65.2500000000001))"
"449","6508/4","6508","4","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 65.5,7.99999999999999 65.4999999999999,7.99999999999999 65.7499999999999,8.33333333333333 65.75,8.33333333333333 65.5))"
"446","6508/1","6508","1","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((7.99999999999999 65.7499999999999,7.99999999999999 65.9499999999999,7.99999999999999 65.9833329999999,8.033333 65.983333,8.066667 66,8.116667 66,8.33333333333333 66,8.33333333333333 65.75,7.99999999999999 65.7499999999999))"
"500","6608/7","6608","7","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 66.25,8.333333 66.25,8.133333 66.25,7.99999999999999 66.2499999999999,7.99999999999999 66.3333329999999,8.3 66.333333,8.3 66.5,8.333333 66.5,8.33333333333333 66.5,8.33333333333333 66.25))"
"497","6608/4","6608","4","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.333333 66.5,8.333333 66.616667,7.99999999999999 66.616667,7.99999999999999 66.75,8.333333 66.75,8.33333333333333 66.75,8.33333333333333 66.5,8.333333 66.5))"
"503","6608/10","6608","10","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.116667 66,8.116667 66.016667,8.166667 66.016667,8.166667 66.033333,8.2 66.033333,8.2 66.05,8.25 66.05,8.25 66.033333,8.333333 66.033333,8.33333333333333 66.033333,8.33333333333333 66,8.116667 66))"
"503","6608/10","6608","10","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 66.216667,8.33333333333333 66.166667,8.333333 66.166667,8.233333 66.166667,8.233333 66.2,8.233333 66.216667,8.3 66.216667,8.3 66.2,8.333333 66.2,8.333333 66.216667,8.33333333333333 66.216667))"
"456","6508/11","6508","11","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333343 65,8.33333333333343 65.25,8.66666666666667 65.25,8.66666666666667 65,8.33333333333343 65))"
"453","6508/8","6508","8","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333343 65.25,8.33333333333343 65.2500000000001,8.33333333333333 65.2500000000001,8.33333333333333 65.5,8.66666666666667 65.5,8.66666666666667 65.25,8.33333333333343 65.25))"
"450","6508/5","6508","5","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.66666666666667 65.5,8.33333333333333 65.5,8.33333333333333 65.75,8.66666666666667 65.75,8.66666666666667 65.5))"
"447","6508/2","6508","2","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.383333 66,8.66666666666667 66,8.66666666666667 65.75,8.33333333333333 65.75,8.33333333333333 66,8.383333 66))"
"504","6608/11","6608","11","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 66.033333,8.35 66.033333,8.35 66.016667,8.383333 66.016667,8.383333 66,8.33333333333333 66,8.33333333333333 66.033333))"
"504","6608/11","6608","11","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 66.166667,8.33333333333333 66.216667,8.35 66.216667,8.35 66.183333,8.366667 66.183333,8.366667 66.166667,8.33333333333333 66.166667))"
"501","6608/8","6608","8","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.66666666666667 66.25,8.5 66.25,8.33333333333333 66.25,8.33333333333333 66.5,8.66666666666667 66.5,8.66666666666667 66.25))"
"498","6608/5","6608","5","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.33333333333333 66.75,8.65 66.75,8.66666666666667 66.75,8.66666666666667 66.5,8.33333333333333 66.5,8.33333333333333 66.75))"
"504","6608/11","6608","11","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.35 66.1,8.35 66.116667,8.383333 66.116667,8.383333 66.1,8.35 66.1))"
"457","6508/12","6508","12","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9 65,8.66666666666667 65,8.66666666666667 65.25,9 65.25,9 65))"
"454","6508/9","6508","9","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9 65.25,8.66666666666667 65.25,8.66666666666667 65.5,9 65.5,9 65.25))"
"451","6508/6","6508","6","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9 65.75,9 65.5,8.66666666666667 65.5,8.66666666666667 65.75,9 65.75))"
"448","6508/3","6508","3","M1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.66666666666667 66,8.666667 66,9 66,9 65.75,8.66666666666667 65.75,8.66666666666667 66))"
"505","6608/12","6608","12","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.666667 66,8.666667 66.25,9 66.25,9 66,8.666667 66))"
"502","6608/9","6608","9","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.666667 66.25,8.66666666666667 66.25,8.66666728554004 66.3166670003059,9 66.316667,9 66.25,8.666667 66.25))"
"496","6608/3","6608","3","M5",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((8.783333 67,9 67,9 66.75,8.666667 66.75,8.666667 66.883333,8.7 66.883333,8.7 66.916667,8.783333 66.916667,8.783333 67))"
"467","6509/10","6509","10","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 65.1833333333334,9.15000000000003 65.1833333333334,9.15000000000003 65.15,9.13333333332997 65.15,9.13333333333338 65.1166666666668,9.11666666666684 65.1166666666668,9.11666666669987 65.08333333333,9.09999999999997 65.083333333333,9.09999999999997 65.05,9.08333333330006 65.05,9.08333333300004 65.0166666667001,9.06666666666678 65.0166666666667,9.06666666670003 65,9 65,9 65.25,9.33333333333333 65.25,9.33333333333333 65.1833333333334))"
"464","6509/7","6509","7","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 65.25,9 65.25,9 65.5,9.333333 65.5,9.33333333333333 65.5,9.33333333333333 65.25))"
"458","6509/1","6509","1","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 65.75,9.333333 65.75,9 65.75,9 66,9.33333333333333 66,9.33333333333333 65.75))"
"515","6609/10","6609","10","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 66,9 66,9 66.25,9.33333333333333 66.25,9.33333333333333 66))"
"512","6609/7","6609","7","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 66.25,9 66.25,9 66.316667,9 66.5,9.333333 66.5,9.333333 66.4,9.33333333333333 66.4,9.33333333333333 66.25))"
"506","6609/1","6609","1","M6",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9 67,9.33333333333333 67,9.33333333333333 66.75,9.333333 66.75,9 66.75,9 67))"
"507","6609/2","6609","2","M6",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 67,9.66666666666667 67,9.66666666666667 66.75,9.33333333333333 66.75,9.33333333333333 67))"
"513","6609/8","6609","8","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.33333333333333 66.4,9.66666666666667 66.4,9.66666666666667 66.25,9.33333333333333 66.25,9.33333333333333 66.4))"
"516","6609/11","6609","11","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.66666666666667 66,9.33333333333333 66,9.33333333333333 66.25,9.66666666666667 66.25,9.66666666666667 66))"
"459","6509/2","6509","2","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.66666666666667 65.75,9.33333333333333 65.75,9.33333333333333 66,9.66666666666667 66,9.66666666666667 65.75))"
"465","6509/8","6509","8","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.66666666666667 65.25,9.33333333333333 65.25,9.33333333333333 65.5,9.66666666666667 65.5,9.66666666666667 65.25))"
"468","6509/11","6509","11","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.51666666666665 65,9.51666666666665 65.1833333333333,9.33333333333333 65.1833333333334,9.33333333333333 65.25,9.66666666666667 65.25,9.66666666666667 65,9.51666666666665 65))"
"511","6609/6","6609","6","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.666667 66.5,9.666667 66.616667,10 66.616667,10 66.4999999999999,9.666667 66.5))"
"514","6609/9","6609","9","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 66.2499999999999,9.66666666666667 66.25,9.66666666666667 66.4,9.666667 66.4,9.666667 66.5,10 66.4999999999999,10 66.2499999999999))"
"517","6609/12","6609","12","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 65.9999999999999,9.66666666666667 66,9.66666666666667 66.25,10 66.2499999999999,10 65.9999999999999))"
"460","6509/3","6509","3","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 65.8833329999999,9.666667 65.883333,9.666667 65.75,9.66666666666667 65.75,9.66666666666667 66,10 65.9999999999999,10 65.8833329999999))"
"466","6509/9","6509","9","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 65.2499999999999,9.66666666666667 65.25,9.66666666666667 65.5,9.666667 65.5,9.833333 65.5,10 65.4999999999999,10 65.2499999999999))"
"469","6509/12","6509","12","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 64.9999999999999,9.66666666666667 65,9.66666666666667 65.25,10 65.2499999999999,10 64.9999999999999))"
"463","6509/6","6509","6","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((9.833333 65.5,9.833333 65.75,10 65.7499999999999,10 65.4999999999999,9.833333 65.5))"
"521","6610/4","6610","4","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 66.616667,10 66.75,10.333333 66.7499999999997,10.3333333333333 66.7499999999997,10.3333333333334 66.4999999999997,10.333333 66.4999999999997,10 66.4999999999999,10 66.616667))"
"524","6610/7","6610","7","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.333333 66.2499999999997,10 66.2499999999999,10 66.4999999999999,10.333333 66.4999999999997,10.333333 66.2499999999997))"
"527","6610/10","6610","10","M2",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.333333 66.2499999999997,10.333333 66.0833329999997,10.3333333333334 66.0833329999997,10.3333333333334 65.9999999999997,10 65.9999999999999,10 66.2499999999999,10.333333 66.2499999999997))"
"470","6510/1","6510","1","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.3333333333334 65.8833329999996,10.333333 65.8833329999997,10 65.8833329999999,10 65.9999999999999,10.3333333333334 65.9999999999997,10.3333333333334 65.8833329999996))"
"473","6510/4","6510","4","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 65.7499999999999,10.333333 65.7499999999997,10.3333333333334 65.7499999999996,10.3333333333334 65.4999999999996,10 65.4999999999999,10 65.7499999999999))"
"476","6510/7","6510","7","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.1937027777778 65.2499999999998,10 65.2499999999999,10 65.4999999999999,10.3333333333334 65.4999999999996,10.3333333333334 65.4271694444441,10.1937027777778 65.2499999999998))"
"479","6510/10","6510","10","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10 64.9999999999999,10 65.2499999999999,10.1937027777778 65.2499999999998,10 64.9999999999999))"
"522","6610/5","6610","5","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.3333333333333 66.7499999999997,10.616667 66.749999999999,10.6666666666667 66.7499999999988,10.6666666666667 66.4999999999988,10.3333333333334 66.4999999999997,10.3333333333333 66.7499999999997))"
"528","6610/11","6610","11","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.3333333333334 66.0833329999997,10.6666666666667 66.0833329999987,10.6666666666667 65.9999999999987,10.3333333333334 65.9999999999997,10.3333333333334 66.0833329999997))"
"471","6510/2","6510","2","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.6666666666667 65.8833329999987,10.3333333333334 65.8833329999996,10.3333333333334 65.9999999999997,10.6666666666667 65.9999999999987,10.6666666666667 65.8833329999987))"
"474","6510/5","6510","5","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.3333333333334 65.7499999999996,10.5929555555555 65.749999999999,10.4956474605651 65.6293551742063,10.3913138888889 65.4999999999995,10.3333333333334 65.4999999999996,10.3333333333334 65.7499999999996))"
"477","6510/8","6510","8","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.3333333333334 65.4271694444441,10.3333333333334 65.4999999999996,10.3913138888889 65.4999999999995,10.3333333333334 65.4271694444441))"
"523","6610/6","6610","6","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.6666666666667 66.7499999999988,10.666667 66.7499999999988,10.9999999999998 66.7499999999965,10.9999999999998 66.4999999999964,10.666667 66.4999999999988,10.6666666666667 66.4999999999988,10.6666666666667 66.7499999999988))"
"529","6610/12","6610","12","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.6666666666667 66.0833329999987,10.666667 66.0833329999987,10.8687802590174 66.0833329999975,10.7987694444444 65.999999999998,10.6666666666667 65.9999999999987,10.6666666666667 66.0833329999987))"
"472","6510/3","6510","3","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.6666666666667 65.840127592425,10.666667 65.8401279999987,10.666667 65.8833329999987,10.6666666666667 65.8833329999987,10.6666666666667 65.9999999999987,10.7987694444444 65.999999999998,10.6666666666667 65.8390166666654,10.6666666666667 65.840127592425))"
"1684","6611/4","6611","4","M",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.9999999999998 66.7499999999965,11.3333329999987 66.7499999999911,11.3333333333321 66.7499999999911,11.3333333333321 66.6259555555466,11.2912216657408 66.5776697249889,11.2234833333326 66.4999999999932,10.9999999999998 66.4999999999964,10.9999999999998 66.7499999999965))"
"1686","6611/7","6611","7","M",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((11.0088944444442 66.2499999999962,10.9999999999998 66.2499999999963,10.9999999999998 66.4999999999964,11.2234833333326 66.4999999999932,11.0088944444442 66.2499999999962))"
"530","6611/10","6611","10","M4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((10.9999999999998 66.2395222222185,10.9999999999998 66.2499999999963,11.0088944444442 66.2499999999962,10.9999999999998 66.2395222222185))"
"1685","6611/5","6611","5","M",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((11.3333333333321 66.7499999999911,11.442685999998 66.7499999999883,11.4426861111091 66.7499999999883,11.3333333335021 66.6259555557394,11.3333333333321 66.6259555555467,11.3333333333321 66.6259555555466,11.3333333333321 66.7499999999911))"
"563","7018/3","7018","3","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((18.6666663632545 70.7499999786477,18.6666660299213 70.7499999786477,18.6666660299213 70.7499999786478,18.666666027275 70.9999999794597,18.9999991288253 70.9999999764266,18.999999129545 70.9499999762314,18.6666663611355 70.949999979298,18.6666663632545 70.7499999786477))"
"572","7019/1","7019","1","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((18.9999991288253 70.9999999764266,18.9999991288253 70.9999999764266,19.3333321579613 70.99999997347,19.333332162842 70.7499999722966,19.2499989129838 70.7499999730682,19.2499989105623 70.8833329736687,19.0999990478137 70.883332975041,19.09999904755 70.89999997511,19.1333320184555 70.8999999748035,19.1333320181839 70.9166669748737,19.1666659882881 70.9166669745699,19.1666659880084 70.9333329746414,18.9999991297853 70.9333329761663,18.999999129545 70.9499999762314,18.9999991288253 70.9999999764266))"
"575","7019/4","7019","4","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((18.9999991324371 70.7499999754462,19.2499989129838 70.7499999730682,19.333332162842 70.7499999722966,19.3333321641508 70.6833333053145,19.3166655146044 70.6833333054705,19.2666655646279 70.6833333059418,19.2666655649367 70.666666639199,19.1333323556079 70.6666666404819,19.1333323558819 70.6499999737441,19.0166657872901 70.649999974887,19.0166657875367 70.6333333081539,18.9999991341336 70.6333333083184,18.9999991324371 70.7499999754462))"
"657","7119/11","7119","11","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.6666650889148 71.2499999721903,19.6666650889148 71.2499999721903,19.6666650953911 70.9999999708153,19.3333321579614 70.99999997347,19.333332153124 71.249999974629,19.6666650889148 71.2499999721902,19.6666650889148 71.2499999721903))"
"652","7119/6","7119","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.6666650761373 71.7499999748831,19.6666654094702 71.7499999748831,19.8333311669878 71.7499999741099,19.8333311723595 71.5666669730485,19.9999978981233 71.5666669724073,19.9999979003817 71.4999999719861,19.6666650824967 71.4999999735465,19.6666650761373 71.7499999748831))"
"573","7019/2","7019","2","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.3333321579613 70.99999997347,19.3333321579614 70.99999997347,19.6666650953911 70.9999999708153,19.6666651019252 70.7499999694225,19.6666651019252 70.7499999694225,19.6666651019252 70.7499999694225,19.333332162842 70.7499999722966,19.3333321579613 70.99999997347))"
"655","7119/9","7119","9","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.9999979088998 71.2499999703916,19.6666650889148 71.2499999721903,19.6666650824967 71.4999999735465,19.9999979003817 71.4999999719861,19.9999979088998 71.2499999703916))"
"576","7019/5","7019","5","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.333332162842 70.7499999722966,19.6666651019252 70.7499999694225,19.6666651023628 70.7333333026623,19.6333318131848 70.7333333029308,19.6333318136103 70.7166666361722,19.5166652928025 70.7166666371575,19.5166652931872 70.6999999704041,19.3833321110745 70.6999999715987,19.3833321114168 70.6833333048507,19.3333321641508 70.6833333053145,19.333332162842 70.7499999722966))"
"658","7119/12","7119","12","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.6666650889148 71.2499999721903,19.9999979088998 71.2499999703916,19.9999979174949 70.9999999687741,19.6666650953911 70.9999999708153,19.6666650889148 71.2499999721903))"
"574","7019/3","7019","3","T3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.6666650953911 70.9999999708153,19.9999979174949 70.9999999687741,19.999997925586 70.7666669672447,19.999997925586 70.7666666339114,19.8999980920146 70.7666666345084,19.8999980925482 70.7499999677369,19.783331604822 70.7499999685361,19.6666651019252 70.7499999694225,19.6666650953911 70.9999999708153))"
"662","7120/4","7120","4","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((19.9999978981233 71.5666669724073,20.0999977164343 71.5666669721489,20.333330236687 71.5666669720034,20.3333305700196 71.5666669720034,20.3333305729925 71.4999999715127,19.9999979003817 71.4999999719861,19.9999978981233 71.5666669724073))"
"665","7120/7","7120","7","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.199997533534 71.2499999697895,19.9999979088998 71.2499999703916,19.9999979003817 71.4999999719861,20.3333305729925 71.4999999715127,20.3333305789599 71.366666970525,20.3333302456274 71.366666970525,20.2666643906656 71.3666669705374,20.2666643899576 71.3833329706576,20.1499976274728 71.3833329708139,20.1499976300482 71.3166669703572,20.0833307567681 71.3166669705332,20.0833307585997 71.2666669701999,20.1999975328608 71.266666969907,20.199997533534 71.2499999697895))"
"668","7120/10","7120","10","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.3333305842052 71.249999969654,20.3333305917366 71.0833329683991,20.333330258404 71.0833329683991,20.3333302621865 70.9999999677671,19.9999979174949 70.9999999687741,19.9999979088998 71.2499999703916,20.199997533534 71.2499999697895,20.3333302508726 71.249999969654,20.3333305842052 71.249999969654))"
"660","7120/2","7120","2","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.666663043983 71.8666669757655,20.5333297400718 71.8666669748905,20.5333297357662 71.9499999755428,20.6666630391962 71.9499999764554,20.666663043983 71.8666669757655))"
"663","7120/5","7120","5","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.3333305700196 71.5666669720034,20.4666639237467 71.566666972267,20.4666639204438 71.6333329727851,20.5666636650264 71.6333329732027,20.566663670397 71.5333329723904,20.6166635359266 71.5333329726521,20.61666353686 71.5166669725133,20.6333294909819 71.5166669726106,20.6333294919283 71.4999999724706,20.3333305729925 71.4999999715127,20.3333305700196 71.5666669720034))"
"666","7120/8","7120","8","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.6666630700903 71.4166669719681,20.5666636766875 71.4166669714359,20.5666636748875 71.4499999717094,20.5999965858929 71.4499999718687,20.5999965840468 71.4833329721454,20.5499967168281 71.4833329719086,20.5499967177148 71.4666669717732,20.4833298875166 71.4666669715333,20.4833298883579 71.4499999714016,20.4166640502041 71.4499999712424,20.4166640510019 71.4333329711144,20.3833301290439 71.4333329710638,20.3833301298209 71.4166669709375,20.3999970910447 71.4166669709596,20.3999970934104 71.3666669705771,20.3333305789599 71.366666970525,20.3333305729925 71.4999999715127,20.6333294919283 71.4999999724706,20.6666630652229 71.4999999726802,20.6666630700903 71.4166669719681))"
"661","7120/3","7120","3","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.6666633696636 71.9999999768673,20.9999952973118 71.9999999809958,20.9999953159575 71.7499999786239,20.8666627730745 71.749999976752,20.8666627652059 71.8666669778077,20.6666633773154 71.8666669757655,20.666663043983 71.8666669757655,20.6666630391962 71.9499999764554,20.6666633725285 71.9499999764553,20.6666633696636 71.9999999768673))"
"669","7120/11","7120","11","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.6666630798692 71.2499999705321,20.6666630857646 71.1499999696631,20.4999968621068 71.1499999690414,20.4999968655592 71.0833329684994,20.3333305917366 71.0833329683991,20.3333305842052 71.249999969654,20.6666630798692 71.2499999705321))"
"664","7120/6","7120","6","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.9999953335174 71.5166669763692,20.9333285664539 71.5166669754301,20.9333285652578 71.5333329755882,20.6666633966126 71.5333329729639,20.6666633946721 71.5666669732471,20.8333288930333 71.5666669747035,20.8333288919286 71.5833329748549,20.9999953284849 71.5833329770173,20.9999953335174 71.5166669763692))"
"667","7120/9","7120","9","T1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((20.6666630652229 71.4999999726802,20.6666633985553 71.4999999726802,20.8166629502342 71.4999999739254,20.816662951328 71.4833329737742,20.8833287365629 71.483332974496,20.8833287377157 71.4666669743404,20.6999963049623 71.4666669726249,20.6999963059617 71.4499999724805,20.7999960056442 71.4499999733102,20.7999960078082 71.4166669730086,20.6666634034227 71.4166669719681,20.6666630700903 71.4166669719681,20.6666630652229 71.4999999726802))"
