wlbWellboreName,wlbDrillingOperator,wlbProductionLicence,wlbWellType,wlbPurposePlanned,wlbContent,wlbEntryDate,wlbCompletionDate,wlbField,wlbMainArea,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNpdidWellbore,dateSyncNPD
25/11-G-37 CY1,Statoil Petroleum AS,169 B1,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,GRANE,NORTH SEA,ED50,59,9,54.53,N,2,29,14.86,E,59.165147,2.487461,6558705.60,470693.31,31,7188,2013-05-08
25/11-G-37 CY2,Statoil Petroleum AS,169 B1,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,GRANE,NORTH SEA,ED50,59,9,54.53,N,2,29,14.86,E,59.165147,2.487461,6558705.60,470693.31,31,7189,2013-05-08
25/11-G-38,Statoil Petroleum AS,169 B1,DEVELOPMENT,OBSERVATION,OIL,2010-12-21,2011-03-08,GRANE,NORTH SEA,ED50,59,9,54.59,N,2,29,14.98,E,59.165164,2.487494,6558707.44,470695.23,31,6337,2013-05-08
25/11-G-38 AY1,Statoil Petroleum AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2011-03-31,2011-04-24,GRANE,NORTH SEA,ED50,59,9,54.59,N,2,29,14.98,E,59.165164,2.487494,6558707.44,470695.23,31,6522,2013-05-08
25/11-G-38 AY2,Statoil Petroleum AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2011-04-25,2011-05-08,GRANE,NORTH SEA,ED50,59,9,54.59,N,2,29,14.98,E,59.165164,2.487494,6558707.44,470695.23,31,6523,2013-05-08
25/11-G-38 AY3,Statoil Petroleum AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2011-05-11,2011-05-24,GRANE,NORTH SEA,ED50,59,9,54.59,N,2,29,14.98,E,59.165164,2.487494,6558707.44,470695.23,31,6524,2013-05-08
25/11-G-38 AY4,Statoil Petroleum AS,169 B1,DEVELOPMENT,PRODUCTION,NULL,9999-12-31,9999-12-31,GRANE,NORTH SEA,ED50,59,9,54.59,N,2,29,14.98,E,59.165164,2.487494,6558707.44,470695.23,31,6525,2013-05-08
25/11-G-39,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,OBSERVATION,NULL,2006-04-29,2006-06-08,GRANE,NORTH SEA,ED50,59,9,54.66,N,2,29,15.1,E,59.165183,2.487528,6558709.59,470697.15,31,5292,2013-05-08
25/11-G-39 AY1,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,PRODUCTION,NULL,2006-06-13,2007-06-15,GRANE,NORTH SEA,ED50,59,9,54.66,N,2,29,15.1,E,59.165183,2.487528,6558709.59,470697.15,31,5293,2013-05-08
25/11-G-39 BY1,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2007-07-29,2007-09-18,GRANE,NORTH SEA,ED50,59,9,54.66,N,2,29,15.1,E,59.165183,2.487528,6558709.59,470697.15,31,5584,2013-05-08
25/11-G-39 BY2,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2007-09-30,2007-10-21,GRANE,NORTH SEA,ED50,59,9,54.66,N,2,29,15.1,E,59.165183,2.487528,6558709.59,470697.15,31,5585,2013-05-08
25/11-G-39 BY3,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2007-10-22,2007-11-27,GRANE,NORTH SEA,ED50,59,9,54.66,N,2,29,15.1,E,59.165183,2.487528,6558709.59,470697.15,31,5586,2013-05-08
25/11-G-40,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2005-01-25,2005-02-07,GRANE,NORTH SEA,ED50,59,9,54.72,N,2,29,15.23,E,59.165200,2.487564,6558711.43,470699.23,31,5047,2013-05-08
25/11-G-40 A,Norsk Hydro Produksjon AS,169 B1,DEVELOPMENT,PRODUCTION,OIL,2005-03-15,2005-09-04,GRANE,NORTH SEA,ED50,59,9,54.72,N,2,29,15.23,E,59.165200,2.487564,6558711.43,470699.23,31,5048,2013-05-08
25/11-G-41,Statoil Petroleum AS,169 B1,DEVELOPMENT,INJECTION,WATER,2010-05-23,2010-06-05,GRANE,NORTH SEA,ED50,59,9,54.84,N,2,29,15.01,E,59.165233,2.487503,6558715.17,470695.77,31,6353,2013-05-08
25/11-U-1,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1974-10-02,1974-10-02,NULL,NORTH SEA,ED50,59,12,10,N,2,22,45,E,59.202778,2.379167,6562948.55,464540.20,31,5667,2013-05-08
25/11-U-2,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1974-10-07,1974-10-07,NULL,NORTH SEA,ED50,59,12,10,N,2,22,45,E,59.202778,2.379167,6562948.55,464540.20,31,5668,2013-05-08
25/11-U-3,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1978-10-27,1978-10-27,NULL,NORTH SEA,ED50,59,10,33.54,N,2,23,47.08,E,59.175983,2.396411,6559955.80,465498.12,31,5669,2013-05-08
25/11-U-4,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1978-10-28,1978-10-28,NULL,NORTH SEA,ED50,59,10,33.54,N,2,23,47.08,E,59.175983,2.396411,6559955.80,465498.12,31,5670,2013-05-08
25/11-U-5,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,58.19,N,2,26,57.53,E,59.266164,2.449314,6569971.85,468604.99,31,5671,2013-05-08
25/11-U-6,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,58.79,N,2,27,0.24,E,59.266331,2.450067,6569990.05,468648.06,31,5672,2013-05-08
25/11-U-7,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,56.78,N,2,26,58.63,E,59.265772,2.449619,6569928.09,468622.05,31,5673,2013-05-08
25/11-U-8,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,57.4,N,2,27,1.46,E,59.265944,2.450406,6569946.90,468667.02,31,5674,2013-05-08
25/11-U-9,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,41.51,N,2,19,14.34,E,59.194864,2.320650,6562099.88,461189.03,31,5675,2013-05-08
25/11-U-10,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,41.49,N,2,19,15.73,E,59.194858,2.321036,6562099.03,461211.08,31,5676,2013-05-08
25/11-U-11,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,55.98,N,2,27,56.04,E,59.265550,2.465567,6569895.94,469531.01,31,5677,2013-05-08
25/11-U-12,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,29.6,N,2,26,53.95,E,59.258222,2.448319,6569087.95,468540.98,31,5678,2013-05-08
25/11-U-13,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,29.44,N,2,26,54.14,E,59.258178,2.448372,6569082.98,468543.95,31,5679,2013-05-08
25/11-U-14,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,15,2.3,N,2,26,20.12,E,59.250639,2.438922,6568247.97,467998.01,31,5680,2013-05-08
25/11-U-15,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,48.55,N,2,26,3.31,E,59.246819,2.434253,6567824.90,467728.08,31,5681,2013-05-08
25/11-U-16,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,48.49,N,2,26,3.5,E,59.246803,2.434306,6567823.01,467731.07,31,5682,2013-05-08
25/11-U-17,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,35.03,N,2,25,46.36,E,59.243064,2.429544,6567408.98,467455.92,31,5706,2013-05-08
25/11-U-18,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,7.69,N,2,25,12.56,E,59.235469,2.420156,6566567.91,466912.95,31,5707,2013-05-08
25/11-U-19,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,7.53,N,2,25,12.69,E,59.235425,2.420192,6566562.94,466914.97,31,5708,2013-05-08
25/11-U-20,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,13,40.38,N,2,24,38.71,E,59.227883,2.410753,6565727.85,466368.95,31,5709,2013-05-08
25/11-U-21,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,13,13.07,N,2,24,4.94,E,59.220297,2.401372,6564887.85,465825.99,31,5710,2013-05-08
25/11-U-22,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,13,12.95,N,2,24,5.32,E,59.220264,2.401478,6564884.09,465831.98,31,5711,2013-05-08
25/11-U-23,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,28.27,N,2,23,31.37,E,59.207853,2.392047,6563506.91,465281.02,31,5712,2013-05-08
25/11-U-24,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,28.28,N,2,23,9.49,E,59.207856,2.385969,6563510.40,464933.94,31,5713,2013-05-08
25/11-U-25,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,28.14,N,2,23,9.81,E,59.207817,2.386058,6563506.02,464938.98,31,5714,2013-05-08
25/11-U-26,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,24.37,N,2,23,6.16,E,59.206769,2.385044,6563389.94,464880.01,31,5715,2013-05-08
25/11-U-27,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,37.46,N,2,20,1.99,E,59.193739,2.333886,6561966.98,461943.93,31,5716,2013-05-08
25/11-U-28,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,37.43,N,2,20,1.93,E,59.193731,2.333869,6561966.06,461942.97,31,5717,2013-05-08
25/11-U-29,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,37.33,N,2,20,1.93,E,59.193703,2.333869,6561962.96,461942.94,31,5718,2013-05-08
25/11-U-30,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,33.17,N,2,22,48.77,E,59.192547,2.380214,6561808.77,464589.42,31,5719,2013-05-08
25/11-U-31,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,11,33.17,N,2,20,48.76,E,59.192547,2.346878,6561826.94,462684.85,31,5720,2013-05-08
25/11-U-32,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,23.73,N,2,26,12.11,E,59.239925,2.436697,6567055.97,467861.03,31,5721,2013-05-08
25/11-U-33,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,23.57,N,2,26,12.36,E,59.239881,2.436767,6567050.99,467864.95,31,5722,2013-05-08
25/11-U-34,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,13,52.56,N,2,25,56.6,E,59.231267,2.432389,6566093.89,467607.01,31,5723,2013-05-08
25/11-U-35,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,13,21.2,N,2,25,40.78,E,59.222556,2.427994,6565125.99,467347.91,31,5724,2013-05-08
25/11-U-36,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,13,21.1,N,2,25,40.91,E,59.222528,2.428031,6565122.88,467349.94,31,5725,2013-05-08
25/11-U-37,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,50.13,N,2,25,24.85,E,59.213925,2.423569,6564167.10,467087.01,31,5726,2013-05-08
25/11-U-38,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,24.85,N,2,25,12.41,E,59.206903,2.420114,6563386.84,466882.91,31,5727,2013-05-08
25/11-U-39,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,12,24.69,N,2,25,12.54,E,59.206858,2.420150,6563381.88,466884.93,31,5728,2013-05-08
25/11-U-40,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,16,22.92,N,2,28,30.23,E,59.273033,2.475064,6570724.97,470079.02,31,5729,2013-05-08
25/11-U-41,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,16,23.42,N,2,28,32.94,E,59.273172,2.475817,6570740.10,470122.05,31,5730,2013-05-08
25/11-U-42,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,16,21.41,N,2,28,31.52,E,59.272614,2.475422,6570678.10,470099.08,31,5731,2013-05-08
25/11-U-43,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,16,22.03,N,2,28,34.28,E,59.272786,2.476189,6570696.93,470142.93,31,5732,2013-05-08
25/11-U-44,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,0.49,N,2,23,34.14,E,59.233469,2.392817,6566359.08,465350.94,31,5733,2013-05-08
25/11-U-45,Esso Exploration and Production Norway A/S,001,SHALLOW,NULL,NULL,1999-08-19,1999-09-04,NULL,NORTH SEA,ED50,59,14,0.56,N,2,23,35.21,E,59.233489,2.393114,6566361.09,465367.92,31,5734,2013-05-08
25/11-U-46,Statoil Petroleum AS,169,SHALLOW,NULL,NULL,2011-10-13,2011-10-13,NULL,NORTH SEA,ED50,59,8,35.57,N,2,24,28.61,E,59.143214,2.407947,6556300.84,466125.15,31,7048,2013-05-08
25/11-U-47,Statoil Petroleum AS,169,SHALLOW,NULL,NULL,2011-10-14,2011-10-14,NULL,NORTH SEA,ED50,59,8,36.32,N,2,24,30.06,E,59.143422,2.408350,6556323.84,466148.40,31,7049,2013-05-08
25/12-1,A/S Norske Shell,010,EXPLORATION,WILDCAT,DRY,1973-10-03,1973-12-23,NULL,NORTH SEA,ED50,59,1,47,N,2,49,17.1,E,59.029722,2.821417,6543526.23,489748.32,31,374,2013-05-08
26/4-1,BP Norway Limited  U.A.,118,EXPLORATION,WILDCAT,DRY,1987-05-08,1987-07-17,NULL,NORTH SEA,ED50,59,36,37.84,N,3,1,13.26,E,59.610511,3.020350,6608189.83,501148.45,31,1046,2013-05-08
26/4-2,A/S Norske Shell,266,EXPLORATION,WILDCAT,DRY,2004-04-13,2004-04-26,NULL,NORTH SEA,ED50,59,44,22.02,N,3,6,3.67,E,59.739450,3.101019,6622553.51,505679.16,31,4925,2013-05-08
26/5-1,Rocksource Exploration Norway AS,506 S,EXPLORATION,WILDCAT,NULL,2013-04-10,9999-12-31,NULL,NORTH SEA,ED50,59,40,18.91,N,3,38,35.7,E,59.671919,3.643250,6615204.04,536235.08,31,7142,2013-05-08
27/9-U-1,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,SHALLOW,NULL,NULL,1989-05-04,1989-05-07,NULL,NORTH SEA,ED50,59,24,13.94,N,4,52,5.14,E,59.403872,4.868094,6586666.05,606063.06,31,1406,2013-05-08
27/9-U-2,IKU PETROLEUMSFORSKNING SINTEF GRUPPEN,NULL,SHALLOW,NULL,NULL,1989-05-07,1989-05-10,NULL,NORTH SEA,ED50,59,24,13.14,N,4,52,4.33,E,59.403650,4.867869,6586640.95,606050.98,31,1405,2013-05-08
29/3-1,Total Norge AS,119,EXPLORATION,WILDCAT,OIL/GAS,1986-05-20,1986-09-15,NULL,NORTH SEA,ED50,60,57,50.24,N,1,56,13.25,E,60.963956,1.937014,6759399.56,442441.23,31,904,2013-05-08
29/6-1,BP Norway Limited  U.A.,043,EXPLORATION,APPRAISAL,GAS/CONDENSATE,1981-10-12,1982-05-09,MARTIN LINGE,NORTH SEA,ED50,60,32,17.94,N,1,59,24.05,E,60.538317,1.990014,6711948.14,444581.73,31,375,2013-05-08
29/9-1,Norsk Hydro Produksjon AS,040,EXPLORATION,APPRAISAL,OIL/GAS,1983-09-23,1984-02-24,MARTIN LINGE,NORTH SEA,ED50,60,28,33.19,N,1,59,58.95,E,60.475886,1.999708,6704986.97,445007.97,31,31,2013-05-08
30/2-1,Den norske stats oljeselskap a.s,051,EXPLORATION,WILDCAT,GAS/CONDENSATE,1982-05-17,1982-10-12,HULDRA,NORTH SEA,ED50,60,52,5.42,N,2,38,49.16,E,60.868172,2.646989,6748315.20,480827.13,31,72,2013-05-08
30/2-2,Den norske stats oljeselskap a.s,051,EXPLORATION,WILDCAT,GAS/CONDENSATE,1984-12-19,1985-05-04,HULDRA,NORTH SEA,ED50,60,49,53.89,N,2,39,51.65,E,60.831636,2.664347,6744240.64,481749.07,31,457,2013-05-08
30/2-3,Den norske stats oljeselskap a.s,051,EXPLORATION,APPRAISAL,GAS/CONDENSATE,1992-06-11,1992-10-05,HULDRA,NORTH SEA,ED50,60,50,49.05,N,2,39,19.68,E,60.846958,2.655467,6745949.82,481275.16,31,1970,2013-05-08
30/2-4 S,StatoilHydro ASA,051,EXPLORATION,WILDCAT,DRY,2008-05-01,2008-08-09,NULL,NORTH SEA,ED50,60,51,21.37,N,2,39,0.53,E,60.855936,2.650147,6746951.35,480991.39,31,5784,2013-05-08
30/2-A-4,Den norske stats oljeselskap a.s,051,DEVELOPMENT,PRODUCTION,GAS,2000-08-10,2000-11-01,HULDRA,NORTH SEA,ED50,60,51,21.13,N,2,39,0.75,E,60.855869,2.650208,6746943.90,480994.67,31,4121,2013-05-08
30/2-A-5,Den norske stats oljeselskap a.s,051,DEVELOPMENT,PRODUCTION,GAS,2001-01-19,2001-02-03,HULDRA,NORTH SEA,ED50,60,51,21.55,N,2,39,0.55,E,60.855986,2.650153,6746956.91,480991.72,31,4241,2013-05-08
30/2-A-6,Statoil ASA (old),051,DEVELOPMENT,PRODUCTION,GAS,2001-07-20,2001-09-24,HULDRA,NORTH SEA,ED50,60,51,21.59,N,2,39,0.71,E,60.855997,2.650197,6746958.14,480994.15,31,4351,2013-05-08
30/2-A-8,Den norske stats oljeselskap a.s,051,DEVELOPMENT,PRODUCTION,GAS,2000-11-03,2001-01-19,HULDRA,NORTH SEA,ED50,60,51,21.48,N,2,39,0.62,E,60.855967,2.650172,6746954.74,480992.77,31,4196,2013-05-08
30/2-A-9,Den norske stats oljeselskap a.s,051,DEVELOPMENT,PRODUCTION,GAS,2001-10-01,2002-02-18,HULDRA,NORTH SEA,ED50,60,51,21.52,N,2,39,0.78,E,60.855978,2.650217,6746955.97,480995.19,31,4307,2013-05-08
30/2-A-11,Statoil ASA (old),051,DEVELOPMENT,PRODUCTION,GAS,2002-02-18,2002-04-13,HULDRA,NORTH SEA,ED50,60,51,21.41,N,2,39,0.69,E,60.855947,2.650192,6746952.57,480993.81,31,4495,2013-05-08
30/3-1,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,SHOWS,1979-06-11,1979-09-07,HULDRA,NORTH SEA,ED50,60,54,15.35,N,2,40,11.71,E,60.904264,2.669919,6752328.84,482092.77,31,376,2013-05-08
30/3-1 R,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,SHOWS,1982-02-01,1982-04-26,HULDRA,NORTH SEA,ED50,60,54,15.35,N,2,40,11.71,E,60.904264,2.669919,6752328.84,482092.77,31,509,2013-05-08
30/3-2,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,DRY,1980-07-04,1980-08-15,NULL,NORTH SEA,ED50,60,47,49.23,N,2,55,18.06,E,60.797008,2.921683,6740339.45,495736.96,31,203,2013-05-08
30/3-2 R,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,OIL/GAS,1980-09-02,1981-02-16,VESLEFRIKK,NORTH SEA,ED50,60,47,49.23,N,2,55,18.06,E,60.797008,2.921683,6740339.45,495736.96,31,508,2013-05-08
30/3-3,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,DRY,1983-04-01,1983-05-30,NULL,NORTH SEA,ED50,60,46,11.44,N,2,57,5.58,E,60.769844,2.951550,6737312.21,497360.47,31,10,2013-05-08
30/3-4,Den norske stats oljeselskap a.s,052,EXPLORATION,APPRAISAL,OIL/GAS,1985-02-05,1985-06-12,VESLEFRIKK,NORTH SEA,ED50,60,45,56.85,N,2,51,30.2,E,60.765792,2.858389,6736868.13,492284.13,31,460,2013-05-08
30/3-4 R,Den norske stats oljeselskap a.s,052,EXPLORATION,APPRAISAL,OIL/GAS,2001-11-02,2001-11-18,VESLEFRIKK,NORTH SEA,ED50,60,45,56.85,N,2,51,30.2,E,60.765792,2.858389,6736868.13,492284.13,31,4454,2013-05-08
30/3-5 S,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,OIL,1992-05-01,1992-07-17,VESLEFRIKK,NORTH SEA,ED50,60,46,57.82,N,2,53,52.7,E,60.782728,2.897972,6738750.57,494443.81,31,1950,2013-05-08
30/3-6 S,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,OIL,1993-12-26,1994-04-20,VESLEFRIKK,NORTH SEA,ED50,60,46,57.87,N,2,53,51.95,E,60.782742,2.897764,6738752.13,494432.47,31,2269,2013-05-08
30/3-7 A,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,GAS/CONDENSATE,1997-10-13,1998-01-29,VESLEFRIKK,NORTH SEA,ED50,60,46,57.98,N,2,53,51.95,E,60.782772,2.897764,6738755.54,494432.48,31,3176,2013-05-08
30/3-7 B,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,OIL/GAS,1998-05-20,1998-08-04,VESLEFRIKK,NORTH SEA,ED50,60,46,57.98,N,2,53,51.95,E,60.782772,2.897764,6738755.54,494432.48,31,3229,2013-05-08
30/3-7 BR,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,OIL,2001-11-05,2001-11-17,VESLEFRIKK,NORTH SEA,ED50,60,46,57.98,N,2,53,51.95,E,60.782772,2.897764,6738755.54,494432.48,31,4453,2013-05-08
30/3-7 S,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,OIL/GAS,1995-09-21,1995-12-12,VESLEFRIKK,NORTH SEA,ED50,60,46,57.98,N,2,53,51.95,E,60.782772,2.897764,6738755.54,494432.48,31,2632,2013-05-08
30/3-8 A,Den norske stats oljeselskap a.s,052,EXPLORATION,APPRAISAL,OIL SHOWS,2000-05-04,2000-05-23,VESLEFRIKK,NORTH SEA,ED50,60,46,57.87,N,2,53,52.27,E,60.782742,2.897853,6738752.12,494437.31,31,3995,2013-05-08
30/3-8 S,Den norske stats oljeselskap a.s,052,EXPLORATION,APPRAISAL,OIL SHOWS,2000-03-26,2000-05-04,VESLEFRIKK,NORTH SEA,ED50,60,46,57.87,N,2,53,52.27,E,60.782742,2.897853,6738752.12,494437.31,31,3899,2013-05-08
30/3-9,Den norske stats oljeselskap a.s,052,EXPLORATION,WILDCAT,GAS/CONDENSATE,2000-04-24,2000-07-01,NULL,NORTH SEA,ED50,60,47,34.27,N,2,41,43.29,E,60.792853,2.695358,6739912.52,483415.22,31,4053,2013-05-08
30/3-10 S,StatoilHydro ASA,052,EXPLORATION,APPRAISAL,GAS/CONDENSATE,2009-02-14,2009-04-29,NULL,NORTH SEA,ED50,60,47,43.5,N,2,41,11.8,E,60.795417,2.686611,6740200.34,482940.39,31,6045,2013-05-08
30/3-A-1,Den norske stats oljeselskap a.s,052,DEVELOPMENT,PRODUCTION,OIL,1987-07-15,1987-09-23,VESLEFRIKK,NORTH SEA,ED50,60,46,57.82,N,2,53,52.48,E,60.782728,2.897911,6738750.57,494440.49,31,1080,2013-05-08
30/3-A-1 A,Statoil Petroleum AS,052,DEVELOPMENT,PRODUCTION,OIL,2009-11-14,2010-01-02,VESLEFRIKK,NORTH SEA,ED50,60,46,57.82,N,2,53,52.48,E,60.782728,2.897911,6738750.57,494440.49,31,6247,2013-05-08
30/3-A-1 B,Statoil Petroleum AS,052,DEVELOPMENT,PRODUCTION,OIL,2010-02-13,2010-03-19,VESLEFRIKK,NORTH SEA,ED50,60,46,57.82,N,2,53,52.48,E,60.782728,2.897911,6738750.57,494440.49,31,6248,2013-05-08
30/3-A-2,Den norske stats oljeselskap a.s,052,DEVELOPMENT,PRODUCTION,OIL,1987-09-25,1987-11-18,VESLEFRIKK,NORTH SEA,ED50,60,46,57.87,N,2,53,52.38,E,60.782742,2.897883,6738752.12,494438.98,31,1175,2013-05-08
30/3-A-2 A,Den norske stats oljeselskap a.s,052,DEVELOPMENT,INJECTION,GAS,1997-07-02,1997-08-28,VESLEFRIKK,NORTH SEA,ED50,60,46,57.87,N,2,53,52.38,E,60.782742,2.897883,6738752.12,494438.98,31,3039,2013-05-08
30/3-A-2 B,Statoil ASA (old),052,DEVELOPMENT,PRODUCTION,OIL,2007-02-27,2007-05-25,VESLEFRIKK,NORTH SEA,ED50,60,46,57.87,N,2,53,52.38,E,60.782742,2.897883,6738752.12,494438.98,31,5481,2013-05-08
30/3-A-3,Den norske stats oljeselskap a.s,052,DEVELOPMENT,PRODUCTION,OIL,1987-11-18,1987-12-19,VESLEFRIKK,NORTH SEA,ED50,60,46,57.71,N,2,53,52.27,E,60.782697,2.897853,6738747.17,494437.30,31,1209,2013-05-08
30/3-A-3 A,Statoil ASA (old),052,DEVELOPMENT,OBSERVATION,NOT APPLICABLE,2003-04-14,2003-09-29,VESLEFRIKK,NORTH SEA,ED50,60,46,57.71,N,2,53,52.27,E,60.782697,2.897853,6738747.17,494437.30,31,4729,2013-05-08
