wlbWellboreName,wlbWell,wlbDrillingOperator,wlbDrillingOperatorGroup,wlbProductionLicence,wlbPurposePlanned,wlbContent,wlbWellType,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbPlotSymbol,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,wlbWdssQcdate,prlNpdidProductionLicence,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,wlbDiskosWellOperator,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
33/9-C-12 B,33/9-C-12,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1998-10-19,1998-12-23,STATFJORD,1697-P,33/12-1 STATFJORD,NO,78.4,NULL,5095.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1998,1998,NULL,50,ED50,61,17,47.98,N,1,54,11.25,E,61.296661,1.903125,6796486.77,441227.65,31,33,9,C,12,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3681,http://www.npd.no/FactMapSearch?NPDID_wellbore=3681,sidetrack,33/9-C-12 A,3681,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-12 C,33/9-C-12,Statoil ASA (old),STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,2004-02-01,2004-02-15,STATFJORD,2374-P,33/12-1 STATFJORD,NO,78.4,NULL,4297.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,2004,2004,NULL,50,ED50,61,17,47.98,N,1,54,11.25,E,61.296661,1.903125,6796486.77,441227.65,31,33,9,C,12,C,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4871,http://www.npd.no/FactMapSearch?NPDID_wellbore=4871,sidetrack,33/9-C-12 B,4871,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
33/9-C-12 D,33/9-C-12,Statoil ASA (old),STATOIL,037,PRODUCTION,GAS,DEVELOPMENT,2007-08-07,2007-09-21,STATFJORD,2878-P,33/12-1 STATFJORD,NO,78.4,NULL,3780.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,GAS,2007,2007,NULL,90,ED50,61,17,47.98,N,1,54,11.25,E,61.296661,1.903125,6796486.77,441227.65,31,33,9,C,12,D,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5594,http://www.npd.no/FactMapSearch?NPDID_wellbore=5594,sidetrack,33/9-C-12 C,5594,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
33/9-C-13,33/9-C-13,Mobil Exploration Norway INC,MOBIL,037,INJECTION,WATER/GAS,DEVELOPMENT,1985-05-13,1985-06-19,STATFJORD,311-P,33/12-1 STATFJORD,NO,78.4,NULL,3322.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,GAS,1985,1985,NULL,0,ED50,61,17,47.95,N,1,54,11.39,E,61.296653,1.903164,6796485.81,441229.72,31,33,9,C,13,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=768,http://www.npd.no/FactMapSearch?NPDID_wellbore=768,initial,NULL,768,44558,43658,9999-12-31,21084,271329,271329,0,MOBIL EXPLORATION NORWAY INC,2012-07-26,2012-07-26,2013-05-08
33/9-C-13 A,33/9-C-13,Statoil Petroleum AS,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,2012-09-02,2012-09-24,STATFJORD,3530-P,33/12-1 STATFJORD,NO,78.4,NULL,3149.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,2012,2012,NULL,50,ED50,61,17,47.95,N,1,54,11.39,E,61.296653,1.903164,6796485.81,441229.72,31,33,9,C,13,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7012,http://www.npd.no/FactMapSearch?NPDID_wellbore=7012,sidetrack,33/9-C-13,7012,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL PETROLEUM AS,2012-09-26,2012-09-26,2013-05-08
33/9-C-14,33/9-C-14,Mobil Exploration Norway INC,MOBIL,037,INJECTION,WATER,DEVELOPMENT,1985-11-29,1986-01-22,STATFJORD,338-P,33/12-1 STATFJORD,NO,78.4,NULL,5199.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,WATER,1985,1986,NULL,173,ED50,61,17,47.99,N,1,54,10.77,E,61.296664,1.902992,6796487.20,441220.51,31,33,9,C,14,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=870,http://www.npd.no/FactMapSearch?NPDID_wellbore=870,initial,NULL,870,44558,43658,9999-12-31,21084,271329,271329,0,MOBIL EXPLORATION NORWAY INC,2012-07-25,2012-07-25,2013-05-08
33/9-C-14 A,33/9-C-14,Statoil ASA (old),STATOIL,037,INJECTION,WATER/GAS,DEVELOPMENT,2002-12-08,2002-12-27,STATFJORD,2202-P,33/12-1 STATFJORD,NO,78.4,NULL,3716.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,WATER,2002,2002,NULL,0,ED50,61,17,47.99,N,1,54,10.77,E,61.296664,1.902992,6796487.20,441220.51,31,33,9,C,14,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4637,http://www.npd.no/FactMapSearch?NPDID_wellbore=4637,sidetrack,33/9-C-14,4637,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
33/9-C-15,33/9-C-15,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1988-10-25,1988-12-18,STATFJORD,485-P,33/12-1 STATFJORD,NO,78.4,NULL,2775.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1988,1988,NULL,50,ED50,61,17,47.97,N,1,54,10.91,E,61.296658,1.903031,6796486.55,441222.59,31,33,9,C,15,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1050,http://www.npd.no/FactMapSearch?NPDID_wellbore=1050,initial,NULL,1050,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-15 A,33/9-C-15,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,2001-01-01,2001-02-03,STATFJORD,1852-P,33/12-1 STATFJORD,NO,78.4,NULL,4167.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,2001,2001,NULL,50,ED50,61,17,47.97,N,1,54,10.91,E,61.296658,1.903031,6796486.55,441222.59,31,33,9,C,15,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4206,http://www.npd.no/FactMapSearch?NPDID_wellbore=4206,sidetrack,33/9-C-15,4206,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-15 B,33/9-C-15,StatoilHydro ASA,STATOIL,037,PRODUCTION,OIL/GAS,DEVELOPMENT,2009-03-13,2009-04-01,STATFJORD,3074-P,33/12-1 STATFJORD,NO,78.4,NULL,2680.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL/GAS,2009,2009,NULL,0,ED50,61,17,47.97,N,1,54,10.91,E,61.296658,1.903031,6796486.55,441222.59,31,33,9,C,15,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6054,http://www.npd.no/FactMapSearch?NPDID_wellbore=6054,sidetrack,33/9-C-15 A,6054,44558,43658,9999-12-31,21084,271329,271329,0,STATOILHYDRO ASA,2013-01-26,2013-01-26,2013-05-08
33/9-C-16,33/9-C-16,Mobil Exploration Norway INC,MOBIL,037,PRODUCTION,OIL,DEVELOPMENT,1986-03-23,1986-05-07,STATFJORD,349-P,33/12-1 STATFJORD,NO,78.4,NULL,2935.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1986,1986,NULL,50,ED50,61,17,47.69,N,1,54,9.15,E,61.296581,1.902542,6796478.32,441196.25,31,33,9,C,16,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=171,http://www.npd.no/FactMapSearch?NPDID_wellbore=171,initial,NULL,171,44558,43658,9999-12-31,21084,271329,271329,0,MOBIL EXPLORATION NORWAY INC,2012-07-25,2012-07-25,2013-05-08
33/9-C-17,33/9-C-17,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1996-01-20,1996-02-16,STATFJORD,1114-P,33/12-1 STATFJORD,NO,78.4,NULL,3280.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1996,1996,NULL,50,ED50,61,17,47.91,N,1,54,11.19,E,61.296642,1.903108,6796484.62,441226.72,31,33,9,C,17,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2753,http://www.npd.no/FactMapSearch?NPDID_wellbore=2753,initial,NULL,2753,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-18,33/9-C-18,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,NULL,DEVELOPMENT,1995-01-25,1995-05-10,STATFJORD,1005-P,33/12-1 STATFJORD,NO,78.4,NULL,7189.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1995,1995,NULL,71,ED50,61,17,47.88,N,1,54,11.33,E,61.296633,1.903147,6796483.66,441228.79,31,33,9,C,18,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2507,http://www.npd.no/FactMapSearch?NPDID_wellbore=2507,initial,NULL,2507,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-18 A,33/9-C-18,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1999-04-21,1999-05-24,STATFJORD,1583-P,33/12-1 STATFJORD,NO,78.4,NULL,4136.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1999,1999,NULL,50,NULL,61,17,47.88,N,1,54,11.33,E,61.296633,1.903147,6796483.66,441228.79,31,33,9,C,18,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3745,http://www.npd.no/FactMapSearch?NPDID_wellbore=3745,sidetrack,33/9-C-18,3745,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-19,33/9-C-19,Mobil Exploration Norway INC,MOBIL,037,INJECTION,NULL,DEVELOPMENT,1986-08-16,1986-10-15,STATFJORD,366-P,33/12-1 STATFJORD,NO,78.4,NULL,4433.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,WATER,1986,1986,NULL,72,ED50,61,17,47.9,N,1,54,10.85,E,61.296639,1.903014,6796484.39,441221.66,31,33,9,C,19,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=948,http://www.npd.no/FactMapSearch?NPDID_wellbore=948,initial,NULL,948,44558,43658,9999-12-31,21084,271329,271329,0,MOBIL EXPLORATION NORWAY INC,2012-07-25,2012-07-25,2013-05-08
33/9-C-19 A,33/9-C-19,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,NULL,DEVELOPMENT,1997-11-16,1998-01-07,STATFJORD,1383-P,33/12-1 STATFJORD,NO,78.4,NULL,5950.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1997,1998,NULL,71,ED50,61,17,47.9,N,1,54,10.85,E,61.296639,1.903014,6796484.39,441221.66,31,33,9,C,19,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3267,http://www.npd.no/FactMapSearch?NPDID_wellbore=3267,sidetrack,33/9-C-19,3267,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-19 B,33/9-C-19,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,NULL,DEVELOPMENT,1999-02-23,1999-04-10,STATFJORD,1551-P,33/12-1 STATFJORD,NO,78.4,NULL,3856.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1999,1999,NULL,71,NULL,61,17,47.9,N,1,54,10.85,E,61.296639,1.903014,6796484.39,441221.66,31,33,9,C,19,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3691,http://www.npd.no/FactMapSearch?NPDID_wellbore=3691,sidetrack,33/9-C-19 A,3691,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-19 C,33/9-C-19,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,2001-11-22,2001-12-11,STATFJORD,2027-P,33/12-1 STATFJORD,NO,78.4,NULL,4173.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,2001,2001,NULL,50,ED50,61,17,47.9,N,1,54,10.85,E,61.296639,1.903014,6796484.39,441221.66,31,33,9,C,19,C,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4429,http://www.npd.no/FactMapSearch?NPDID_wellbore=4429,sidetrack,33/9-C-19 B,4429,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-19 D,33/9-C-19,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL/GAS,DEVELOPMENT,2009-11-11,2009-11-29,STATFJORD,3182-P,33/12-1 STATFJORD,NO,78.4,NULL,2593.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL/GAS,2009,2009,NULL,0,ED50,61,17,47.9,N,1,54,10.85,E,61.296639,1.903014,6796484.39,441221.66,31,33,9,C,19,D,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6266,http://www.npd.no/FactMapSearch?NPDID_wellbore=6266,sidetrack,33/9-C-19 C,6266,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-20,33/9-C-20,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1992-03-02,1992-05-04,STATFJORD,704-P,33/12-1 STATFJORD,NO,78.4,NULL,3136.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1992,1992,NULL,50,ED50,61,17,47.7,N,1,54,9.17,E,61.296583,1.902547,6796478.63,441196.55,31,33,9,C,20,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1937,http://www.npd.no/FactMapSearch?NPDID_wellbore=1937,initial,NULL,1937,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-09-25,2013-05-08
33/9-C-21,33/9-C-21,Mobil Exploration Norway INC,MOBIL,037,PRODUCTION,OIL,DEVELOPMENT,1985-04-15,1985-05-13,STATFJORD,294-P,33/12-1 STATFJORD,NO,78.4,NULL,3264.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1985,1985,NULL,50,ED50,61,17,47.69,N,1,54,9.15,E,61.296581,1.902542,6796478.32,441196.25,31,33,9,C,21,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=770,http://www.npd.no/FactMapSearch?NPDID_wellbore=770,initial,NULL,770,44558,43658,9999-12-31,21084,271329,271329,0,MOBIL EXPLORATION NORWAY INC,2012-07-25,2012-07-25,2013-05-08
33/9-C-21 A,33/9-C-21,StatoilHydro Petroleum AS,STATOIL,037,PRODUCTION,OIL/GAS,DEVELOPMENT,2009-09-19,2009-10-02,STATFJORD,3150-P,33/12-1 STATFJORD,NO,78.4,NULL,2767.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL/GAS,2009,2009,NULL,0,ED50,61,17,47.84,N,1,54,11.13,E,61.296622,1.903092,6796482.47,441225.79,31,33,9,C,21,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6218,http://www.npd.no/FactMapSearch?NPDID_wellbore=6218,sidetrack,33/9-C-21,6218,44558,43658,9999-12-31,21084,271329,271329,0,STATOILHYDRO PETROLEUM,2013-01-26,2013-01-26,2013-05-08
33/9-C-22,33/9-C-22,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1995-05-28,1995-07-11,STATFJORD,1038-P,33/12-1 STATFJORD,NO,78.4,NULL,4019.0,146.0,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1995,1995,NULL,50,ED50,61,17,46.98,N,1,54,10.04,E,61.296383,1.902789,6796456.13,441209.13,31,33,9,C,22,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2582,http://www.npd.no/FactMapSearch?NPDID_wellbore=2582,initial,NULL,2582,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-23,33/9-C-23,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,NULL,DEVELOPMENT,1997-05-01,1997-06-11,STATFJORD,1307-P,33/12-1 STATFJORD,NO,78.4,NULL,4528.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1997,1997,NULL,71,ED50,61,17,46.96,N,1,54,10.19,E,61.296378,1.902831,6796455.48,441211.35,31,33,9,C,23,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3099,http://www.npd.no/FactMapSearch?NPDID_wellbore=3099,initial,NULL,3099,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-23 A,33/9-C-23,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,NULL,DEVELOPMENT,1997-06-11,1997-07-22,STATFJORD,1308-P,33/12-1 STATFJORD,NO,78.4,NULL,4770.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1997,1997,NULL,71,ED50,61,17,46.96,N,1,54,10.19,E,61.296378,1.902831,6796455.48,441211.35,31,33,9,C,23,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3100,http://www.npd.no/FactMapSearch?NPDID_wellbore=3100,sidetrack,33/9-C-23,3100,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-23 B,33/9-C-23,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1999-07-31,1999-08-22,STATFJORD,1614-P,33/12-1 STATFJORD,NO,78.4,NULL,3635.2,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1999,1999,NULL,50,ED50,61,17,46.96,N,1,54,10.19,E,61.296378,1.902831,6796455.48,441211.35,31,33,9,C,23,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3815,http://www.npd.no/FactMapSearch?NPDID_wellbore=3815,sidetrack,33/9-C-23 A,3815,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-23 C,33/9-C-23,Statoil ASA (old),STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,2003-11-21,2003-12-08,STATFJORD,2354-P,33/12-1 STATFJORD,NO,78.4,NULL,3786.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,2003,2003,NULL,50,ED50,61,17,46.96,N,1,54,10.19,E,61.296378,1.902831,6796455.48,441211.35,31,33,9,C,23,C,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4844,http://www.npd.no/FactMapSearch?NPDID_wellbore=4844,sidetrack,33/9-C-23 B,4844,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
33/9-C-23 D,33/9-C-23,Statoil Petroleum AS,STATOIL,037,PRODUCTION,GAS,DEVELOPMENT,2012-07-14,2012-08-18,STATFJORD,3492-P,33/12-1 STATFJORD,NO,78.4,NULL,3406.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,GAS,2012,2012,NULL,90,ED50,61,17,46.96,N,1,54,10.18,E,61.296378,1.902828,6796455.48,441211.20,31,33,9,C,23,D,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6956,http://www.npd.no/FactMapSearch?NPDID_wellbore=6956,sidetrack,33/9-C-23 C,6956,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL PETROLEUM AS,2012-08-21,2012-08-21,2013-05-08
33/9-C-24,33/9-C-24,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1992-05-30,1992-10-13,STATFJORD,718-P,33/12-1 STATFJORD,NO,78.4,NULL,7137.0,146.0,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1992,1992,NULL,50,ED50,61,17,46.93,N,1,54,10.32,E,61.296369,1.902867,6796454.52,441213.27,31,33,9,C,24,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1971,http://www.npd.no/FactMapSearch?NPDID_wellbore=1971,initial,NULL,1971,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-25,33/9-C-25,Mobil Exploration Norway INC,MOBIL,037,INJECTION,WATER,DEVELOPMENT,1986-10-06,1986-11-22,STATFJORD,372-P,33/12-1 STATFJORD,NO,78.4,NULL,3520.0,146.0,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,WATER,1986,1986,NULL,173,ED50,61,17,47.69,N,1,54,9.15,E,61.296581,1.902542,6796478.32,441196.25,31,33,9,C,25,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1009,http://www.npd.no/FactMapSearch?NPDID_wellbore=1009,initial,NULL,1009,44558,43658,9999-12-31,21084,271329,271329,0,MOBIL EXPLORATION NORWAY INC,2012-07-25,2012-07-25,2013-05-08
33/9-C-26,33/9-C-26,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,1987-07-30,1987-08-28,STATFJORD,411-P,33/12-1 STATFJORD,NO,78.4,NULL,3045.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,1987,1987,NULL,50,ED50,61,17,46.92,N,1,54,9.99,E,61.296367,1.902775,6796454.29,441208.35,31,33,9,C,26,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1126,http://www.npd.no/FactMapSearch?NPDID_wellbore=1126,initial,NULL,1126,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
33/9-C-26 A,33/9-C-26,Den norske stats oljeselskap a.s,STATOIL,037,PRODUCTION,OIL,DEVELOPMENT,2001-05-01,2001-05-21,STATFJORD,1928-P,33/12-1 STATFJORD,NO,78.4,NULL,4180.0,145.6,NORTH SEA,STATFJORD C,CONDEEP 4 SHAFTS,STATFJORD C,Awarded additionaly to round 2-A,NO,OIL,2001,2001,NULL,50,ED50,61,17,46.92,N,1,54,9.99,E,61.296367,1.902775,6796454.29,441208.35,31,33,9,C,26,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4303,http://www.npd.no/FactMapSearch?NPDID_wellbore=4303,sidetrack,33/9-C-26,4303,44558,43658,9999-12-31,21084,271329,271329,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
