prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,dateSyncNPD
325,18,Norwegian sea,INACTIVE,2004-06-18,2008-03-18,1300.749,0.000,NULL,2786811,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2786811,NULL,9999-12-31,9999-12-31,2013-05-08
326,18,Norwegian sea,INACTIVE,2004-06-18,2011-06-18,1671.330,0.000,NULL,2786855,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2786855,NULL,9999-12-31,9999-12-31,2013-05-08
327,18,Norwegian sea,ACTIVE,2004-06-18,2041-06-18,1201.715,32.388,PRODUCTION,2786915,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2786915,http://www.npd.no/FactMapSearch?NPDID_production_licence=2786915,9999-12-31,9999-12-31,2013-05-08
327 B,Awarded additionaly to round 18,Norwegian sea,ACTIVE,2007-12-07,2041-06-18,53.982,27.004,PRODUCTION,4720054,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4720054,http://www.npd.no/FactMapSearch?NPDID_production_licence=4720054,9999-12-31,9999-12-31,2013-05-08
328,18,Norwegian sea,INACTIVE,2004-06-18,2011-06-18,819.131,0.000,NULL,2786957,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2786957,NULL,9999-12-31,9999-12-31,2013-05-08
329,18,Norwegian sea,INACTIVE,2004-06-18,2009-06-18,1226.625,0.000,NULL,2786994,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2786994,NULL,9999-12-31,9999-12-31,2013-05-08
330,18,Norwegian sea,ACTIVE,2004-06-18,2014-06-18,1222.483,735.026,INITIAL EXTENDED,2787040,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2787040,http://www.npd.no/FactMapSearch?NPDID_production_licence=2787040,9999-12-31,9999-12-31,2013-05-08
330 B,Awarded additionaly to round 18,Norwegian sea,INACTIVE,2010-10-22,2011-06-01,487.457,0.000,INITIAL,18403842,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=18403842,NULL,9999-12-31,9999-12-31,2013-05-08
331,TFO2004,North sea,INACTIVE,2004-12-17,2011-06-18,1694.550,0.000,INITIAL EXTENDED,2986187,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986187,NULL,9999-12-31,9999-12-31,2013-05-08
331 C,TFO2009,North sea,INACTIVE,2010-02-19,2011-06-18,20.694,0.000,INITIAL,17320176,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320176,NULL,9999-12-31,9999-12-31,2013-05-08
332,TFO2004,North sea,ACTIVE,2004-12-17,2014-12-17,565.894,203.883,INITIAL EXTENDED,2986240,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986240,http://www.npd.no/FactMapSearch?NPDID_production_licence=2986240,2013-01-15,2013-04-03,2013-05-08
333,TFO2004,North sea,ACTIVE,2004-12-17,2027-07-08,66.326,43.569,INITIAL EXTENDED,2986266,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986266,http://www.npd.no/FactMapSearch?NPDID_production_licence=2986266,2013-02-12,2013-02-26,2013-05-08
334,TFO2004,North sea,INACTIVE,2004-12-17,2008-03-17,850.252,0.000,NULL,2986306,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986306,NULL,9999-12-31,9999-12-31,2013-05-08
335,TFO2004,North sea,INACTIVE,2004-12-17,2007-12-17,207.579,0.000,NULL,2986333,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986333,NULL,9999-12-31,2012-06-20,2013-05-08
336,TFO2004,North sea,INACTIVE,2004-12-17,2006-12-17,460.918,0.000,NULL,2986364,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986364,NULL,9999-12-31,9999-12-31,2013-05-08
337,TFO2004,North sea,INACTIVE,2004-12-17,2013-02-09,674.436,0.000,INITIAL EXTENDED,2986484,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986484,NULL,2013-02-12,2013-02-13,2013-05-08
338,TFO2004,North sea,ACTIVE,2004-12-17,2013-12-17,218.119,218.119,INITIAL EXTENDED,2986578,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986578,http://www.npd.no/FactMapSearch?NPDID_production_licence=2986578,2012-12-20,2012-12-20,2013-05-08
339,TFO2004,North sea,INACTIVE,2004-12-17,2009-12-17,270.152,0.000,NULL,2986606,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986606,NULL,9999-12-31,9999-12-31,2013-05-08
340,TFO2004,North sea,ACTIVE,2004-12-17,2014-12-17,164.438,44.046,INITIAL EXTENDED,2986630,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986630,http://www.npd.no/FactMapSearch?NPDID_production_licence=2986630,2012-12-13,2012-12-13,2013-05-08
340 BS,TFO2009,North sea,ACTIVE,2010-02-19,2014-12-17,61.727,21.171,Missing info. about phase,17320421,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320421,http://www.npd.no/FactMapSearch?NPDID_production_licence=17320421,2012-12-13,2012-12-13,2013-05-08
341,TFO2004,North sea,INACTIVE,2004-12-17,2011-12-17,539.693,0.000,NULL,2986675,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986675,NULL,2012-12-17,2012-12-17,2013-05-08
342,TFO2004,North sea,INACTIVE,2004-12-17,2006-12-17,125.078,0.000,NULL,2986721,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986721,NULL,9999-12-31,9999-12-31,2013-05-08
343,TFO2004,North sea,INACTIVE,2004-12-17,2009-10-17,749.738,0.000,NULL,2986758,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986758,NULL,9999-12-31,9999-12-31,2013-05-08
344,TFO2004,North sea,INACTIVE,2004-12-17,2010-12-07,260.548,0.000,NULL,2986805,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986805,NULL,9999-12-31,9999-12-31,2013-05-08
344 B,TFO2007,North sea,INACTIVE,2008-02-29,2010-12-07,2.076,0.000,NULL,4918142,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918142,NULL,9999-12-31,9999-12-31,2013-05-08
345,TFO2004,North sea,INACTIVE,2004-12-17,2008-12-17,305.848,0.000,NULL,2986889,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986889,NULL,9999-12-31,9999-12-31,2013-05-08
346,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2006-12-17,313.884,0.000,NULL,2986958,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986958,NULL,9999-12-31,9999-12-31,2013-05-08
347,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2007-12-14,346.301,0.000,NULL,2986982,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2986982,NULL,9999-12-31,9999-12-31,2013-05-08
348,TFO2004,Norwegian sea,ACTIVE,2004-12-17,2014-12-17,207.727,207.727,INITIAL EXTENDED,2987047,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987047,http://www.npd.no/FactMapSearch?NPDID_production_licence=2987047,2012-12-18,2012-12-18,2013-05-08
348 B,TFO2010,Norwegian sea,ACTIVE,2011-02-04,2014-12-17,13.472,13.472,Missing info. about phase,20109261,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20109261,http://www.npd.no/FactMapSearch?NPDID_production_licence=20109261,2012-12-18,2012-12-18,2013-05-08
349,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2006-12-17,438.106,0.000,NULL,2987098,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987098,NULL,9999-12-31,2012-06-20,2013-05-08
350,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2012-09-17,264.012,0.000,INITIAL EXTENDED,2987133,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987133,NULL,2012-10-12,2013-01-04,2013-05-08
350 B,TFO2011,Norwegian sea,INACTIVE,2012-02-03,2012-09-17,18.470,0.000,INITIAL,21569025,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21569025,NULL,2012-10-12,2012-10-13,2013-05-08
351,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2007-12-14,361.615,0.000,NULL,2987183,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987183,NULL,9999-12-31,2012-06-21,2013-05-08
352,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2008-10-08,233.390,0.000,NULL,2987228,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987228,NULL,9999-12-31,2012-06-20,2013-05-08
353,TFO2004,Norwegian sea,INACTIVE,2004-12-17,2006-12-17,197.048,0.000,NULL,2987265,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2987265,NULL,9999-12-31,9999-12-31,2013-05-08
354,TFO2005,North sea,INACTIVE,2006-01-06,2010-01-06,354.787,0.000,NULL,3810204,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810204,NULL,9999-12-31,9999-12-31,2013-05-08
354 B,TFO2006,North sea,INACTIVE,2007-12-16,2010-01-06,17.235,0.000,NULL,4237131,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237131,NULL,9999-12-31,9999-12-31,2013-05-08
355,TFO2005,North sea,INACTIVE,2006-01-06,2009-12-12,39.779,0.000,NULL,3812175,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3812175,NULL,9999-12-31,9999-12-31,2013-05-08
356,TFO2005,North sea,INACTIVE,2006-01-06,2013-01-06,670.287,0.000,INITIAL EXTENDED,3810275,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810275,NULL,2013-03-22,2013-04-11,2013-05-08
357,TFO2005,North sea,INACTIVE,2006-01-06,2008-01-07,355.986,0.000,NULL,3810310,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810310,NULL,9999-12-31,9999-12-31,2013-05-08
358,TFO2005,North sea,INACTIVE,2006-01-06,2011-07-06,876.840,0.000,INITIAL EXTENDED,3810338,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810338,NULL,2013-01-07,2013-01-07,2013-05-08
359,TFO2005,North sea,ACTIVE,2006-01-06,2016-01-06,304.989,304.989,INITIAL EXTENDED,3810373,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810373,http://www.npd.no/FactMapSearch?NPDID_production_licence=3810373,2012-11-01,2012-11-01,2013-05-08
360,TFO2005,North sea,ACTIVE,2006-01-06,2014-01-06,1561.802,1561.802,INITIAL EXTENDED,3810387,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810387,http://www.npd.no/FactMapSearch?NPDID_production_licence=3810387,2013-01-04,2013-01-31,2013-05-08
360 B,TFO2010,North sea,ACTIVE,2011-02-04,2014-01-06,81.819,81.819,INITIAL,20107847,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20107847,http://www.npd.no/FactMapSearch?NPDID_production_licence=20107847,2013-01-04,2013-01-04,2013-05-08
361,TFO2005,North sea,INACTIVE,2006-01-06,2009-04-06,1619.932,0.000,NULL,3810510,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810510,NULL,9999-12-31,9999-12-31,2013-05-08
362,TFO2005,North sea,ACTIVE,2006-01-06,2013-09-06,102.074,102.074,INITIAL EXTENDED,3810565,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810565,http://www.npd.no/FactMapSearch?NPDID_production_licence=3810565,9999-12-31,2012-11-17,2013-05-08
363,TFO2005,North sea,INACTIVE,2006-01-06,2011-01-06,167.941,0.000,NULL,3810598,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810598,NULL,9999-12-31,9999-12-31,2013-05-08
364,TFO2005,North sea,ACTIVE,2006-01-06,2019-01-06,104.386,32.204,PRODUCTION,3810636,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810636,http://www.npd.no/FactMapSearch?NPDID_production_licence=3810636,2013-04-24,2013-04-25,2013-05-08
365,TFO2005,North sea,INACTIVE,2006-01-06,2007-12-18,181.608,0.000,NULL,3810693,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810693,NULL,9999-12-31,9999-12-31,2013-05-08
366,TFO2005,North sea,INACTIVE,2006-01-06,2008-02-05,442.884,0.000,NULL,3810756,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810756,NULL,9999-12-31,9999-12-31,2013-05-08
367 S,TFO2005,North sea,INACTIVE,2006-01-06,2007-12-18,244.365,0.000,NULL,3810797,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810797,NULL,9999-12-31,9999-12-31,2013-05-08
368,TFO2005,North sea,INACTIVE,2006-01-06,2007-07-06,18.560,0.000,NULL,3810851,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810851,NULL,9999-12-31,9999-12-31,2013-05-08
369,TFO2005,North sea,INACTIVE,2006-01-06,2011-01-06,1043.128,0.000,INITIAL EXTENDED,3810875,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810875,NULL,9999-12-31,2013-01-11,2013-05-08
370,TFO2005,North sea,ACTIVE,2006-01-06,2014-07-06,216.403,162.350,INITIAL EXTENDED,3810959,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810959,http://www.npd.no/FactMapSearch?NPDID_production_licence=3810959,2013-04-30,2013-05-01,2013-05-08
370 B,TFO2010,North sea,ACTIVE,2011-02-04,2014-07-06,29.555,9.850,INITIAL EXTENDED,20108642,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108642,http://www.npd.no/FactMapSearch?NPDID_production_licence=20108642,2013-04-30,2013-05-01,2013-05-08
371 S,TFO2005,North sea,INACTIVE,2006-01-06,2009-04-06,1504.100,0.000,NULL,3810996,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3810996,NULL,9999-12-31,9999-12-31,2013-05-08
372 BS,19,Norwegian sea,INACTIVE,2006-04-28,2009-07-06,64.819,0.000,INITIAL EXTENDED,3987486,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3987486,NULL,2013-01-07,2013-01-07,2013-05-08
372 S,TFO2005,North sea,INACTIVE,2006-01-06,2009-07-06,194.988,0.000,INITIAL EXTENDED,3811092,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811092,NULL,2013-01-07,2013-01-07,2013-05-08
373 S,TFO2005,North sea,ACTIVE,2006-01-06,2038-01-06,329.695,329.695,PRODUCTION,3811116,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811116,http://www.npd.no/FactMapSearch?NPDID_production_licence=3811116,2013-05-07,2013-05-08,2013-05-08
374 S,TFO2005,North sea,ACTIVE,2006-01-06,2016-01-06,559.499,104.884,INITIAL EXTENDED,3811171,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811171,http://www.npd.no/FactMapSearch?NPDID_production_licence=3811171,2013-04-30,2013-04-30,2013-05-08
375,TFO2005,North sea,ACTIVE,2006-01-06,2014-12-31,285.521,285.521,INITIAL EXTENDED,3811214,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811214,http://www.npd.no/FactMapSearch?NPDID_production_licence=3811214,2013-01-01,2013-02-01,2013-05-08
375 B,TFO2010,North sea,ACTIVE,2011-02-04,2014-12-31,151.081,151.081,INITIAL EXTENDED,20108600,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108600,http://www.npd.no/FactMapSearch?NPDID_production_licence=20108600,2013-01-01,2013-01-01,2013-05-08
375 C,TFO2011,North sea,ACTIVE,2012-02-03,2014-12-31,27.970,27.970,INITIAL,21569065,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21569065,http://www.npd.no/FactMapSearch?NPDID_production_licence=21569065,9999-12-31,9999-12-31,2013-05-08
376,TFO2005,North sea,INACTIVE,2006-01-06,2010-01-06,561.918,0.000,NULL,3811255,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811255,NULL,9999-12-31,9999-12-31,2013-05-08
377 BS,TFO2010,North sea,INACTIVE,2011-02-04,2012-07-06,14.894,0.000,INITIAL,20108534,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108534,NULL,2013-04-13,2013-04-13,2013-05-08
377 S,TFO2005,North sea,INACTIVE,2006-01-06,2012-07-06,127.588,0.000,INITIAL EXTENDED,3811290,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811290,NULL,2013-04-13,2013-04-17,2013-05-08
378,TFO2005,North sea,ACTIVE,2006-01-06,2016-01-06,625.613,263.112,INITIAL EXTENDED,3811312,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811312,http://www.npd.no/FactMapSearch?NPDID_production_licence=3811312,2013-01-07,2013-01-29,2013-05-08
378 B,TFO2010,North sea,ACTIVE,2011-02-04,2013-01-06,25.049,25.049,NULL,20108440,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108440,http://www.npd.no/FactMapSearch?NPDID_production_licence=20108440,2013-01-16,2013-01-29,2013-05-08
379,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2010-01-05,271.956,0.000,NULL,3811357,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811357,NULL,2013-01-06,2013-01-06,2013-05-08
380,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2010-01-06,60.029,0.000,NULL,3811381,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811381,NULL,9999-12-31,9999-12-31,2013-05-08
381,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2009-02-06,116.186,0.000,NULL,3811409,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811409,NULL,9999-12-31,9999-12-31,2013-05-08
382,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2011-04-06,791.338,0.000,INITIAL EXTENDED,3811444,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811444,NULL,2013-01-07,2013-01-07,2013-05-08
383,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2010-07-06,213.750,0.000,NULL,3811499,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811499,NULL,2012-07-06,2012-07-06,2013-05-08
384,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2008-04-01,148.700,0.000,NULL,3811564,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811564,NULL,9999-12-31,2012-06-21,2013-05-08
385,TFO2005,Norwegian sea,ACTIVE,2006-01-06,2014-01-06,653.457,132.969,INITIAL EXTENDED,3811602,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811602,http://www.npd.no/FactMapSearch?NPDID_production_licence=3811602,2013-01-07,2013-02-13,2013-05-08
386,TFO2005,Norwegian sea,INACTIVE,2006-01-06,2013-04-06,1062.048,0.000,INITIAL EXTENDED,3811659,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811659,NULL,2013-04-12,2013-04-23,2013-05-08
387,19,Norwegian sea,INACTIVE,2006-04-28,2009-04-28,1797.177,0.000,NULL,3964986,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3964986,NULL,9999-12-31,9999-12-31,2013-05-08
388,19,Norwegian sea,INACTIVE,2006-04-28,2011-10-28,1390.055,0.000,INITIAL EXTENDED,3965088,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965088,NULL,2013-04-29,2013-04-29,2013-05-08
389,19,Norwegian sea,INACTIVE,2006-04-28,2010-04-26,331.643,0.000,NULL,3965128,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965128,NULL,9999-12-31,9999-12-31,2013-05-08
390,19,Norwegian sea,INACTIVE,2006-04-28,2011-04-28,1288.460,0.000,NULL,3965152,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965152,NULL,2012-07-28,2012-07-28,2013-05-08
391,19,Norwegian sea,INACTIVE,2006-04-28,2010-01-28,424.012,0.000,NULL,3965194,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965194,NULL,9999-12-31,9999-12-31,2013-05-08
392,19,Norwegian sea,INACTIVE,2006-04-28,2012-04-28,1654.813,0.000,NULL,3965222,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965222,NULL,9999-12-31,9999-12-31,2013-05-08
393,19,Barents sea,ACTIVE,2006-04-28,2040-04-28,525.316,112.798,PRODUCTION,3965277,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965277,http://www.npd.no/FactMapSearch?NPDID_production_licence=3965277,9999-12-31,9999-12-31,2013-05-08
393 B,Awarded additionaly to round 19,Barents sea,ACTIVE,2010-09-10,2013-09-10,73.461,73.461,INITIAL,18404594,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=18404594,http://www.npd.no/FactMapSearch?NPDID_production_licence=18404594,9999-12-31,9999-12-31,2013-05-08
394,19,Barents sea,INACTIVE,2006-04-28,2011-02-05,620.234,0.000,NULL,3965323,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965323,NULL,9999-12-31,9999-12-31,2013-05-08
395,19,Barents sea,ACTIVE,2006-04-28,2014-04-28,917.400,774.111,INITIAL EXTENDED,3965360,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965360,http://www.npd.no/FactMapSearch?NPDID_production_licence=3965360,2013-04-29,2013-04-29,2013-05-08
396,19,Barents sea,INACTIVE,2006-04-28,2012-10-28,611.600,0.000,NULL,3965404,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965404,NULL,2012-12-04,2012-12-05,2013-05-08
397,19,Barents sea,INACTIVE,2006-04-28,2011-02-18,1852.068,0.000,NULL,3965439,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3965439,NULL,2013-04-28,2013-04-28,2013-05-08
398 S,TFO2006,North sea,INACTIVE,2007-02-16,2009-02-16,387.758,0.000,NULL,4237177,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237177,NULL,2013-02-16,2013-02-16,2013-05-08
399,TFO2006,North sea,INACTIVE,2007-02-16,2009-02-16,57.338,0.000,NULL,4237147,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237147,NULL,2012-08-16,2012-08-16,2013-05-08
400,TFO2006,North sea,INACTIVE,2007-02-16,2012-02-16,322.520,0.000,INITIAL EXTENDED,4237242,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237242,NULL,2013-02-17,2013-02-17,2013-05-08
401,TFO2006,North sea,INACTIVE,2007-02-16,2009-12-16,289.516,0.000,NULL,4237219,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237219,NULL,2012-08-16,2012-08-16,2013-05-08
402,TFO2006,North sea,ACTIVE,2007-02-16,2017-02-16,1413.637,218.768,INITIAL EXTENDED,4237193,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237193,http://www.npd.no/FactMapSearch?NPDID_production_licence=4237193,2013-04-24,2013-04-24,2013-05-08
402 B,TFO2008,North sea,ACTIVE,2009-01-23,2017-02-16,28.182,28.182,INITIAL EXTENDED,5107780,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107780,http://www.npd.no/FactMapSearch?NPDID_production_licence=5107780,2013-04-24,2013-04-24,2013-05-08
403,TFO2006,North sea,INACTIVE,2007-02-16,2008-02-16,244.950,0.000,NULL,4237233,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237233,NULL,2013-02-16,2013-02-16,2013-05-08
404,TFO2006,North sea,INACTIVE,2007-02-16,2012-08-16,1698.719,0.000,INITIAL,4237207,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237207,NULL,2012-10-12,2013-03-23,2013-05-08
405,TFO2006,North sea,ACTIVE,2007-02-16,2016-02-16,624.729,624.729,INITIAL EXTENDED,4237284,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237284,http://www.npd.no/FactMapSearch?NPDID_production_licence=4237284,2013-02-20,2013-02-20,2013-05-08
405 B,TFO2007,North sea,ACTIVE,2008-02-29,2016-02-16,20.643,20.643,INITIAL EXTENDED,4918473,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918473,http://www.npd.no/FactMapSearch?NPDID_production_licence=4918473,2013-02-20,2013-02-20,2013-05-08
406,TFO2006,North sea,ACTIVE,2007-02-16,2015-02-16,904.263,115.109,INITIAL EXTENDED,4237318,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237318,http://www.npd.no/FactMapSearch?NPDID_production_licence=4237318,2013-04-09,2013-04-09,2013-05-08
407,TFO2006,North sea,ACTIVE,2007-02-16,2016-02-16,735.261,202.027,INITIAL EXTENDED,4237300,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237300,http://www.npd.no/FactMapSearch?NPDID_production_licence=4237300,2013-04-09,2013-04-09,2013-05-08
408,TFO2006,North sea,INACTIVE,2007-02-16,2010-12-31,138.752,0.000,NULL,4237444,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4237444,NULL,9999-12-31,9999-12-31,2013-05-08
