seaSurveyName,seaNpdidSurvey,seaFactMapUrl,seaFactPageUrl,seaStatus,seaGeographicalArea,seaMarketAvailable,seaSurveyTypeMain,seaSurveyTypePart,seaCompanyReported,seaSourceType,seaSourceNumber,seaSourceSize,seaSourcePressure,seaSensorType,seaSensorNumbers,seaSensorLength,seaPlanFromDate,seaDateStarting,seaPlanToDate,seaDateFinalized,seaPlanCdpKm,seaCdpTotalKm,seaPlanBoatKm,seaBoatTotalKm,sea3DKm2,seaPolygonKind,seaPolyGeometryWKT
"SH0903",7102,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7102","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7102","Ferdig","Norskehavet",Ja,"Ordinær seismisk undersøkelse","3D","A/S Norske Shell","Seismisk kilde",2,4450 cu.in.,"2000 psi","Kabler",10,5000m,2009-07-26,2009-08-08,2009-09-30,2009-09-14,25000,38169,2500,1982,NULL,"Område unntatt snuområde","POLYGON((3.916667 66.45,4.583333 66.45,4.583333 66,3.916667 66,3.916667 66.45))"
"SH0904",7103,NULL,NULL,"Avlyst","Norskehavet",Ja,"Ordinær seismisk undersøkelse","3D","A/S Norske Shell","Seismisk kilde",2,3380 cu.in.,UNKNOWN,"Kabler",10,5000,2009-07-20,9999-12-31,2009-09-30,9999-12-31,25000,NULL,2500,NULL,NULL,"Område inkludert snuområde","POLYGON((5.166667 67.366667,6.466667 67.366667,6.466667 66.883333,5.166667 66.883333,5.166667 67.366667))"
"SH0904",7103,NULL,NULL,"Avlyst","Norskehavet",Ja,"Ordinær seismisk undersøkelse","3D","A/S Norske Shell","Seismisk kilde",2,3380 cu.in.,UNKNOWN,"Kabler",10,5000,2009-07-20,9999-12-31,2009-09-30,9999-12-31,25000,NULL,2500,NULL,NULL,"Område unntatt snuområde","POLYGON((5.166667 67.283333,6.466667 67.283333,6.466667 66.966667,5.166667 66.966667,5.166667 67.283333))"
"NSR09 VG",7104,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7104","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7104","Ferdig","Norskehavet",Ja,"Ordinær seismisk undersøkelse","2D","TGS Nopec Geophysical Company  ASA","Seismisk kilde",1,4100 cu.inch,"2000 psi","Kabler",1,8000 m,2009-06-25,2009-07-11,2009-09-30,2009-09-11,9000,2958,9000,2958,NULL,"Område inkludert snuområde","POLYGON((-0.5 64,0 64.25,1.333333 64,3.666667 63.75,3 63.25,0.75 62.75,-0.5 64))"
"DN0909",7105,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7105","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7105","Ferdig","Nordsjøen",Nei,"Havbunnseismisk undersøkelse","2D","Det norske oljeselskap ASA (old)","Seismisk kilde",1,150 cu. in,"200psi","Kabler",1,2400,2009-07-01,2009-07-06,2009-08-25,2009-08-16,2000,1961,2000,1961,NULL,"Område inkludert snuområde","POLYGON((3.936389 60.566667,3.934444 60.469444,3.989444 60.455278,4.201111 60.408333,4.349167 60.575,4.222778 60.602778,4.243611 60.622778,4.029167 60.6775,3.936389 60.566667))"
"CVX0901",7106,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7106","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7106","Ferdig","Norskehavet",Nei,"Ordinær seismisk undersøkelse","2D","Chevron Norge AS","Seismisk kilde",1  kj&ring,4820 cu.in.,"2000 psi","Kabler",1,12 km,2009-08-13,2009-08-16,2009-09-30,2009-09-06,1200,1124,1500,1124,NULL,"Område inkludert snuområde","POLYGON((2 66.706944,5.3575 66.796667,5.230278 67.958056,2.446389 67.7675,2 66.706944))"
"EMGS0905",7107,NULL,NULL,"Avlyst","Nordsjøen",Nei,"Elektromagnetisk undersøkelse",NULL,"Electromagnetic Geoservices ASA","Elektromagnetisk kilde",1,Effekt ca 120kW,NULL,"Noder",ca 80 mottakere,NULL,2009-07-24,9999-12-31,2009-08-21,9999-12-31,150,NULL,150,NULL,NULL,"Område unntatt snuområde","POLYGON((2.828611 59.811944,1.899722 59.807778,1.8875 60.200833,2.824722 60.204444,2.828611 59.811944))"
"EMGS0905",7107,NULL,NULL,"Avlyst","Nordsjøen",Nei,"Elektromagnetisk undersøkelse",NULL,"Electromagnetic Geoservices ASA","Elektromagnetisk kilde",1,Effekt ca 120kW,NULL,"Noder",ca 80 mottakere,NULL,2009-07-24,9999-12-31,2009-08-21,9999-12-31,150,NULL,150,NULL,NULL,"Område inkludert snuområde","POLYGON((2.831389 59.809167,1.898611 59.805,1.884722 60.203611,2.8275 60.207222,2.831389 59.809167))"
"FMCS0906",7108,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7108","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7108","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,4300,"2000 psi","Kabler",12,5400,2009-07-15,2009-07-18,2009-09-15,2009-08-07,40000,32304,2164,1346,NULL,"Område inkludert snuområde","POLYGON((24.491111 72.865833,25.758611 72.477222,27.266111 72.934722,25.934722 73.305556,24.491111 72.865833))"
"FMCS0906",7108,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7108","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7108","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,4300,"2000 psi","Kabler",12,5400,2009-07-15,2009-07-18,2009-09-15,2009-08-07,40000,32304,2164,1346,NULL,"Område unntatt snuområde","POLYGON((25.629361 72.760867,26.105197 72.763531,26.263419 72.818244,26.255789 72.999947,25.6107 72.999617,25.629361 72.760867))"
"DN0910",7109,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7109","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7109","Ferdig","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey",NULL,"Det norske oljeselskap ASA (old)",NULL,0,0,"0",UNKNOWN,UNKNOWN,UNKNOWN,2009-08-28,2009-09-24,2009-10-09,2009-09-25,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((4.096667 56.648611,4.096667 56.643056,4.090278 56.643056,4.090278 56.648611,4.096667 56.648611))"
"DN0910",7109,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7109","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7109","Ferdig","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey",NULL,"Det norske oljeselskap ASA (old)",NULL,0,0,"0",UNKNOWN,UNKNOWN,UNKNOWN,2009-08-28,2009-09-24,2009-10-09,2009-09-25,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((4.095833 53.648056,4.095833 53.644444,4.090833 53.644444,4.090833 53.648056,4.095833 53.648056))"
"FMCS0907",7110,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7110","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7110","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,2 x 3460 cu. in,"2000 psi","Kabler",8,5400,2009-08-15,2009-08-24,2009-10-01,2009-09-04,104310,10306,6519,644,NULL,"Område inkludert snuområde","POLYGON((19.268333 73.686111,21.052269 72.565453,23.687114 72.821364,21.852214 74.094447,19.268333 73.686111))"
"FMCS0907",7110,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7110","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7110","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","Fugro Multi Client Services AS","Seismisk kilde",2,2 x 3460 cu. in,"2000 psi","Kabler",8,5400,2009-08-15,2009-08-24,2009-10-01,2009-09-04,104310,10306,6519,644,NULL,"Område unntatt snuområde","POLYGON((23.120883 73.023386,21.136389 73.760844,20.838292 73.692728,20.990725 73.444978,22.655836 72.823322,23.120883 73.023386))"
"ST09322",7111,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7111","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7111","Ferdig","Nordsjøen",Ja,"Havbunnseismisk undersøkelse","2D","StatoilHydro ASA","Seismisk kilde",1,160 kubikk tommer / 2.6 liter,"2000 psi","Kabler",1,1200,2009-07-23,2009-08-05,2009-09-09,2009-08-19,233,290,233,290,NULL,"Område inkludert snuområde","POLYGON((3.077222 56.720278,3.214444 56.720278,3.213889 56.644722,3.076944 56.643611,3.077222 56.720278))"
"ION09",7112,NULL,NULL,"Avlyst","Norskehavet",Ja,"Ordinær seismisk undersøkelse","2D","ION Geophysical","Seismisk kilde",1,4330 cu in,"2000 psi","Kabler",1,8000,2009-07-20,2009-07-26,2009-07-31,9999-12-31,910,NULL,910,NULL,NULL,"Område inkludert snuområde","POLYGON((0 63,0 69,7 69,7 63,0 63))"
"PGS0906",7113,NULL,NULL,"Avlyst","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","PGS Geophysical AS","Seismisk kilde",2,3111 cuin,"2000 psi","Kabler",6,6000,2009-08-10,9999-12-31,2009-10-10,9999-12-31,34800,NULL,2900,NULL,NULL,"Område unntatt snuområde","POLYGON((25.336 73.159,26.147 73.147,26.659 72.59,25.335 72.588,25.336 73.159))"
"PGS0906",7113,NULL,NULL,"Avlyst","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","PGS Geophysical AS","Seismisk kilde",2,3111 cuin,"2000 psi","Kabler",6,6000,2009-08-10,9999-12-31,2009-10-10,9999-12-31,34800,NULL,2900,NULL,NULL,"Område inkludert snuområde","POLYGON((25.336 73.159,26.667 73.147,26.659 72.59,25.335 72.588,25.336 73.159))"
"EM0209",7114,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7114","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7114","Ferdig","Nordsjøen",Nei,"Havbunnseismisk undersøkelse",NULL,"ExxonMobil Exploration & Production Norway AS","Seismisk kilde",2,3990cu.in,"85 barm","Kabler",4,6000,2009-08-14,2009-08-14,2009-09-21,2009-09-20,1152,1030,288,1030,NULL,"Område inkludert snuområde","POLYGON((2.408753 59.252803,2.476958 59.232961,2.364753 59.130839,2.296683 59.150647,2.408753 59.252803,2.408753 59.252803))"
"EM0209",7114,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7114","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7114","Ferdig","Nordsjøen",Nei,"Havbunnseismisk undersøkelse",NULL,"ExxonMobil Exploration & Production Norway AS","Seismisk kilde",2,3990cu.in,"85 barm","Kabler",4,6000,2009-08-14,2009-08-14,2009-09-21,2009-09-20,1152,1030,288,1030,NULL,"Område unntatt snuområde","POLYGON((2.3207 59.154186,2.415478 59.240492,2.452836 59.229669,2.35785 59.143411,2.3207 59.154186,2.3207 59.154186))"
"RS0901",7115,NULL,NULL,"Avlyst","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Rocksource ASA","Seismisk kilde",UNKNOWN,UNKNOWN,UNKNOWN,"Kabler",UNKNOWN,UNKNOWN,2009-08-15,9999-12-31,2009-10-15,9999-12-31,3500,NULL,70000,NULL,NULL,"Område inkludert snuområde","POLYGON((3.290278 59.853889,3.772222 59.851944,3.756111 59.137222,3.284167 59.139167,3.290278 59.853889))"
"RS0901",7115,NULL,NULL,"Avlyst","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Rocksource ASA","Seismisk kilde",UNKNOWN,UNKNOWN,UNKNOWN,"Kabler",UNKNOWN,UNKNOWN,2009-08-15,9999-12-31,2009-10-15,9999-12-31,3500,NULL,70000,NULL,NULL,"Område unntatt snuområde","POLYGON((3.307222 59.764167,3.7525 59.762222,3.740833 59.236111,3.3025 59.237778,3.307222 59.764167))"
"DP0910",7116,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7116","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7116","Ferdig","Norskehavet",Ja,"Ordinær seismisk undersøkelse","3D","Discover Petroleum AS","Seismisk kilde",2,3880,"1900","Kabler",6,6000,2009-08-10,2009-08-15,2009-09-30,2009-09-19,18000,14280,1531,1190,NULL,"Område unntatt snuområde","POLYGON((8.581667 65.434722,9.1425 65.569722,8.979722 65.686389,8.4175 65.550556,8.581667 65.434722))"
"DP0910",7116,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7116","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7116","Ferdig","Norskehavet",Ja,"Ordinær seismisk undersøkelse","3D","Discover Petroleum AS","Seismisk kilde",2,3880,"1900","Kabler",6,6000,2009-08-10,2009-08-15,2009-09-30,2009-09-19,18000,14280,1531,1190,NULL,"Område inkludert snuområde","POLYGON((8.435 65.38,9.37 65.604722,9.165 65.752778,8.226667 65.526667,8.435 65.38))"
"EMGS 0906",7117,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7117","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7117","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse",NULL,"Electromagnetic Geoservices ASA","Elektromagnetisk kilde",1,Effekt ca 120kW,NULL,"Noder",ca 45 mottakere,NULL,2009-08-01,2009-08-01,2009-09-30,2009-08-11,100,NULL,100,120,NULL,"Område unntatt snuområde","POLYGON((6.939722 65.525833,7.144167 65.143889,8.151111 65.235833,7.915833 65.635556,6.939722 65.525833))"
"EMGS 0906",7117,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7117","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7117","Ferdig","Norskehavet",Nei,"Elektromagnetisk undersøkelse",NULL,"Electromagnetic Geoservices ASA","Elektromagnetisk kilde",1,Effekt ca 120kW,NULL,"Noder",ca 45 mottakere,NULL,2009-08-01,2009-08-01,2009-09-30,2009-08-11,100,NULL,100,120,NULL,"Område inkludert snuområde","POLYGON((6.939722 65.525833,7.144167 65.143889,8.151111 65.235833,7.915833 65.635556,6.939722 65.525833))"
"CGGV0904",7118,NULL,NULL,"Avlyst","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","CGG Veritas Services (UK) Limited","Seismisk kilde",2,4450,"2000 PSI","Kabler",10,7000,2009-08-01,9999-12-31,2009-09-30,9999-12-31,28969,NULL,1448,NULL,NULL,"Område inkludert snuområde","POLYGON((3.639903 56.592242,3.605964 56.058561,3.133992 55.930011,3.167844 56.591933,3.639903 56.592242,3.639903 56.592242))"
"CGGV0904",7118,NULL,NULL,"Avlyst","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","CGG Veritas Services (UK) Limited","Seismisk kilde",2,4450,"2000 PSI","Kabler",10,7000,2009-08-01,9999-12-31,2009-09-30,9999-12-31,28969,NULL,1448,NULL,NULL,"Område unntatt snuområde","POLYGON((3.260697 56.502286,3.430953 56.502483,3.427233 56.439181,3.532708 56.439261,3.514086 56.133528,3.236839 56.058217,3.260697 56.502286,3.260697 56.502286))"
"ST09455",7119,NULL,NULL,"Avlyst","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-28,9999-12-31,2009-10-30,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((3.129167 56.691667,3.163889 56.691667,3.163889 56.672222,3.129167 56.672222,3.129167 56.691667))"
"ST09455",7119,NULL,NULL,"Avlyst","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-28,9999-12-31,2009-10-30,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((3.129167 56.691667,3.163889 56.691667,3.163889 56.672222,3.129167 56.672222,3.129167 56.691667))"
"ST09456",7120,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7120","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7120","Ferdig","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-28,2009-09-28,2009-10-09,2009-10-10,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((2.567111 61.436333,2.591778 61.422972,2.368861 61.29375,2.350667 61.300028,2.4465 61.374472,2.567111 61.436333))"
"ST09456",7120,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7120","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7120","Ferdig","Nordsjøen",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-28,2009-09-28,2009-10-09,2009-10-10,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((2.567111 61.436333,2.591778 61.422972,2.368861 61.29375,2.350667 61.300028,2.4465 61.374472,2.567111 61.436333))"
"CE0901",7121,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7121","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7121","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"Centrica Energi",NULL,NULL,NULL,UNKNOWN,UNKNOWN,NULL,NULL,2009-08-14,2009-08-20,2009-11-13,2009-10-25,NULL,293,NULL,600,NULL,"Område inkludert snuområde","POLYGON((6.594203 65.265064,6.810014 65.318539,6.894072 65.259094,6.678575 65.205739,6.594203 65.265064))"
"CE0901",7121,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7121","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7121","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"Centrica Energi",NULL,NULL,NULL,UNKNOWN,UNKNOWN,NULL,NULL,2009-08-14,2009-08-20,2009-11-13,2009-10-25,NULL,293,NULL,600,NULL,"Område unntatt snuområde","POLYGON((6.794944 65.293989,6.835364 65.265433,6.693486 65.2303,6.666667 65.249183,6.666667 65.262219,6.794944 65.293989))"
"CE0902",7122,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7122","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7122","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"Centrica Energi","Seismisk kilde",1,4x 40 cu in. Sleeve,UNKNOWN,"Kabler",1,1200,2009-09-04,2009-09-04,2009-11-20,2009-10-25,263,325,473,475,NULL,"Område unntatt snuområde","POLYGON((7.838367 64.272728,7.889364 64.233728,7.799811 64.211533,7.748728 64.250503,7.838367 64.272728))"
"CE0902",7122,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7122","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7122","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"Centrica Energi","Seismisk kilde",1,4x 40 cu in. Sleeve,UNKNOWN,"Kabler",1,1200,2009-09-04,2009-09-04,2009-11-20,2009-10-25,263,325,473,475,NULL,"Område inkludert snuområde","POLYGON((7.853831 64.297197,7.945558 64.226981,7.784442 64.187058,7.692439 64.257172,7.853831 64.297197))"
"ST09457",7123,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7123","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7123","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-28,2009-10-11,2009-10-31,2009-10-14,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((7.547222 65.008333,7.566667 65.008333,7.566667 65.001111,7.547222 65.001111,7.547222 65.008333))"
"ST09457",7123,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7123","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7123","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-28,2009-10-11,2009-10-31,2009-10-14,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((7.547222 65.008333,7.566667 65.008333,7.566667 65.001111,7.547222 65.001111,7.547222 65.008333))"
"ST09458B",7124,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7124","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7124","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-01,9999-12-31,2009-08-19,2009-08-19,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((7.166667 66.916667,7.2 66.916667,7.227778 66.625556,7.230556 66.339722,7.213889 65.833333,7.188889 65.833333,7.208333 66.339722,7.205556 66.625556,7.166667 66.916667))"
"ST09458B",7124,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7124","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7124","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-01,9999-12-31,2009-08-19,2009-08-19,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((7.166667 66.916667,7.2 66.916667,7.227778 66.625556,7.230556 66.339722,7.213889 65.833333,7.188889 65.833333,7.208333 66.339722,7.205556 66.625556,7.166667 66.916667))"
"ST09458",7125,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7125","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7125","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-01,2009-07-31,2009-08-19,2009-08-19,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((6.8 67,7.166667 67,7.427778 67.251389,7.427778 67.255833,7.415833 67.255833,6.45 67.141667,6.45 67.136111,6.8 67))"
"ST09458",7125,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7125","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7125","Ferdig","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey",NULL,"StatoilHydro ASA",NULL,NULL,NULL,NULL,UNKNOWN,NULL,NULL,2009-08-01,2009-07-31,2009-08-19,2009-08-19,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((6.8 67,7.166667 67,7.427778 67.251389,7.427778 67.255833,7.415833 67.255833,6.45 67.141667,6.45 67.136111,6.8 67))"
"ST09005",7126,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7126","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2009&nav3=7126","Ferdig","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","4D","StatoilHydro Petroleum AS","Seismisk kilde",2,3147 cu in,"2000 psi","Kabler",8,3600,2009-08-14,2009-08-16,2009-09-12,2009-09-09,3200,8879,400,575,NULL,"Område inkludert snuområde","POLYGON((20.483333 71.8,21.666667 71.8,21.666667 71.416667,20.483333 71.416667,20.483333 71.8))"
