wlbName,wlbCasingType,wlbCasingDiameter,wlbCasingDepth,wlbHoleDiameter,wlbHoleDepth,wlbLotMudDencity,wlbNpdidWellbore,wlbCasingDateUpdated,dateSyncNPD
34/10-43 S,INTERM.,13 3/8,2128.0,17 1/2,2138.0,1.95,4247,9999-12-31,2013-05-08
34/10-43 S,OPEN HOLE,NULL,5725.0,8 1/2,5725.0,1.84,4247,9999-12-31,2013-05-08
34/10-44 S,CONDUCTOR,30,220.0,36,220.0,0.00,4422,9999-12-31,2013-05-08
34/10-44 S,SURF.COND.,20,711.0,26,724.0,1.54,4422,9999-12-31,2013-05-08
34/10-44 S,INTERM.,13 3/8,2305.0,17 1/2,2315.0,1.73,4422,9999-12-31,2013-05-08
34/10-44 S,INTERM.,9 5/8,3752.0,12 1/4,3762.0,1.74,4422,9999-12-31,2013-05-08
34/10-44 S,LINER,7,4865.0,8 1/2,4865.0,0.00,4422,9999-12-31,2013-05-08
34/10-45 A,LINER,7,6523.0,8 1/2,6523.0,0.00,4501,9999-12-31,2013-05-08
34/10-45 S,LINER,7,7594.0,8 1/2,7594.0,0.00,4450,9999-12-31,2013-05-08
34/10-45 S,CONDUCTOR,20,360.0,24,360.0,0.00,4450,9999-12-31,2013-05-08
34/10-45 S,INTERM.,13 3/8,1303.0,17 1/2,1303.0,0.00,4450,9999-12-31,2013-05-08
34/10-45 S,INTERM.,9 5/8,2922.0,12 1/4,2922.0,0.00,4450,9999-12-31,2013-05-08
34/10-46 A,INTERM.,9 5/8,6346.0,12 1/4,6400.0,0.00,4500,9999-12-31,2013-05-08
34/10-46 A,OPEN HOLE,NULL,6860.0,8 1/2,6860.0,0.00,4500,9999-12-31,2013-05-08
34/10-46 B,LINER,7,7725.0,8 1/2,7725.0,0.00,4527,9999-12-31,2013-05-08
34/10-46 S,INTERM.,20,1227.0,24,1232.0,1.64,4489,9999-12-31,2013-05-08
34/10-46 S,INTERM.,13 3/8,2747.0,17 1/2,2751.0,1.79,4489,9999-12-31,2013-05-08
34/10-46 S,OPEN HOLE,NULL,5568.0,12 1/4,5568.0,0.00,4489,9999-12-31,2013-05-08
34/10-47 S,CONDUCTOR,30,223.0,36,227.0,0.00,4609,9999-12-31,2013-05-08
34/10-47 S,SURF.COND.,20,719.0,26,725.0,1.63,4609,9999-12-31,2013-05-08
34/10-47 S,INTERM.,13 3/8,1931.0,17 1/2,1939.0,1.76,4609,9999-12-31,2013-05-08
34/10-47 S,OPEN HOLE,NULL,4027.0,8 1/2,4027.0,0.00,4609,9999-12-31,2013-05-08
34/10-48 S,SURF.COND.,20,1283.0,24,1287.0,0.00,4902,9999-12-31,2013-05-08
34/10-48 S,INTERM.,13 3/8,2661.0,17 1/2,2667.0,1.83,4902,9999-12-31,2013-05-08
34/10-48 S,INTERM.,9 5/8,5108.0,12 1/4,5109.0,0.00,4902,9999-12-31,2013-05-08
34/10-48 S,OPEN HOLE,NULL,7393.0,8 1/2,7393.0,0.00,4902,9999-12-31,2013-05-08
34/10-49 A,INTERM.,13 3/8,1280.0,17 1/2,1284.0,1.82,5282,9999-12-31,2013-05-08
34/10-49 A,INTERM.,9 5/8,2124.0,12 1/4,2126.0,1.82,5282,9999-12-31,2013-05-08
34/10-49 A,OPEN HOLE,NULL,3312.0,8 1/2,3312.0,0.00,5282,9999-12-31,2013-05-08
34/10-49 B,OPEN HOLE,NULL,5480.0,NULL,5480.0,0.00,5328,9999-12-31,2013-05-08
34/10-49 S,CONDUCTOR,30,208.0,36,208.0,0.00,5140,9999-12-31,2013-05-08
34/10-49 S,SURF.COND.,20,1045.0,26,1046.0,1.56,5140,9999-12-31,2013-05-08
34/10-49 S,INTERM.,13 3/8,2019.0,17 1/2,2020.0,1.82,5140,9999-12-31,2013-05-08
34/10-49 S,OPEN HOLE,NULL,4655.0,12 1/4,4655.0,0.00,5140,9999-12-31,2013-05-08
34/10-5,CONDUCTOR,30,225.0,36,227.0,0.00,428,9999-12-31,2013-05-08
34/10-5,SURF.COND.,20,502.0,26,518.0,1.59,428,9999-12-31,2013-05-08
34/10-5,INTERM.,13 3/8,1598.0,17 1/2,1610.0,1.76,428,9999-12-31,2013-05-08
34/10-5,INTERM.,9 5/8,1766.0,12 1/4,1775.0,1.98,428,9999-12-31,2013-05-08
34/10-5,LINER,7,2209.0,8 1/2,2210.0,1.94,428,9999-12-31,2013-05-08
34/10-5,OPEN HOLE,NULL,2780.0,6,2780.0,0.00,428,9999-12-31,2013-05-08
34/10-53 S,CONDUCTOR,30,239.0,36,242.0,0.00,6212,9999-12-31,2013-05-08
34/10-53 S,SURF.COND.,20,1059.6,26,1068.0,1.53,6212,9999-12-31,2013-05-08
34/10-53 S,INTERM.,13 3/8,2249.2,17 1/2,2255.0,1.74,6212,9999-12-31,2013-05-08
34/10-53 S,INTERM.,9 5/8,3494.0,12 1/4,3496.0,1.96,6212,9999-12-31,2013-05-08
34/10-53 S,LINER,7,4524.0,8 1/2,5426.0,0.00,6212,9999-12-31,2013-05-08
34/10-6,CONDUCTOR,30,308.0,36,308.5,0.00,429,9999-12-31,2013-05-08
34/10-6,SURF.COND.,20,650.0,26,665.0,1.50,429,9999-12-31,2013-05-08
34/10-6,INTERM.,13 3/8,1558.0,17 1/2,1571.0,1.79,429,9999-12-31,2013-05-08
34/10-6,INTERM.,9 5/8,1802.0,12 1/4,1815.0,2.03,429,9999-12-31,2013-05-08
34/10-6,OPEN HOLE,NULL,2363.0,8 1/2,2363.0,0.00,429,9999-12-31,2013-05-08
34/10-7,CONDUCTOR,30,291.0,36,292.0,0.00,222,9999-12-31,2013-05-08
34/10-7,SURF.COND.,20,823.0,26,845.0,1.51,222,9999-12-31,2013-05-08
34/10-7,LINER,16,1346.0,19 1/2,1415.0,1.77,222,9999-12-31,2013-05-08
34/10-7,INTERM.,13 3/8,1565.0,18,1572.0,1.90,222,9999-12-31,2013-05-08
34/10-7,INTERM.,9 5/8,1692.0,12 1/4,1700.0,2.02,222,9999-12-31,2013-05-08
34/10-7,LINER,7,1977.0,8 1/2,1990.0,2.05,222,9999-12-31,2013-05-08
34/10-7,OPEN HOLE,NULL,2250.0,6,2250.0,0.00,222,9999-12-31,2013-05-08
34/10-7 R,CONDUCTOR,30,291.0,36,292.0,0.00,496,9999-12-31,2013-05-08
34/10-7 R,SURF.COND.,20,823.0,26,845.0,1.51,496,9999-12-31,2013-05-08
34/10-7 R,LINER,16,1346.0,19 1/2,1415.0,1.77,496,9999-12-31,2013-05-08
34/10-7 R,INTERM.,13 3/8,1565.0,18,1572.0,1.90,496,9999-12-31,2013-05-08
34/10-7 R,INTERM.,9 5/8,1692.0,12 1/4,1700.0,2.02,496,9999-12-31,2013-05-08
34/10-7 R,LINER,7,1977.0,8 1/2,1990.0,2.05,496,9999-12-31,2013-05-08
34/10-7 R,OPEN HOLE,NULL,2247.0,6,2247.0,0.00,496,9999-12-31,2013-05-08
34/10-8,CONDUCTOR,30,216.0,36,216.0,0.00,230,9999-12-31,2013-05-08
34/10-8,LINER,7,1917.0,NULL,2216.0,0.00,230,9999-12-31,2013-05-08
34/10-8,SURF.COND.,20,858.0,26,875.0,1.63,230,9999-12-31,2013-05-08
34/10-8,INTERM.,13 3/8,1470.0,17 1/2,1483.0,1.75,230,9999-12-31,2013-05-08
34/10-8,INTERM.,9 5/8,1735.0,12 1/4,1745.0,1.90,230,9999-12-31,2013-05-08
34/10-8,OPEN HOLE,NULL,2216.0,8 1/2,2216.0,0.00,230,9999-12-31,2013-05-08
34/10-9,INTERM.,9 5/8,1715.0,12 1/4,1722.0,1.90,140,9999-12-31,2013-05-08
34/10-9,CONDUCTOR,30,288.0,36,289.5,0.00,140,9999-12-31,2013-05-08
34/10-9,SURF.COND.,20,830.0,26,845.0,1.59,140,9999-12-31,2013-05-08
34/10-9,INTERM.,13 3/8,1441.0,17 1/2,1455.0,1.76,140,9999-12-31,2013-05-08
34/10-9,INTERM.,9 5/8,1718.0,12 1/4,1722.0,1.90,140,9999-12-31,2013-05-08
34/10-9,LINER,7,2199.0,8 1/2,2200.0,0.00,140,9999-12-31,2013-05-08
34/10-9 R,OPEN HOLE,NULL,2424.0,6,2424.0,0.00,495,9999-12-31,2013-05-08
34/11-1,CONDUCTOR,30,276.0,36,276.0,0.00,2377,9999-12-31,2013-05-08
34/11-1,SURF.COND.,26,1098.0,20,1110.0,1.61,2377,9999-12-31,2013-05-08
34/11-1,INTERM.,13 3/8,3508.0,17 1/2,3520.0,2.00,2377,9999-12-31,2013-05-08
34/11-1,INTERM.,9 5/8,3925.0,12 1/2,3932.0,2.15,2377,9999-12-31,2013-05-08
34/11-1,LINER,7,4484.0,8 3/8,4580.0,0.00,2377,9999-12-31,2013-05-08
34/11-2 S,CONDUCTOR,30,356.0,36,356.0,0.00,2733,9999-12-31,2013-05-08
34/11-2 S,SURF.COND.,20,1158.0,26,1158.0,1.56,2733,9999-12-31,2013-05-08
34/11-2 S,INTERM.,13 3/8,2999.0,17 1/2,3010.0,1.83,2733,9999-12-31,2013-05-08
34/11-2 S,INTERM.,9 5/8,3747.0,12 1/4,3747.0,1.87,2733,9999-12-31,2013-05-08
34/11-2 S,LINER,7,4340.0,8 1/2,4743.0,0.00,2733,9999-12-31,2013-05-08
34/11-3,CONDUCTOR,NULL,30.0,NULL,0.0,0.00,2866,9999-12-31,2013-05-08
34/11-3,CONDUCTOR,30,293.0,36,293.0,0.00,2866,9999-12-31,2013-05-08
34/11-3,SURF.COND.,20,1089.0,26,1115.0,1.66,2866,9999-12-31,2013-05-08
34/11-3,INTERM.,13 3/8,3465.0,17 1/2,3477.0,1.98,2866,9999-12-31,2013-05-08
34/11-3,INTERM.,9 5/8,3972.0,12 1/4,3985.0,2.10,2866,9999-12-31,2013-05-08
34/11-3,OPEN HOLE,NULL,4230.0,8 1/2,4230.0,0.00,2866,9999-12-31,2013-05-08
34/11-4,CONDUCTOR,30,218.0,36,218.0,0.00,3314,9999-12-31,2013-05-08
34/11-4,INTERM.,20,1210.0,26,1210.0,1.69,3314,9999-12-31,2013-05-08
34/11-4,INTERM.,13 3/8,3509.0,17 1/2,3509.0,1.93,3314,9999-12-31,2013-05-08
34/11-4,INTERM.,9 7/8,3939.0,12 1/4,3939.0,2.12,3314,9999-12-31,2013-05-08
34/11-4,OPEN HOLE,NULL,4438.0,8 1/2,4438.0,0.00,3314,9999-12-31,2013-05-08
34/11-5 S,CONDUCTOR,30,363.0,36,363.0,0.00,5248,9999-12-31,2013-05-08
34/11-5 S,SURF.COND.,20,1246.0,26,1248.0,1.60,5248,9999-12-31,2013-05-08
34/11-5 S,INTERM.,13 3/8,4972.0,17 1/2,4975.0,1.88,5248,9999-12-31,2013-05-08
34/11-5 S,INTERM.,9 5/8,6675.0,12 1/4,6680.0,2.10,5248,9999-12-31,2013-05-08
34/11-5 S,OPEN HOLE,NULL,7380.0,8 1/2,7380.0,0.00,5248,9999-12-31,2013-05-08
34/12-1,CONDUCTOR,30,445.0,36,448.0,1.80,5684,9999-12-31,2013-05-08
34/12-1,SURF.COND.,20,1246.0,26,1260.0,1.79,5684,9999-12-31,2013-05-08
34/12-1,INTERM.,13 3/8,3185.0,17 1/2,3210.0,2.08,5684,9999-12-31,2013-05-08
34/12-1,INTERM.,9 5/8,4098.0,12 1/4,4110.0,2.02,5684,9999-12-31,2013-05-08
34/12-1,LINER,7,4519.0,8 3/8,4520.0,0.00,5684,9999-12-31,2013-05-08
34/12-1,OPEN HOLE,NULL,4713.0,6 1/2,4713.0,0.00,5684,9999-12-31,2013-05-08
34/2-1,SURF.COND.,20,807.0,26,807.0,0.00,420,9999-12-31,2013-05-08
34/2-1,CONDUCTOR,30,479.0,36,486.0,0.00,420,9999-12-31,2013-05-08
34/2-2,OPEN HOLE,NONE,513.0,36,513.0,0.00,215,9999-12-31,2013-05-08
34/2-2 R,CONDUCTOR,30,491.5,36,499.0,0.00,497,9999-12-31,2013-05-08
34/2-2 R,SURF.COND.,20,800.0,26,810.0,1.51,497,9999-12-31,2013-05-08
34/2-2 R,INTERM.,13 3/8,2014.0,17 1/2,2023.0,1.74,497,9999-12-31,2013-05-08
34/2-2 R,INTERM.,9 5/8,3190.0,12 1/4,3200.0,1.94,497,9999-12-31,2013-05-08
34/2-2 R,OPEN HOLE,NULL,4074.0,8 1/2,4074.0,0.00,497,9999-12-31,2013-05-08
34/2-3,CONDUCTOR,30,494.0,36,506.0,0.00,421,9999-12-31,2013-05-08
34/2-3,SURF.COND.,20,802.0,26,815.0,1.56,421,9999-12-31,2013-05-08
34/2-3,INTERM.,13 3/8,2030.0,17 1/2,2040.0,1.77,421,9999-12-31,2013-05-08
34/2-3,INTERM.,9 5/8,3336.0,12 1/4,3341.0,2.05,421,9999-12-31,2013-05-08
34/2-3,OPEN HOLE,NULL,3741.0,8 1/2,3741.0,0.00,421,9999-12-31,2013-05-08
34/2-4,CONDUCTOR,30,524.0,36,543.0,0.00,467,9999-12-31,2013-05-08
34/2-4,SURF.COND.,20,804.0,26,814.0,1.58,467,9999-12-31,2013-05-08
34/2-4,INTERM.,13 3/8,2126.0,17 1/2,2147.0,1.80,467,9999-12-31,2013-05-08
34/2-4,INTERM.,9 5/8,3559.0,12 1/4,3570.0,2.05,467,9999-12-31,2013-05-08
34/2-4,OPEN HOLE,NULL,4107.0,8 1/2,4107.0,0.00,467,9999-12-31,2013-05-08
34/3-1 A,INTERM.,13 3/8,2203.0,17 1/2,2210.0,2.18,5921,9999-12-31,2013-05-08
34/3-1 A,INTERM.,9 5/8,3774.0,12 1/4,3780.0,2.05,5921,9999-12-31,2013-05-08
34/3-1 A,OPEN HOLE,NULL,4162.0,8 1/2,4162.0,0.00,5921,9999-12-31,2013-05-08
34/3-1 S,CONDUCTOR,30,501.0,36,501.0,0.00,5811,9999-12-31,2013-05-08
34/3-1 S,SURF.COND.,20,961.0,26,968.0,1.70,5811,9999-12-31,2013-05-08
34/3-1 S,INTERM.,13 3/8,2203.0,17 1/2,2210.0,1.80,5811,9999-12-31,2013-05-08
34/3-1 S,INTERM.,9 5/8,3769.0,12 1/4,3777.0,1.80,5811,9999-12-31,2013-05-08
34/3-1 S,LINER,7,4216.0,8 1/2,4221.0,0.00,5811,9999-12-31,2013-05-08
34/3-2 S,CONDUCTOR,30,492.0,36,492.0,0.00,6249,9999-12-31,2013-05-08
34/3-2 S,SURF.COND.,20,1024.0,26,1030.0,0.00,6249,9999-12-31,2013-05-08
34/3-2 S,INTERM.,13 3/8,2396.0,17 1/2,2403.0,1.67,6249,9999-12-31,2013-05-08
34/3-2 S,INTERM.,9 5/8,3876.0,12 1/4,3882.0,1.93,6249,9999-12-31,2013-05-08
34/3-2 S,OPEN HOLE,NULL,4331.0,8 1/2,4331.0,0.00,6249,9999-12-31,2013-05-08
34/4-1,CONDUCTOR,30,521.0,36,521.0,0.00,422,9999-12-31,2013-05-08
34/4-1,SURF.COND.,20,830.0,26,845.0,1.68,422,9999-12-31,2013-05-08
34/4-1,INTERM.,13 3/8,1975.0,17 1/2,1991.0,1.94,422,9999-12-31,2013-05-08
34/4-1,INTERM.,9 5/8,2499.0,12 1/4,2515.0,1.84,422,9999-12-31,2013-05-08
34/4-1,LINER,7,2703.0,8 1/2,2916.0,0.00,422,9999-12-31,2013-05-08
34/4-10,CONDUCTOR,30,454.5,36,455.0,0.00,3143,9999-12-31,2013-05-08
34/4-10,INTERM.,18 5/8,1304.0,24,1309.0,1.65,3143,9999-12-31,2013-05-08
34/4-10,INTERM.,13 3/8,2380.0,17 1/2,2380.0,1.88,3143,9999-12-31,2013-05-08
34/4-10 R,INTERM.,9 5/8,3674.0,12 1/4,3674.0,2.04,4051,9999-12-31,2013-05-08
34/4-10 R,OPEN HOLE,NULL,4246.0,8 1/2,4246.0,0.00,4051,9999-12-31,2013-05-08
34/4-11,CONDUCTOR,30,483.0,36,487.0,0.00,6227,9999-12-31,2013-05-08
34/4-11,SURF.COND.,20,1336.0,26,1340.0,1.80,6227,9999-12-31,2013-05-08
34/4-11,INTERM.,13 3/8,2286.0,17 1/2,2293.0,1.86,6227,9999-12-31,2013-05-08
34/4-11,INTERM.,9 5/8,3825.0,12 174,3830.0,2.14,6227,9999-12-31,2013-05-08
34/4-11,OPEN HOLE,NULL,4327.0,8 1/2,4327.0,0.00,6227,9999-12-31,2013-05-08
34/4-12 A,CONDUCTOR,30,464.0,36,468.0,0.00,6316,9999-12-31,2013-05-08
34/4-12 A,SURF.COND.,20,1248.0,26,1253.0,1.64,6316,9999-12-31,2013-05-08
34/4-12 A,INTERM.,13 3/8,1514.0,17 1/2,1855.0,1.63,6316,9999-12-31,2013-05-08
34/4-12 A,INTERM.,9 5/8,2459.0,12 174,2460.0,1.85,6316,9999-12-31,2013-05-08
34/4-12 A,OPEN HOLE,NULL,2761.0,8 172,2761.0,0.00,6316,9999-12-31,2013-05-08
34/4-12 S,CONDUCTOR,30,468.0,36,468.0,0.00,6283,9999-12-31,2013-05-08
34/4-12 S,SURF.COND.,20,1248.0,26,1253.0,1.64,6283,9999-12-31,2013-05-08
34/4-12 S,INTERM.,13 3/8,1851.0,17 1/2,1855.0,1.71,6283,9999-12-31,2013-05-08
34/4-12 S,INTERM.,9 5/8,2595.0,12 1/4,2599.0,1.84,6283,9999-12-31,2013-05-08
34/4-12 S,OPEN HOLE,NULL,3066.0,8 1/2,3066.0,0.00,6283,9999-12-31,2013-05-08
34/4-13 S,PILOT HOLE,NULL,600.0,9 7/8,600.0,0.00,6442,9999-12-31,2013-05-08
34/4-13 S,CONDUCTOR,30,470.0,36,471.0,0.00,6442,9999-12-31,2013-05-08
34/4-13 S,SURF.COND.,20,1472.6,26,1480.0,0.00,6442,9999-12-31,2013-05-08
34/4-13 S,SURF.COND.,13 3/8,2903.0,17 1/2,2908.0,1.86,6442,9999-12-31,2013-05-08
34/4-13 S,INTERM.,9 5/8,4376.0,12 1/4,4382.0,2.20,6442,9999-12-31,2013-05-08
34/4-13 S,LINER,7,5009.0,8 1/2,5010.0,0.00,6442,9999-12-31,2013-05-08
34/4-2,CONDUCTOR,30,461.0,36,451.0,0.00,228,9999-12-31,2013-05-08
34/4-2,CONDUCTOR,30,451.0,36,451.0,0.00,228,9999-12-31,2013-05-08
34/4-2,SURF.COND.,20,776.0,26,791.0,1.47,228,9999-12-31,2013-05-08
34/4-2,INTERM.,13 3/8,1940.0,17 1/2,1950.0,1.76,228,9999-12-31,2013-05-08
34/4-2,INTERM.,9 5/8,2785.0,12 1/4,2798.0,1.87,228,9999-12-31,2013-05-08
34/4-2,LINER,7,3575.0,8 1/2,3575.0,0.00,228,9999-12-31,2013-05-08
34/4-3,CONDUCTOR,30,516.0,36,516.0,0.00,423,9999-12-31,2013-05-08
34/4-3,SURF.COND.,20,1006.0,26,1019.0,1.52,423,9999-12-31,2013-05-08
34/4-3,INTERM.,13 3/8,2197.0,17 1/2,2209.0,1.76,423,9999-12-31,2013-05-08
34/4-3,INTERM.,9 5/8,3388.0,12 1/4,3406.0,1.90,423,9999-12-31,2013-05-08
34/4-3,OPEN HOLE,NULL,4460.0,8 1/2,4460.0,0.00,423,9999-12-31,2013-05-08
34/4-4,CONDUCTOR,30,493.0,36,493.0,0.00,41,9999-12-31,2013-05-08
