prlName,prlLicenseeDateValidFrom,prlLicenseeDateValidTo,cmpLongName,prlLicenseeInterest,prlLicenseeSdfi,prlOperDateValidFrom,prlOperDateValidTo,prlNpdidLicence,cmpNpdidCompany,prlLicenseeDateUpdated,dateSyncNPD
419,2009-01-01,2009-01-17,Nexen Exploration Norge AS,55.00000,NULL,2007-02-16,2011-02-17,4238530,4062831,9999-12-31,2013-05-08
419,2009-01-01,2009-01-17,Revus Energy ASA,25.00000,NULL,9999-12-31,9999-12-31,4238530,3431773,9999-12-31,2013-05-08
419,2009-01-01,2009-01-17,Edison International Spa,20.00000,NULL,9999-12-31,9999-12-31,4238530,4062871,9999-12-31,2013-05-08
419,2007-02-16,2009-01-01,Nexen Exploration Norge AS,30.00000,NULL,2007-02-16,2011-02-17,4238530,4062831,9999-12-31,2013-05-08
419,2007-02-16,2009-01-01,Revus Energy ASA,25.00000,NULL,9999-12-31,9999-12-31,4238530,3431773,9999-12-31,2013-05-08
419,2007-02-16,2009-01-01,Edison International Spa,20.00000,NULL,9999-12-31,9999-12-31,4238530,4062871,9999-12-31,2013-05-08
419,2007-02-16,2009-01-01,Premier Oil Norge AS,25.00000,NULL,9999-12-31,9999-12-31,4238530,3482067,9999-12-31,2013-05-08
420,2009-11-02,9999-12-31,Statoil Petroleum AS,40.00000,NULL,9999-12-31,9999-12-31,4238409,17237817,9999-12-31,2013-05-08
420,2009-11-02,9999-12-31,RWE Dea Norge AS,30.00000,NULL,2007-02-16,9999-12-31,4238409,97557,9999-12-31,2013-05-08
420,2009-11-02,9999-12-31,Idemitsu Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238409,441,9999-12-31,2013-05-08
420,2007-10-01,2009-11-02,StatoilHydro Petroleum AS,40.00000,NULL,9999-12-31,9999-12-31,4238409,4511658,9999-12-31,2013-05-08
420,2007-10-01,2009-11-02,RWE Dea Norge AS,30.00000,NULL,2007-02-16,9999-12-31,4238409,97557,9999-12-31,2013-05-08
420,2007-10-01,2009-11-02,Idemitsu Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238409,441,9999-12-31,2013-05-08
420,2007-02-16,2007-10-01,RWE Dea Norge AS,30.00000,NULL,2007-02-16,9999-12-31,4238409,97557,9999-12-31,2013-05-08
420,2007-02-16,2007-10-01,Norsk Hydro Petroleum AS,40.00000,NULL,9999-12-31,9999-12-31,4238409,4524355,9999-12-31,2013-05-08
420,2007-02-16,2007-10-01,Idemitsu Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238409,441,9999-12-31,2013-05-08
421,2007-02-16,2009-02-16,Petro-Canada Norge AS,40.00000,NULL,2007-02-16,2009-02-16,4238186,3960945,9999-12-31,2013-05-08
421,2007-02-16,2009-02-16,Faroe Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238186,4062883,9999-12-31,2013-05-08
421,2007-02-16,2009-02-16,Centrica Resources (Norge) AS,30.00000,NULL,9999-12-31,9999-12-31,4238186,4238233,9999-12-31,2013-05-08
422 S,2007-02-16,2009-02-16,Nexen Exploration Norge AS,100.00000,NULL,2007-02-16,2009-02-16,4237847,4062831,9999-12-31,2013-05-08
423 BS,2010-02-19,2011-08-16,GDF SUEZ E&P Norge AS,30.00000,NULL,2010-02-19,2011-08-16,17654498,5267845,9999-12-31,2013-05-08
423 BS,2010-02-19,2011-08-16,Statoil Petroleum AS,25.00000,NULL,9999-12-31,9999-12-31,17654498,17237817,9999-12-31,2013-05-08
423 BS,2010-02-19,2011-08-16,BG Norge AS,25.00000,NULL,9999-12-31,9999-12-31,17654498,2747354,9999-12-31,2013-05-08
423 BS,2010-02-19,2011-08-16,Petoro AS,20.00000,NULL,9999-12-31,9999-12-31,17654498,1626839,9999-12-31,2013-05-08
423 S,2009-11-02,2011-08-16,Statoil Petroleum AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,17237817,9999-12-31,2013-05-08
423 S,2009-11-02,2011-08-16,GDF SUEZ E&P Norge AS,30.00000,NULL,2009-01-01,2011-08-16,4237691,5267845,9999-12-31,2013-05-08
423 S,2009-11-02,2011-08-16,BG Norge AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,2747354,9999-12-31,2013-05-08
423 S,2009-11-02,2011-08-16,Petoro AS,20.00000,NULL,9999-12-31,9999-12-31,4237691,1626839,9999-12-31,2013-05-08
423 S,2009-01-02,2009-11-02,StatoilHydro Petroleum AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,4511658,9999-12-31,2013-05-08
423 S,2009-01-02,2009-11-02,GDF SUEZ E&P Norge AS,30.00000,NULL,2009-01-01,2011-08-16,4237691,5267845,9999-12-31,2013-05-08
423 S,2009-01-02,2009-11-02,BG Norge AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,2747354,9999-12-31,2013-05-08
423 S,2009-01-02,2009-11-02,Petoro AS,20.00000,NULL,9999-12-31,9999-12-31,4237691,1626839,9999-12-31,2013-05-08
423 S,2009-01-01,2009-01-02,GDF SUEZ E&P Norge AS,30.00000,NULL,2009-01-01,2011-08-16,4237691,5267845,9999-12-31,2013-05-08
423 S,2009-01-01,2009-01-02,StatoilHydro ASA,25.00000,NULL,9999-12-31,9999-12-31,4237691,4511854,9999-12-31,2013-05-08
423 S,2009-01-01,2009-01-02,BG Norge AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,2747354,9999-12-31,2013-05-08
423 S,2009-01-01,2009-01-02,Petoro AS,20.00000,NULL,9999-12-31,9999-12-31,4237691,1626839,9999-12-31,2013-05-08
423 S,2007-10-01,2009-01-01,StatoilHydro ASA,25.00000,NULL,9999-12-31,9999-12-31,4237691,4511854,9999-12-31,2013-05-08
423 S,2007-10-01,2009-01-01,Gaz de France Norge AS,30.00000,NULL,2007-02-16,2008-12-31,4237691,1628733,9999-12-31,2013-05-08
423 S,2007-10-01,2009-01-01,BG Norge AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,2747354,9999-12-31,2013-05-08
423 S,2007-10-01,2009-01-01,Petoro AS,20.00000,NULL,9999-12-31,9999-12-31,4237691,1626839,9999-12-31,2013-05-08
423 S,2007-02-16,2007-10-01,Gaz de France Norge AS,30.00000,NULL,2007-02-16,2008-12-31,4237691,1628733,9999-12-31,2013-05-08
423 S,2007-02-16,2007-10-01,BG Norge AS,25.00000,NULL,9999-12-31,9999-12-31,4237691,2747354,9999-12-31,2013-05-08
423 S,2007-02-16,2007-10-01,Statoil ASA (old),25.00000,NULL,9999-12-31,9999-12-31,4237691,1622484,9999-12-31,2013-05-08
423 S,2007-02-16,2007-10-01,Petoro AS,20.00000,NULL,9999-12-31,9999-12-31,4237691,1626839,9999-12-31,2013-05-08
424,2009-01-17,2009-08-16,Wintershall Norge ASA,20.00000,NULL,9999-12-31,9999-12-31,4237756,5442509,9999-12-31,2013-05-08
424,2009-01-17,2009-08-16,ConocoPhillips Skandinavia AS,40.00000,NULL,2007-02-17,2009-08-16,4237756,2410696,9999-12-31,2013-05-08
424,2009-01-17,2009-08-16,Petro-Canada Norge AS,20.00000,NULL,9999-12-31,9999-12-31,4237756,3960945,9999-12-31,2013-05-08
424,2009-01-17,2009-08-16,Faroe Petroleum Norge AS,20.00000,NULL,9999-12-31,9999-12-31,4237756,4062883,9999-12-31,2013-05-08
424,2007-02-17,2009-01-17,ConocoPhillips Skandinavia AS,40.00000,NULL,2007-02-17,2009-08-16,4237756,2410696,9999-12-31,2013-05-08
424,2007-02-17,2009-01-17,Revus Energy ASA,20.00000,NULL,9999-12-31,9999-12-31,4237756,3431773,9999-12-31,2013-05-08
424,2007-02-17,2009-01-17,Petro-Canada Norge AS,20.00000,NULL,9999-12-31,9999-12-31,4237756,3960945,9999-12-31,2013-05-08
424,2007-02-17,2009-01-17,Faroe Petroleum Norge AS,20.00000,NULL,9999-12-31,9999-12-31,4237756,4062883,9999-12-31,2013-05-08
424,2007-02-16,2007-02-17,Revus Energy ASA,20.00000,NULL,9999-12-31,9999-12-31,4237756,3431773,9999-12-31,2013-05-08
424,2007-02-16,2007-02-17,Petro-Canada Norge AS,20.00000,NULL,9999-12-31,9999-12-31,4237756,3960945,9999-12-31,2013-05-08
424,2007-02-16,2007-02-17,Faroe Petroleum Norge AS,20.00000,NULL,9999-12-31,9999-12-31,4237756,4062883,9999-12-31,2013-05-08
424,2007-02-16,2007-02-17,Norske ConocoPhillips AS,40.00000,NULL,2007-02-16,2007-02-17,4237756,2399056,9999-12-31,2013-05-08
425 S,2009-01-17,2009-02-16,Wintershall Norge ASA,40.00000,NULL,9999-12-31,9999-12-31,4237783,5442509,9999-12-31,2013-05-08
425 S,2009-01-17,2009-02-16,Petro-Canada Norge AS,60.00000,NULL,2007-02-16,2009-02-16,4237783,3960945,9999-12-31,2013-05-08
425 S,2007-02-16,2009-01-17,Petro-Canada Norge AS,60.00000,NULL,2007-02-16,2009-02-16,4237783,3960945,9999-12-31,2013-05-08
425 S,2007-02-16,2009-01-17,Revus Energy ASA,40.00000,NULL,9999-12-31,9999-12-31,4237783,3431773,9999-12-31,2013-05-08
426,2009-10-02,2010-08-16,VNG Norge AS,85.00000,NULL,2009-10-01,2010-08-16,4238116,17237193,9999-12-31,2013-05-08
426,2009-10-02,2010-08-16,RWE Dea Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238116,97557,9999-12-31,2013-05-08
426,2009-10-01,2009-10-02,VNG Norge AS,65.00000,NULL,2009-10-01,2010-08-16,4238116,17237193,9999-12-31,2013-05-08
426,2009-10-01,2009-10-02,VNG Norge AS (old),20.00000,NULL,9999-12-31,9999-12-31,4238116,4062895,9999-12-31,2013-05-08
426,2009-10-01,2009-10-02,RWE Dea Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238116,97557,9999-12-31,2013-05-08
426,2009-05-26,2009-10-01,VNG Norge (Operations) AS,65.00000,NULL,2009-05-26,2009-09-30,4238116,5497155,9999-12-31,2013-05-08
426,2009-05-26,2009-10-01,VNG Norge AS (old),20.00000,NULL,9999-12-31,9999-12-31,4238116,4062895,9999-12-31,2013-05-08
426,2009-05-26,2009-10-01,RWE Dea Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238116,97557,9999-12-31,2013-05-08
426,2007-10-12,2009-05-26,VNG Norge AS (old),20.00000,NULL,9999-12-31,9999-12-31,4238116,4062895,9999-12-31,2013-05-08
426,2007-10-12,2009-05-26,RWE Dea Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238116,97557,9999-12-31,2013-05-08
426,2007-10-12,2009-05-26,Endeavour Energy Norge AS,65.00000,NULL,2007-02-16,2009-05-26,4238116,3113213,9999-12-31,2013-05-08
426,2007-07-01,2007-10-12,RWE Dea Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238116,97557,9999-12-31,2013-05-08
426,2007-07-01,2007-10-12,Endeavour Energy Norge AS,85.00000,NULL,2007-02-16,2009-05-26,4238116,3113213,9999-12-31,2013-05-08
426,2007-02-16,2007-07-01,Endeavour Energy Norge AS,100.00000,NULL,2007-02-16,2009-05-26,4238116,3113213,9999-12-31,2013-05-08
427 S,2007-10-01,2009-04-16,StatoilHydro Petroleum AS,100.00000,NULL,2007-10-01,2009-04-16,4237809,4511658,9999-12-31,2013-05-08
427 S,2007-02-16,2007-10-01,Norsk Hydro Petroleum AS,100.00000,NULL,2007-02-16,2007-10-01,4237809,4524355,9999-12-31,2013-05-08
428,2007-10-02,2009-02-16,Aker Exploration AS,30.00000,NULL,9999-12-31,9999-12-31,4238624,4460425,9999-12-31,2013-05-08
428,2007-10-02,2009-02-16,StatoilHydro Petroleum AS,30.00000,NULL,2007-10-01,2009-02-16,4238624,4511658,9999-12-31,2013-05-08
428,2007-10-02,2009-02-16,Wintershall Norge AS (old),40.00000,NULL,9999-12-31,9999-12-31,4238624,3482302,9999-12-31,2013-05-08
428,2007-10-01,2007-10-02,StatoilHydro Petroleum AS,60.00000,NULL,2007-10-01,2009-02-16,4238624,4511658,9999-12-31,2013-05-08
428,2007-10-01,2007-10-02,Wintershall Norge AS (old),40.00000,NULL,9999-12-31,9999-12-31,4238624,3482302,9999-12-31,2013-05-08
428,2007-02-16,2007-10-01,Wintershall Norge AS (old),40.00000,NULL,9999-12-31,9999-12-31,4238624,3482302,9999-12-31,2013-05-08
428,2007-02-16,2007-10-01,Norsk Hydro Petroleum AS,60.00000,NULL,2007-02-16,2007-10-01,4238624,4524355,9999-12-31,2013-05-08
429,2009-11-02,2012-02-16,Statoil Petroleum AS,70.00000,NULL,2009-11-02,2012-02-16,4238578,17237817,9999-12-31,2013-05-08
429,2009-11-02,2012-02-16,DONG E&P Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238578,4070011,9999-12-31,2013-05-08
429,2009-01-01,2009-11-02,StatoilHydro Petroleum AS,70.00000,NULL,2009-01-01,2009-11-01,4238578,4511658,9999-12-31,2013-05-08
429,2009-01-01,2009-11-02,DONG E&P Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238578,4070011,9999-12-31,2013-05-08
429,2007-10-01,2009-01-01,StatoilHydro ASA,70.00000,NULL,2007-10-01,2008-12-31,4238578,4511854,9999-12-31,2013-05-08
429,2007-10-01,2009-01-01,DONG E&P Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238578,4070011,9999-12-31,2013-05-08
429,2007-02-16,2007-10-01,Statoil ASA (old),70.00000,NULL,2007-02-16,2007-10-01,4238578,1622484,9999-12-31,2013-05-08
429,2007-02-16,2007-10-01,DONG E&P Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238578,4070011,9999-12-31,2013-05-08
430,2007-02-16,2009-02-16,OMV (Norge) AS,70.00000,NULL,2007-02-16,2009-02-16,4238564,4460594,9999-12-31,2013-05-08
430,2007-02-16,2009-02-16,Edison International Spa,30.00000,NULL,9999-12-31,9999-12-31,4238564,4062871,9999-12-31,2013-05-08
431,2009-08-27,2012-08-16,Maersk Oil Norway AS,70.00000,NULL,2009-08-27,2012-08-16,4238714,4719674,2012-10-13,2013-05-08
431,2009-08-27,2012-08-16,Faroe Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238714,4062883,2012-10-12,2013-05-08
431,2009-08-26,2009-08-27,Faroe Petroleum Norge AS,100.00000,NULL,9999-12-31,9999-12-31,4238714,4062883,9999-12-31,2013-05-08
431,2007-02-16,2009-08-26,Centrica Resources (Norge) AS,40.00000,NULL,2007-02-16,2009-08-26,4238714,4238233,9999-12-31,2013-05-08
431,2007-02-16,2009-08-26,Petro-Canada Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238714,3960945,9999-12-31,2013-05-08
431,2007-02-16,2009-08-26,Faroe Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238714,4062883,9999-12-31,2013-05-08
432,2009-12-22,2010-02-16,Det norske oljeselskap ASA,100.00000,NULL,2009-12-22,2010-02-16,4238746,17342870,9999-12-31,2013-05-08
432,2007-11-16,2009-12-22,Det norske oljeselskap ASA (old),100.00000,NULL,2007-11-16,2009-12-21,4238746,4539989,9999-12-31,2013-05-08
432,2007-02-16,2007-11-16,Pertra ASA,100.00000,NULL,2007-02-16,2007-11-16,4238746,3964368,9999-12-31,2013-05-08
432 B,2009-12-22,2010-02-16,Det norske oljeselskap ASA,100.00000,NULL,2009-12-22,2010-02-16,5107289,17342870,9999-12-31,2013-05-08
432 B,2009-01-23,2009-12-22,Det norske oljeselskap ASA (old),100.00000,NULL,2009-01-23,2009-12-21,5107289,4539989,9999-12-31,2013-05-08
433,2012-08-31,9999-12-31,E.ON E&P Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,21631209,9999-12-31,2013-05-08
433,2012-08-31,9999-12-31,Suncor Energy Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,20426420,9999-12-31,2013-05-08
433,2012-08-31,9999-12-31,Centrica Resources (Norge) AS,40.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,9999-12-31,2013-05-08
433,2012-08-31,9999-12-31,Faroe Petroleum Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,9999-12-31,2013-05-08
433,2012-02-11,2012-08-31,E.ON E&P Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,21631209,2012-09-01,2013-05-08
433,2012-02-11,2012-08-31,Suncor Energy Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,20426420,2012-09-01,2013-05-08
433,2012-02-11,2012-08-31,North Energy ASA,12.00000,NULL,9999-12-31,9999-12-31,4238654,18082156,2012-09-01,2013-05-08
433,2012-02-11,2012-08-31,Centrica Resources (Norge) AS,28.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,2012-09-01,2013-05-08
433,2012-02-11,2012-08-31,Faroe Petroleum Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,2012-09-01,2013-05-08
433,2011-02-28,2012-02-11,Suncor Energy Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,20426420,9999-12-31,2013-05-08
433,2011-02-28,2012-02-11,North Energy ASA,12.00000,NULL,9999-12-31,9999-12-31,4238654,18082156,9999-12-31,2013-05-08
433,2011-02-28,2012-02-11,E.ON Ruhrgas Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,2840522,9999-12-31,2013-05-08
433,2011-02-28,2012-02-11,Centrica Resources (Norge) AS,28.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,9999-12-31,2013-05-08
433,2011-02-28,2012-02-11,Faroe Petroleum Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,9999-12-31,2013-05-08
433,2010-04-20,2011-02-28,North Energy ASA,12.00000,NULL,9999-12-31,9999-12-31,4238654,18082156,9999-12-31,2013-05-08
433,2010-04-20,2011-02-28,E.ON Ruhrgas Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,2840522,9999-12-31,2013-05-08
433,2010-04-20,2011-02-28,Centrica Resources (Norge) AS,28.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,9999-12-31,2013-05-08
433,2010-04-20,2011-02-28,Petro-Canada Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,3960945,9999-12-31,2013-05-08
433,2010-04-20,2011-02-28,Faroe Petroleum Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,9999-12-31,2013-05-08
433,2009-07-01,2010-04-20,North Energy AS,12.00000,NULL,9999-12-31,9999-12-31,4238654,4706034,9999-12-31,2013-05-08
433,2009-07-01,2010-04-20,E.ON Ruhrgas Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,2840522,9999-12-31,2013-05-08
433,2009-07-01,2010-04-20,Centrica Resources (Norge) AS,28.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,9999-12-31,2013-05-08
433,2009-07-01,2010-04-20,Petro-Canada Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,3960945,9999-12-31,2013-05-08
433,2009-07-01,2010-04-20,Faroe Petroleum Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,9999-12-31,2013-05-08
433,2008-01-01,2009-07-01,E.ON Ruhrgas Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,2840522,9999-12-31,2013-05-08
433,2008-01-01,2009-07-01,Centrica Resources (Norge) AS,40.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,9999-12-31,2013-05-08
433,2008-01-01,2009-07-01,Petro-Canada Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,3960945,9999-12-31,2013-05-08
433,2008-01-01,2009-07-01,Faroe Petroleum Norge AS,15.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,9999-12-31,2013-05-08
433,2007-02-16,2008-01-01,Centrica Resources (Norge) AS,40.00000,NULL,2007-02-16,9999-12-31,4238654,4238233,9999-12-31,2013-05-08
433,2007-02-16,2008-01-01,Petro-Canada Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,3960945,9999-12-31,2013-05-08
433,2007-02-16,2008-01-01,Faroe Petroleum Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238654,4062883,9999-12-31,2013-05-08
434,2010-11-30,2012-02-16,Norwegian Energy Company ASA,20.00000,NULL,9999-12-31,9999-12-31,4238730,4530695,9999-12-31,2013-05-08
434,2010-11-30,2012-02-16,Concedo ASA,21.00000,NULL,9999-12-31,9999-12-31,4238730,4460794,9999-12-31,2013-05-08
434,2010-11-30,2012-02-16,E.ON Ruhrgas Norge AS,10.00000,NULL,9999-12-31,9999-12-31,4238730,2840522,9999-12-31,2013-05-08
434,2010-11-30,2012-02-16,Nexen Exploration Norge AS,49.00000,NULL,2010-08-31,2012-02-16,4238730,4062831,9999-12-31,2013-05-08
434,2010-08-30,2010-11-30,Concedo ASA,21.00000,NULL,9999-12-31,9999-12-31,4238730,4460794,9999-12-31,2013-05-08
434,2010-08-30,2010-11-30,E.ON Ruhrgas Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,2840522,9999-12-31,2013-05-08
434,2010-08-30,2010-11-30,Nexen Exploration Norge AS,49.00000,NULL,2010-08-31,2012-02-16,4238730,4062831,9999-12-31,2013-05-08
434,2009-01-17,2010-08-30,Wintershall Norge ASA,28.00000,NULL,2009-01-17,2010-08-30,4238730,5442509,9999-12-31,2013-05-08
434,2009-01-17,2010-08-30,Concedo ASA,21.00000,NULL,9999-12-31,9999-12-31,4238730,4460794,9999-12-31,2013-05-08
434,2009-01-17,2010-08-30,E.ON Ruhrgas Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,2840522,9999-12-31,2013-05-08
434,2009-01-17,2010-08-30,Nexen Exploration Norge AS,21.00000,NULL,9999-12-31,9999-12-31,4238730,4062831,9999-12-31,2013-05-08
434,2007-02-18,2009-01-17,Concedo ASA,21.00000,NULL,9999-12-31,9999-12-31,4238730,4460794,9999-12-31,2013-05-08
434,2007-02-18,2009-01-17,Revus Energy ASA,28.00000,NULL,2007-02-16,2009-01-16,4238730,3431773,9999-12-31,2013-05-08
434,2007-02-18,2009-01-17,E.ON Ruhrgas Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,2840522,9999-12-31,2013-05-08
434,2007-02-18,2009-01-17,Nexen Exploration Norge AS,21.00000,NULL,9999-12-31,9999-12-31,4238730,4062831,9999-12-31,2013-05-08
434,2007-02-17,2007-02-18,Concedo ASA,12.00000,NULL,9999-12-31,9999-12-31,4238730,4460794,9999-12-31,2013-05-08
434,2007-02-17,2007-02-18,Revus Energy ASA,28.00000,NULL,2007-02-16,2009-01-16,4238730,3431773,9999-12-31,2013-05-08
434,2007-02-17,2007-02-18,E.ON Ruhrgas Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,2840522,9999-12-31,2013-05-08
434,2007-02-17,2007-02-18,Nexen Exploration Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,4062831,9999-12-31,2013-05-08
434,2007-02-16,2007-02-17,Revus Energy ASA,40.00000,NULL,2007-02-16,2009-01-16,4238730,3431773,9999-12-31,2013-05-08
434,2007-02-16,2007-02-17,E.ON Ruhrgas Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,2840522,9999-12-31,2013-05-08
434,2007-02-16,2007-02-17,Nexen Exploration Norge AS,30.00000,NULL,9999-12-31,9999-12-31,4238730,4062831,9999-12-31,2013-05-08
435,2011-01-01,9999-12-31,OMV (Norge) AS,20.00000,NULL,9999-12-31,9999-12-31,4238696,4460594,9999-12-31,2013-05-08
435,2011-01-01,9999-12-31,Maersk Oil Norway AS,20.00000,NULL,9999-12-31,9999-12-31,4238696,4719674,9999-12-31,2013-05-08
435,2011-01-01,9999-12-31,Edison International Norway Branch,20.00000,NULL,9999-12-31,9999-12-31,4238696,17237180,9999-12-31,2013-05-08
435,2011-01-01,9999-12-31,RWE Dea Norge AS,40.00000,NULL,2007-02-16,9999-12-31,4238696,97557,9999-12-31,2013-05-08
435,2010-08-30,2011-01-01,Maersk Oil Norway AS,20.00000,NULL,9999-12-31,9999-12-31,4238696,4719674,9999-12-31,2013-05-08
435,2010-08-30,2011-01-01,Edison International Norway Branch,20.00000,NULL,9999-12-31,9999-12-31,4238696,17237180,9999-12-31,2013-05-08
435,2010-08-30,2011-01-01,Norwegian Energy Company ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,4530695,9999-12-31,2013-05-08
435,2010-08-30,2011-01-01,RWE Dea Norge AS,40.00000,NULL,2007-02-16,9999-12-31,4238696,97557,9999-12-31,2013-05-08
435,2009-10-28,2010-08-30,Edison International Norway Branch,20.00000,NULL,9999-12-31,9999-12-31,4238696,17237180,9999-12-31,2013-05-08
435,2009-10-28,2010-08-30,Wintershall Norge ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,5442509,9999-12-31,2013-05-08
435,2009-10-28,2010-08-30,Norwegian Energy Company ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,4530695,9999-12-31,2013-05-08
435,2009-10-28,2010-08-30,RWE Dea Norge AS,40.00000,NULL,2007-02-16,9999-12-31,4238696,97557,9999-12-31,2013-05-08
435,2009-01-17,2009-10-28,Wintershall Norge ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,5442509,9999-12-31,2013-05-08
435,2009-01-17,2009-10-28,Norwegian Energy Company ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,4530695,9999-12-31,2013-05-08
435,2009-01-17,2009-10-28,RWE Dea Norge AS,40.00000,NULL,2007-02-16,9999-12-31,4238696,97557,9999-12-31,2013-05-08
435,2009-01-17,2009-10-28,Edison International Spa,20.00000,NULL,9999-12-31,9999-12-31,4238696,4062871,9999-12-31,2013-05-08
435,2007-07-11,2009-01-17,Norwegian Energy Company ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,4530695,9999-12-31,2013-05-08
435,2007-07-11,2009-01-17,RWE Dea Norge AS,40.00000,NULL,2007-02-16,9999-12-31,4238696,97557,9999-12-31,2013-05-08
435,2007-07-11,2009-01-17,Edison International Spa,20.00000,NULL,9999-12-31,9999-12-31,4238696,4062871,9999-12-31,2013-05-08
435,2007-07-11,2009-01-17,Revus Energy ASA,20.00000,NULL,9999-12-31,9999-12-31,4238696,3431773,9999-12-31,2013-05-08
435,2007-02-16,2007-07-11,RWE Dea Norge AS,40.00000,NULL,2007-02-16,9999-12-31,4238696,97557,9999-12-31,2013-05-08
435,2007-02-16,2007-07-11,Edison International Spa,20.00000,NULL,9999-12-31,9999-12-31,4238696,4062871,9999-12-31,2013-05-08
