logFileName,wlbWellboreName,logFileId,wlbNpdidWellbore
4C-SINAS__1873-1__6507-7-10__COMPOSITE__1.LAS,6507/7-10,253,2182
4C-SINAS__1874-1__6507-7-10__COMP-MWD__1.LAS,6507/7-10,254,2182
4C-SINAS__1875-1__6507-7-10__COMP-WIRELINE__1.LAS,6507/7-10,255,2182
4C-SINAS__2590-1__6507-7-10__CPI-INPUT__1.LAS,6507/7-10,433,2182
4C-SINAS__2591-1__6507-7-10__CPI__1.LAS,6507/7-10,434,2182
4C-SINAS__2592-1__6507-7-10__CORE__1.LAS,6507/7-10,435,2182
4C-SINAS__2593-1__6507-7-10__VELOCITY_TZV__1.LAS,6507/7-10,436,2182
4C-SINAS__2594-1__6507-7-10__FORM-PRESSURE__1.LAS,6507/7-10,437,2182
4C-SINAS__1877-1__34-7-29_S__COMPOSITE__1.LAS,34/7-29 S,256,3313
4C-SINAS__1881-1__6704-12-1__COMPOSITE__1.LAS,6704/12-1,257,3759
4C-SINAS__1888-1__25-10-7_S__COMPOSITE__1.LAS,25/10-7 S,258,2769
4C-SINAS__1889-1__25-10-7_S__COMP-MWD__1.LAS,25/10-7 S,259,2769
4C-SINAS__1890-1__25-10-7_S__COMP-WIRELINE__1.LAS,25/10-7 S,260,2769
4C-SINAS__2753-1__25-10-7_S__WELLPATH__1.LAS,25/10-7 S,465,2769
4C-SINAS__1893-1__25-11-19_S__COMPOSITE__1.LAS,25/11-19 S,261,2562
4C-SINAS__1894-1__25-11-19_S__COMP-MWD__1.LAS,25/11-19 S,262,2562
4C-SINAS__1895-1__25-11-19_S__COMP-WIRELINE__1.LAS,25/11-19 S,263,2562
4C-SINAS__1896-1__25-11-19_S__COMP-WIRELINE__2.LAS,25/11-19 S,264,2562
4C-SINAS__1897-1__25-11-19_S__COMP-WIRELINE__3.LAS,25/11-19 S,265,2562
4C-SINAS__1898-1__25-11-19_S__COMP-WIRELINE__4.LAS,25/11-19 S,266,2562
4C-SINAS__2785-1__25-11-19_S__CPI__1.LAS,25/11-19 S,489,2562
4C-SINAS__2786-1__25-11-19_S__CPI__2.LAS,25/11-19 S,490,2562
4C-SINAS__2787-1__25-11-19_S__CPI__3.LAS,25/11-19 S,491,2562
4C-SINAS__2788-1__25-11-19_S__CPI__4.LAS,25/11-19 S,492,2562
4C-SINAS__2789-1__25-11-19_S__CPI__5.LAS,25/11-19 S,493,2562
4C-SINAS__2790-1__25-11-19_S__CPI__6.LAS,25/11-19 S,494,2562
4C-SINAS__2791-1__25-11-19_S__CPI__7.LAS,25/11-19 S,495,2562
4C-SINAS__2792-1__25-11-19_S__WELLPATH__1.LAS,25/11-19 S,496,2562
4C-SINAS__1901-1__25-5-5__COMPOSITE__1.LAS,25/5-5,267,2661
4C-SINAS__1902-1__25-5-5__COMP-MWD__1.LAS,25/5-5,268,2661
4C-SINAS__1903-1__25-5-5__COMP-WIRELINE__1.LAS,25/5-5,269,2661
4C-SINAS__2821-1__25-5-5__WELLPATH__1.LAS,25/5-5,510,2661
4C-SINAS__2822-1__25-5-5__VELOCITY_TZV__1.LAS,25/5-5,511,2661
4C-SINAS__1910-1__25-8-8_A__COMPOSITE__1.LAS,25/8-8 A,270,2690
4C-SINAS__1911-1__25-8-8_A__COMP-MWD__1.LAS,25/8-8 A,271,2690
4C-SINAS__1912-1__25-8-8_A__COMP-WIRELINE__1.LAS,25/8-8 A,272,2690
4C-SINAS__3459-1__25-8-8_A__WELLPATH__1.LAS,25/8-8 A,673,2690
4C-SINAS__2135-1__25-11-18__COMPOSITE__1.LAS,25/11-18,279,2358
4C-SINAS__2136-1__25-11-18__COMP-MWD__1.LAS,25/11-18,280,2358
4C-SINAS__2137-1__25-11-18__COMP-WIRELINE__1.LAS,25/11-18,281,2358
4C-SINAS__2779-1__25-11-18__CPI-INPUT__1.LAS,25/11-18,484,2358
4C-SINAS__2780-1__25-11-18__CPI__1.LAS,25/11-18,485,2358
4C-SINAS__2781-1__25-11-18__CPI__2.LAS,25/11-18,486,2358
4C-SINAS__2782-1__25-11-18__CPI__3.LAS,25/11-18,487,2358
4C-SINAS__2783-1__25-11-18__WELLPATH__1.LAS,25/11-18,488,2358
4C-SINAS__2143-1__25-11-21_A__COMPOSITE__1.LAS,25/11-21 A,283,2812
4C-SINAS__2144-1__25-11-21_A__COMP-MWD__1.LAS,25/11-21 A,284,2812
4C-SINAS__2145-1__25-11-21_A__COMP-MWD__2.LAS,25/11-21 A,285,2812
4C-SINAS__2146-1__25-11-21_A__COMP-MWD__3.LAS,25/11-21 A,286,2812
4C-SINAS__2147-1__25-11-21_A__COMP-MWD__4.LAS,25/11-21 A,287,2812
4C-SINAS__2148-1__25-11-21_A__COMP-WIRELINE__1.LAS,25/11-21 A,288,2812
4C-SINAS__2149-1__25-11-21_A__COMP-WIRELINE__2.LAS,25/11-21 A,289,2812
4C-SINAS__2188-1__25-2-15_R2__COMPOSITE__1.LAS,25/2-15 R2,290,2116
4C-SINAS__2189-1__25-2-15_R2__COMP-MWD__1.LAS,25/2-15 R2,291,2116
4C-SINAS__2190-1__25-2-15_R2__COMP-WIRELINE__1.LAS,25/2-15 R2,292,2116
4C-SINAS__2191-1__25-2-15_R2__COMP-WIRELINE__1.LAS,25/2-15 R2,293,2116
4C-SINAS__2192-1__25-2-15_R2__COMP-WIRELINE__1.LAS,25/2-15 R2,294,2116
4C-SINAS__2193-1__25-2-15_R2__COMP-WIRELINE__1.LAS,25/2-15 R2,295,2116
4C-SINAS__2811-1__25-2-15_R2__CPI-INPUT__1.LAS,25/2-15 R2,501,2116
4C-SINAS__2812-1__25-2-15_R2__CPI-INPUT__2.LAS,25/2-15 R2,502,2116
4C-SINAS__2813-1__25-2-15_R2__CPI-INPUT__3.LAS,25/2-15 R2,503,2116
4C-SINAS__2814-1__25-2-15_R2__CPI-INPUT__4.LAS,25/2-15 R2,504,2116
4C-SINAS__2815-1__25-2-15_R2__CPI__1.LAS,25/2-15 R2,505,2116
4C-SINAS__2816-1__25-2-15_R2__WELLPATH__1.LAS,25/2-15 R2,506,2116
4C-SINAS__2817-1__25-2-15_R2__CORE__1.LAS,25/2-15 R2,507,2116
4C-SINAS__2818-1__25-2-15_R2__CORE__2.LAS,25/2-15 R2,508,2116
4C-SINAS__2819-1__25-2-15_R2__VELOCITY_TZV-TIME__1.LAS,25/2-15 R2,509,2116
4C-SINAS__221-1__30-8-1_SR__COMPOSITE__1.LAS,30/8-1 SR,296,2719
4C-SINAS__2220-1__30-12-1__COMPOSITE__1.LAS,30/12-1,297,2248
4C-SINAS__2221-1__30-12-1__COMP-MWD__1.LAS,30/12-1,298,2248
4C-SINAS__2222-1__30-12-1__COMP-WIRELINE__1.LAS,30/12-1,299,2248
4C-SINAS__3300-1__30-12-1__VELOCITY_TZV__1.LAS,30/12-1,642,2248
4C-SINAS__3301-1__30-12-1__VELOCITY_TZV__2.LAS,30/12-1,643,2248
4C-SINAS__3302-1__30-12-1__VELOCITY_TZV-TIME__3.LAS,30/12-1,644,2248
4C-SINAS__223-1__30-9-17__COMPOSITE__1.LAS,30/9-17,300,2355
4C-SINAS__2244-1__34-10-41_S__COMP-MWD__1.LAS,34/10-41 S,307,3085
4C-SINAS__2245-1__34-10-41_S__COMP-WIRELINE__1.LAS,34/10-41 S,308,3085
4C-SINAS__2246-1__34-10-41_S__COMPOSITE__1.LAS,34/10-41 S,309,3085
4C-SINAS__2530-1__34-10-41_S__VELOCITY-TZV__1.LAS,34/10-41 S,415,3085
4C-SINAS__2531-1__34-10-41_S__WELLPATH__1.LAS,34/10-41 S,416,3085
4C-SINAS__225-1__30-9-19__COMPOSITE__1.LAS,30/9-19,310,3561
4C-SINAS__2252-1__34-7-28__COMPOSITE__1.LAS,34/7-28,311,3282
4C-SINAS__2253-1__34-7-28__COMP-MWD__1.LAS,34/7-28,312,3282
4C-SINAS__2254-1__34-7-28__COMP-WIRELINE__1.LAS,34/7-28,313,3282
4C-SINAS__2255-1__34-7-28__COMP-WIRELINE__2.LAS,34/7-28,314,3282
4C-SINAS__2475-1__34-7-28__WELLPATH__1.LAS,34/7-28,402,3282
4C-SINAS__2477-1__34-7-28__VELOCITY_TZV__1.LAS,34/7-28,403,3282
4C-SINAS__2478-1__34-7-28__VELOCITY_TZV__2.LAS,34/7-28,404,3282
4C-SINAS__2257-1__6406-2-6__COMP-MWD__1.LAS,6406/2-6,315,3407
4C-SINAS__2259-1__6406-2-6__COMPOSITE__1.LAS,6406/2-6,316,3407
4C-SINAS__2261-1__6406-2-6__COMP-WIRELINE__1.LAS,6406/2-6,317,3407
4C-SINAS__2262-1__6406-2-6__COMP-WIRELINE__2.LAS,6406/2-6,318,3407
4C-SINAS__2263-1__6406-2-6__COMP-WIRELINE__3.LAS,6406/2-6,319,3407
4C-SINAS__2264-1__6406-2-6__COMP-WIRELINE__4.LAS,6406/2-6,320,3407
4C-SINAS__2265-1__6406-2-6__COMP-WIRELINE__5.LAS,6406/2-6,321,3407
4C-SINAS__2266-1__6406-2-6__COMP-WIRELINE__6.LAS,6406/2-6,322,3407
4C-SINAS__2267-1__6406-2-6__COMP-WIRELINE__7.LAS,6406/2-6,323,3407
4C-SINAS__2268-1__6406-2-6__COMP-WIRELINE__8.LAS,6406/2-6,324,3407
4C-SINAS__2269-1__6406-2-6__COMP-WIRELINE__9.LAS,6406/2-6,325,3407
4C-SINAS__2270-1__6406-2-6__COMP-WIRELINE__10.LAS,6406/2-6,327,3407
4C-SINAS__2490-1__6406-2-6__WELLPATH__1.LAS,6406/2-6,407,3407
4C-SINAS__2493-1__6406-2-6__VELOCITY_TZV__1.LAS,6406/2-6,408,3407
4C-SINAS__2494-1__6406-2-6__VELOCITY_TZV-TIME__1.LAS,6406/2-6,409,3407
4C-SINAS__227-1__30-9-19_A__COMPOSITE__1.LAS,30/9-19 A,326,3593
4C-SINAS__2272-1__6407-12-1__COMP-MWD__1.LAS,6407/12-1,328,3781
4C-SINAS__2273-1__6407-12-1__COMPOSITE__1.LAS,6407/12-1,329,3781
4C-SINAS__2274-1__6407-12-1__COMP-WIRELINE__1.LAS,6407/12-1,330,3781
4C-SINAS__2275-1__6407-12-1__COMP-WIRELINE__2.LAS,6407/12-1,331,3781
4C-SINAS__3156-1__6407-12-1__WELLPATH__1.LAS,6407/12-1,636,3781
4C-SINAS__3157-1__6407-12-1__VELOCITY_TZV__1.LAS,6407/12-1,637,3781
4C-SINAS__2278-1__35-9-3__COMPOSITE__1.LAS,35/9-3,332,3206
4C-SINAS__2279-1__35-9-3__COMP-MWD__1.LAS,35/9-3,333,3206
4C-SINAS__2281-1__35-9-3__COMP-WIRELINE__1.LAS,35/9-3,334,3206
4C-SINAS__2449-1__35-9-3__WELLPATH__1.LAS,35/9-3,389,3206
4C-SINAS__2451-1__35-9-3__VELOCITY_TZV__1.LAS,35/9-3,390,3206
4C-SINAS__2452-1__35-9-3__VELOCITY_TZV-TIME__1.LAS,35/9-3,391,3206
4C-SINAS__2453-1__35-9-3__VELOCITY_TZV-TIME__2.LAS,35/9-3,392,3206
4C-SINAS__2454-1__35-9-3__VELOCITY_TZV-TIME__3.LAS,35/9-3,393,3206
4C-SINAS__2288-1__6406-2-3__COMPOSITE__1.LAS,6406/2-3,338,2849
4C-SINAS__2289-1__6406-2-3__COMP-MWD__1.LAS,6406/2-3,339,2849
4C-SINAS__2290-1__6406-2-3__COMP-WIRELINE__1.LAS,6406/2-3,340,2849
4C-SINAS__2291-1__6406-2-3__COMP-WIRELINE__2.LAS,6406/2-3,341,2849
4C-SINAS__2292-1__6406-2-3__COMP-WIRELINE__3.LAS,6406/2-3,342,2849
4C-SINAS__3129-1__6406-2-3__WELLPATH__1.LAS,6406/2-3,629,2849
4C-SINAS__2306-1__6406-2-5__COMPOSITE__1.LAS,6406/2-5,352,3125
4C-SINAS__2307-1__6406-2-5__COMP-MWD__1.LAS,6406/2-5,353,3125
4C-SINAS__2308-1__6406-2-5__COMP-WIRELINE__1.LAS,6406/2-5,354,3125
4C-SINAS__2309-1__6406-2-5__COMP-WIRELINE__1.LAS,6406/2-5,355,3125
4C-SINAS__2310-1__6406-2-5__COMP-WIRELINE__1.LAS,6406/2-5,356,3125
4C-SINAS__2311-1__6406-2-5__COMP-WIRELINE__1.LAS,6406/2-5,357,3125
4C-SINAS__2312-1__6406-2-5__COMP-WIRELINE__1.LAS,6406/2-5,358,3125
4C-SINAS__2484-1__6406-2-5__WELLPATH__1.LAS,6406/2-5,405,3125
4C-SINAS__2486-1__6406-2-5__VELOCITY_TZV__1.LAS,6406/2-5,406,3125
4C-SINAS__2371-1__9-2-8_S__COMP-WIRELINE__1.LAS,9/2-8 S,359,3126
4C-SINAS__2372-1__9-2-8_S__COMPOSITE__1.LAS,9/2-8 S,360,3126
4C-SINAS__2373-1__9-2-8_S__COMP-MWD__1.LAS,9/2-8 S,361,3126
STAT1990__481-1__9-2-8_S__WELLPATH__1.LAS,9/2-8 S,18352,3126
4C-SINAS__2383-1__15-12-10_S__WELLPATH__1.LAS,15/12-10 S,362,2285
4C-SINAS__2385-1__15-12-10_S__VELOCITY_TZV__1.LAS,15/12-10 S,363,2285
4C-SINAS__2386-1__15-12-10_S__VELOCITY_TZV__2.LAS,15/12-10 S,364,2285
4C-SINAS__798-1__15-12-10_S__COMPOSITE__1.LAS,15/12-10 S,745,2285
4C-SINAS__799-1__15-12-10_S__COMP-MWD__1.LAS,15/12-10 S,746,2285
4C-SINAS__800-1__15-12-10_S__COMP-WIRELINE__1.LAS,15/12-10 S,748,2285
4C-SINAS__801-1__15-12-10_S__COMP-WIRELINE__2.LAS,15/12-10 S,749,2285
4C-SINAS__2467-1__34-7-26_A__WELLPATH__1.LAS,34/7-26 A,399,3329
4C-SINAS__2469-1__34-7-26_A__VELOCITY_TZV__1.LAS,34/7-26 A,400,3329
4C-SINAS__2470-1__34-7-26_A__VELOCITY_TZV-TIME__1.LAS,34/7-26 A,401,3329
4C-SINAS__3773-1__34-7-26_A__WLC_COMPOSITE__1.LAS,34/7-26 A,703,3329
4C-SINAS__3774-1__34-7-26_A__WLC_PETRO_COMPOSITE__1.LAS,34/7-26 A,704,3329
4C-SINAS__3775-1__34-7-26_A__WLC_PETRO_COMPOSITE__2.LAS,34/7-26 A,705,3329
4C-SINAS__3776-1__34-7-26_A__WLC_PETRO_COMPOSITE__3.LAS,34/7-26 A,706,3329
4C-SINAS__2518-1__30-3-7_S__WELLPATH__1.LAS,30/3-7 S,410,2632
4C-SINAS__2519-1__30-3-7_S__VELOCITY_TZV__1.LAS,30/3-7 S,411,2632
STAT1990__134-1__30-3-7_S__COMPOSITE__1.LAS,30/3-7 S,18083,2632
STAT1990__135-1__30-3-7_S__COMP-WIRELINE__1.LAS,30/3-7 S,18084,2632
STAT1990__136-1__30-3-7_S__COMP-WIRELINE2__1.LAS,30/3-7 S,18085,2632
STAT1990__137-1__30-3-7_S__COMP-WIRELINE3__1.LAS,30/3-7 S,18086,2632
STAT1990__138-1__30-3-7_S__COMP-WIRELINE4__1.LAS,30/3-7 S,18087,2632
STAT1990__139-1__30-3-7_S__COMP-MWD__1.LAS,30/3-7 S,18088,2632
STAT1990__140-1__30-3-7_S__WELLPATH__1.LAS,30/3-7 S,18090,2632
4C-SINAS__2534-1__34-11-3__WELLPATH__1.LAS,34/11-3,417,2866
4C-SINAS__2536-1__34-11-3__VELOCITY_TZV__1.LAS,34/11-3,418,2866
STAT1990__248-1__34-11-3__COMPOSITE__1.LAS,34/11-3,18202,2866
4C-SINAS__2648-1__15-12-11_S__WELLPATH__1.LAS,15/12-11 S,446,3074
4C-SINAS__2650-1__15-12-11_S__VELOCITY_TZV__1.LAS,15/12-11 S,447,3074
4C-SINAS__2651-1__15-12-11_S__VELOCITY_TZV__2.LAS,15/12-11 S,448,3074
4C-SINAS__804-1__15-12-11_S__COMPOSITE__1.LAS,15/12-11 S,750,3074
4C-SINAS__805-1__15-12-11_S__COMP-WIRELINE__1.LAS,15/12-11 S,751,3074
4C-SINAS__806-1__15-12-11_S__COMP-WIRELINE__2.LAS,15/12-11 S,752,3074
4C-SINAS__807-1__15-12-11_S__COMP-WIRELINE__3.LAS,15/12-11 S,753,3074
4C-SINAS__808-1__15-12-11_S__COMP-WIRELINE__4.LAS,15/12-11 S,754,3074
4C-SINAS__895-1__15-12-11_S__COMP-WIRELINE__5.LAS,15/12-11 S,770,3074
4C-SINAS__2658-1__17-3-1__WELLPATH__1.LAS,17/3-1,450,2576
4C-SINAS__899-1__17-3-1__COMPOSITE__1.LAS,17/3-1,771,2576
4C-SINAS__900-1__17-3-1__COMP-MWD__1.LAS,17/3-1,772,2576
4C-SINAS__901-1__17-3-1__COMP-WIRELINE__1.LAS,17/3-1,773,2576
4C-SINAS__2660-1__2-10-2__CPI-INPUT__1.LAS,2/10-2,451,2050
4C-SINAS__2661-1__2-10-2__CPI-INPUT__2.LAS,2/10-2,452,2050
4C-SINAS__2662-1__2-10-2__CPI__1.LAS,2/10-2,453,2050
4C-SINAS__2663-1__2-10-2__WELLPATH__1.LAS,2/10-2,454,2050
4C-SINAS__2664-1__2-10-2__CORE__1.LAS,2/10-2,455,2050
4C-SINAS__2665-1__2-10-2__VELOCITY_TZV__1.LAS,2/10-2,456,2050
4C-SINAS__2666-1__2-10-2__VELOCITY_TZV__2.LAS,2/10-2,457,2050
4C-SINAS__2667-1__2-10-2__VELOCITY_TZV-TIME__1.LAS,2/10-2,458,2050
4C-SINAS__909-1__2-10-2__COMPOSITE__1.LAS,2/10-2,774,2050
4C-SINAS__910-1__2-10-2__COMP-WIRELINE__1.LAS,2/10-2,775,2050
4C-SINAS__912-1__2-10-2__COMP-MWD__1.LAS,2/10-2,776,2050
4C-SINAS__2669-1__2-11-9__CPI-INPUT__1.LAS,2/11-9,459,2153
4C-SINAS__2670-1__2-11-9__CPI__1.LAS,2/11-9,460,2153
4C-SINAS__2671-1__2-11-9__WELLPATH__1.LAS,2/11-9,461,2153
4C-SINAS__2672-1__2-11-9__CORE__1.LAS,2/11-9,462,2153
4C-SINAS__2673-1__2-11-9__CORE__2.LAS,2/11-9,463,2153
4C-SINAS__2674-1__2-11-9__VELOCITY_TZV__1.LAS,2/11-9,464,2153
4C-SINAS__3292-1__2-11-9__FORM-PRESSURE__1.LAS,2/11-9,640,2153
4C-SINAS__916-1__2-11-9__COMPOSITE__1.LAS,2/11-9,777,2153
4C-SINAS__917-1__2-11-9__COMP-MWD__1.LAS,2/11-9,778,2153
4C-SINAS__918-1__2-11-9__COMP-MWD__2.LAS,2/11-9,779,2153
4C-SINAS__919-1__2-11-9__COMP-WIRELINE__1.LAS,2/11-9,780,2153
4C-SINAS__920-1__2-11-9__COMP-WIRELINE__2.LAS,2/11-9,781,2153
4C-SINAS__2756-1__25-10-8_A__WELLPATH__1.LAS,25/10-8 A,466,3098
4C-SINAS__924-1__25-10-8_A__COMPOSITE__1.LAS,25/10-8 A,782,3098
4C-SINAS__925-1__25-10-8_A__COMP-MWD__1.LAS,25/10-8 A,783,3098
4C-SINAS__2759-1__25-11-17__CPI__1.LAS,25/11-17,467,1921
4C-SINAS__2760-1__25-11-17__CPI__2.LAS,25/11-17,468,1921
4C-SINAS__2761-1__25-11-17__WELLPATH__1.LAS,25/11-17,469,1921
4C-SINAS__2762-1__25-11-17__CORE__1.LAS,25/11-17,470,1921
4C-SINAS__2763-1__25-11-17__CORE__2.LAS,25/11-17,471,1921
4C-SINAS__2764-1__25-11-17__VELOCITY_TZV__1.LAS,25/11-17,472,1921
4C-SINAS__2765-1__25-11-17__VELOCITY_TZV-TIME__1.LAS,25/11-17,473,1921
4C-SINAS__2767-1__25-11-17__FORM-PRESSURE__1.LAS,25/11-17,474,1921
4C-SINAS__930-1__25-11-17__COMPOSITE__1.LAS,25/11-17,784,1921
4C-SINAS__931-1__25-11-17__COMP-MWD__1.LAS,25/11-17,785,1921
4C-SINAS__932-1__25-11-17__COMP-WIRELINE__1.LAS,25/11-17,786,1921
4C-SINAS__2804-1__25-11-21_S__WELLPATH__1.LAS,25/11-21 S,498,2701
4C-SINAS__2806-1__25-11-21_S__VELOCITY_TZV__1.LAS,25/11-21 S,499,2701
4C-SINAS__2807-1__25-11-21_S__VELOCITY_TZV-TIME__1.LAS,25/11-21 S,500,2701
4C-SINAS__940-1__25-11-21_S__COMPOSITE__1.LAS,25/11-21 S,790,2701
4C-SINAS__941-1__25-11-21_S__COMP-MWD__1.LAS,25/11-21 S,791,2701
4C-SINAS__942-1__25-11-21_S__COMP-WIRELINE__1.LAS,25/11-21 S,792,2701
4C-SINAS__943-1__25-11-21_S__COMP-WIRELINE__2.LAS,25/11-21 S,793,2701
4C-SINAS__2824-1__25-7-3__CPI-INPUT__1.LAS,25/7-3,512,2623
4C-SINAS__2825-1__25-7-3__CPI__1.LAS,25/7-3,513,2623
4C-SINAS__2826-1__25-7-3__CORE__1.LAS,25/7-3,514,2623
4C-SINAS__2827-1__25-7-3__VELOCITY_TZV__1.LAS,25/7-3,515,2623
4C-SINAS__2829-1__25-7-3__FORM-PRESSURE__1.LAS,25/7-3,516,2623
4C-SINAS__946-1__25-7-3__COMPOSITE__1.LAS,25/7-3,794,2623
4C-SINAS__947-1__25-7-3__COMP-MWD__1.LAS,25/7-3,795,2623
4C-SINAS__948-1__25-7-3__COMP-WIRELINE__1.LAS,25/7-3,796,2623
4C-SINAS__2839-1__25-7-4_S__VELOCITY_TZV-TIME__1.LAS,25/7-4 S,517,3114
4C-SINAS__951-1__25-7-4_S__COMPOSITE__1.LAS,25/7-4 S,797,3114
4C-SINAS__952-1__25-7-4_S__COMP-MWD__1.LAS,25/7-4 S,798,3114
4C-SINAS__2843-1__25-7-5__WELLPATH__1.LAS,25/7-5,518,3132
4C-SINAS__2845-1__25-7-5__VELOCITY_TZV__1.LAS,25/7-5,519,3132
4C-SINAS__2846-1__25-7-5__VELOCITY_TZV-TIME__1.LAS,25/7-5,520,3132
4C-SINAS__2847-1__25-7-5__VELOCITY_TZV-TIME__2.LAS,25/7-5,521,3132
4C-SINAS__2848-1__25-7-5__VELOCITY_TZV-TIME__3.LAS,25/7-5,522,3132
4C-SINAS__956-1__25-7-5__COMPOSITE__1.LAS,25/7-5,799,3132
4C-SINAS__957-1__25-7-5__COMP-MWD__1.LAS,25/7-5,800,3132
4C-SINAS__958-1__25-7-5__COMP-WIRELINE__1.LAS,25/7-5,801,3132
4C-SINAS__2927-1__30-11-5__WELLPATH__1.LAS,30/11-5,534,2986
4C-SINAS__2928-1__30-11-5__VELOCITY_TZV__1.LAS,30/11-5,535,2986
4C-SINAS__969-1__30-11-5__COMPOSITE__1.LAS,30/11-5,802,2986
4C-SINAS__971-1__30-11-5__COMP-WIRELINE__1.LAS,30/11-5,803,2986
4C-SINAS__972-1__30-11-5__COMP-WIRELINE__2.LAS,30/11-5,804,2986
4C-SINAS__2950-1__30-5-2__WELLPATH__1.LAS,30/5-2,543,2886
4C-SINAS__2953-1__30-5-2__VELOCITY_TZV__1.LAS,30/5-2,544,2886
4C-SINAS__2954-1__30-5-2__VELOCITY_TZV-TIME__1.LAS,30/5-2,545,2886
4C-SINAS__984-1__30-5-2__COMPOSITE__1.LAS,30/5-2,805,2886
4C-SINAS__985-1__30-5-2__COMP-WIRELINE__1.LAS,30/5-2,806,2886
4C-SINAS__2956-1__30-8-1_S__CPI-INPUT__1.LAS,30/8-1 S,546,2430
4C-SINAS__2957-1__30-8-1_S__CPI__1.LAS,30/8-1 S,547,2430
4C-SINAS__2958-1__30-8-1_S__WELLPATH__1.LAS,30/8-1 S,548,2430
4C-SINAS__2959-1__30-8-1_S__CORE__1.LAS,30/8-1 S,549,2430
4C-SINAS__2960-1__30-8-1_S__VELOCITY_TZV__1.LAS,30/8-1 S,550,2430
4C-SINAS__2961-1__30-8-1_S__VELOCITY_TZV-TIME__1.LAS,30/8-1 S,551,2430
4C-SINAS__2962-1__30-8-1_S__FORM-PRESSURE__1.LAS,30/8-1 S,552,2430
4C-SINAS__2963-1__30-8-1_S__FORM-PRESSURE__2.LAS,30/8-1 S,553,2430
4C-SINAS__988-1__30-8-1_S__COMPOSITE__1.LAS,30/8-1 S,807,2430
4C-SINAS__989-1__30-8-1_S__COMP-MWD__1.LAS,30/8-1 S,808,2430
4C-SINAS__990-1__30-8-1_S__COMP-WIRELINE__1.LAS,30/8-1 S,809,2430
4C-SINAS__2968-1__30-8-2__WELLPATH__1.LAS,30/8-2,554,2723
4C-SINAS__993-1__30-8-2__COMPOSITE__1.LAS,30/8-2,810,2723
4C-SINAS__994-1__30-8-2__COMP-WIRELINE__2.LAS,30/8-2,811,2723
4C-SINAS__995-1__30-8-2__COMP-MWD__1.LAS,30/8-2,812,2723
4C-SINAS__996-1__30-8-2__COMP-WIRELINE__1.LAS,30/8-2,813,2723
4C-SINAS__3324-1__6407-9-9__COMP-MWD__1.LAS,6407/9-9,657,1990
4C-SINAS__3325-1__6407-9-9__COMP-MWD__2.LAS,6407/9-9,658,1990
4C-SINAS__3326-1__6407-9-9__COMP-MWD__3.LAS,6407/9-9,659,1990
4C-SINAS__3327-1__6407-9-9__COMPOSITE__1.LAS,6407/9-9,660,1990
4C-SINAS__3462-1__25-11-20__WELLPATH__1.LAS,25/11-20,674,2667
4C-SINAS__3463-1__25-11-20__VELOCITY_TZV__1.LAS,25/11-20,675,2667
4C-SINAS__3464-1__25-11-20__VELOCITY_TZV-TIME__1.LAS,25/11-20,676,2667
4C-SINAS__935-1__25-11-20__COMPOSITE__1.LAS,25/11-20,787,2667
4C-SINAS__936-1__25-11-20__COMP-MWD__1.LAS,25/11-20,788,2667
4C-SINAS__937-1__25-11-20__COMP-WIRELINE__1.LAS,25/11-20,789,2667
4C-SINAS__3478-1__34-10-40_S__WELLPATH__1.LAS,34/10-40 S,684,2634
STAT1990__211-1__34-10-40_S__COMPOSITE__1.LAS,34/10-40 S,18173,2634
STAT1990__212-1__34-10-40_S__COMP-WIRELINE__1.LAS,34/10-40 S,18174,2634
STAT1990__213-1__34-10-40_S__COMP-MWD__1.LAS,34/10-40 S,18175,2634
STAT1990__216-1__34-10-40_S__WELLPATH__1.LAS,34/10-40 S,18176,2634
4C-SINAS__364-1__31-2-D-5_AH__COMPOSITE__1.LAS,31/2-D-5 AH,694,3184
DTP_2008__110-1__31-2-D-5_AH__WELLPATH_COMPUTED__1.LAS,31/2-D-5 AH,1543,3184
4C-SINAS__3695-1__2-8-17_A__VELOCITY_TZV__1.LAS,2/8-17 A,695,3328
4C-SINAS__3696-1__2-8-17_A__VELOCITY_TZV__2.LAS,2/8-17 A,696,3328
4C-SINAS__3697-1__2-8-17_A__WELLPATH_COMPUTED__1.LAS,2/8-17 A,697,3328
4C-SINAS__50-1__2-8-17_A__COMPOSITE__1.LAS,2/8-17 A,713,3328
4C-SINAS__51-1__2-8-17_A__COMPOSITE__2.LAS,2/8-17 A,714,3328
4C-SINAS__52-1__2-8-17_A__COMPOSITE__3.LAS,2/8-17 A,715,3328
4C-SINAS__53-1__2-8-17_A__COMPOSITE__4.LAS,2/8-17 A,716,3328
4C-SINAS__54-1__2-8-17_A__COMPOSITE__5.LAS,2/8-17 A,717,3328
4C-SINAS__55-1__2-8-17_A__COMPOSITE__6.LAS,2/8-17 A,718,3328
4C-SINAS__56-1__2-8-17_A__COMPOSITE__7.LAS,2/8-17 A,719,3328
4C-SINAS__3772-1__7-12-12_S__WLC_COMPOSITE__1.LAS,7/12-12 S,702,2695
4C-SINAS__3780-1__6507-8-6__WLC_COMPOSITE__1.LAS,6507/8-6,708,2183
STAT1990__617-1__6507-8-6__COMP-MWD__1.LAS,6507/8-6,18406,2183
STAT1990__618-1__6507-8-6__COMP-WIRELINE__1.LAS,6507/8-6,18407,2183
